,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.427104220899361,0,0,0,0,0,0,0,0,0,0,0,0.0699985992860129,0,0,0.139731560760487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688641812867268,0,0,0,0,0,0,0,0,0,0.078478297290075,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172105659012789,0,0.220066693167486,0,0,0,0,0,0,0,0,0.242893803430978,0,0.0695191817621313,0.0142463760983467,0,0,0,0,0.132492640602211,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.132231214529606,0,0,0,0.0379734216377832,0,0,0,0,0,0,0,0.0414047348022443,0.0462041205848102,0,0
X601939.CH.EQUITY,0,0,0,0.72947537170894,0.0320484367644238,0.0541076999091647,0,0,0,0.235592743654572,0,0,0,0,0,0,0,0,0,0,0.0501820248104262,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0234086479582428,0,0,0.0231347753564238,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412063580075033,0,0.0302404929476464,0,0.942756877784963,0,0,0,0,0,0,0,-0.142829890720241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152350568464556,0,0,0,0,0,0,0,0,0,0,0.0491928273299408,0,0,0
X5.HK.EQUITY,0.00866365166223438,0,0,0,0,0.120743894062372,0.397532944970205,0,0,0,0,0,0,0,0.0447209027773186,0,0,0,0,0,0,0,0,0,0,0,0,-0.206842951121618,0,0,0,0,0,0,0,0,0.0959544876509917,0,0,0.322484855568627,0,0,0,0,0,0,-0.0975565347208803,0,0.0213170903015473,0,0
X601988.CH.EQUITY,0,0,0,0,0.360398201677972,0,0,0,0.090986218599642,0,0,0,0,0,0,0.095606544527776,0.0396300285266468,0,-0.0700103312611831,0,-0.0725513462286517,0,0,0,0.243206287784668,0,0,0,0,0,0,-0.230249437936333,0,0,0,0,0,0,0,0,0.0691434733024197,0,0,0,0,0,0,0,-0.0301783458077992,0,-0.126252652859268
X1299.HK.EQUITY,0,0,0,0,0.227291177379113,0,0,0,0,0,0,0,0.0380991453177413,0,3.46944695195361e-18,0,0.216190681327545,0,0,0,0,0,0,0,0,0.0579044941654558,0,0.121540965412509,-0.225245758309623,0,0.0663321760434494,0,0.0393731411425869,0,0,0,0.381302562439454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.408189011755236,0,0,0,0,0.0385607432761432,0,0,0.120658743565066,0,-0.110529836657947,0,0,0,0,0.181374996683654,0,0,0,0,0,0.2194657969436,0,0,0,0,0.11501709449167,0,0,-0.0306331210022415,-0.162339560784441,0.0818496292181159,0,0,0.132014713722176,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.127347871934661,0,0.000514031233372329,-0.0895023766664635,0,0,0,0,0,0,0.0233343817239438,0,0,0,0,0,0.168088145028933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429771740736006,0,0,0,0,0,0.198911340144404,0,0.0840945300035492,0.0635896672200267,0,-0.0136978249446506,0,0,0,0
X601328.CH.EQUITY,0,0,0.210523289740189,0,-0.0498001314439169,0,0,0.467557398774734,0,0,0,-0.057138560870791,0.370191887785635,0,0,0,0,0,0,0,0.0342424318328917,0,0,0.0303734531710138,0,0,0,0,0,0,0,-0.162979411373617,-0.23924964559495,0.19645015204429,0,0,-0.00382758371878137,-0.181517879832104,0,0,0,0,0,0,0,-0.0155881931708643,0,0,0,0,0
