,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204197707823232,0,0,0,0.197886005618324,0,0,0,0.480535465022498,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154787569449766,0.492689579594437,0,0,0,0,0,0,0,0,0,0.101320182287804,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410117548877,0.0170719635402644,0.0860989219939333,0,0.0467052677173501,0,0,0,0,0.116175778221511,0,0,0,0,0,0,0,0,0,0.253836378462894,0,0,0,0.19923160415886,0,0.0208045999775447,0.0680855726591617,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.576662033513971,0,0,0,0,0,0,0,0,0.0503466704387101,0,0,0,0,0,-3.09438131655424e-05,-0.0306261973995656,-5.42101086242752e-20,0,0.232680357254088,0,0,0.0148583996779406,0,0,-0.10052620880864,-0.513382901933038,0,0,0,0,0,0,0,-0.140091579540188,0,0,0,0,0,0.54339623899664,0,-0.0870388143121109,0,0,0.171582582149309,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.292477959057214,0,0.225849483569801,0,0.640898928677729,0,0.0424676274687243,0,0,-0.0433917203327154,0,0,0,0,-0.0608865726073483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492001734195049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0592262371614958,0,0,0,0.172361154196996,0.368897872970791,0,0,0,0,0,0,0,0,0.0168080045640309,0,-1.38777878078145e-17,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.208012572330129,0,0,0,0,0,0,0,0,0.120808323688264,0,0,0.298647214688797,0,0,0,0,0,-0.0881772602057732,0,0,0.0487541464118376,0,0
X601988.CH.EQUITY,0,0,0,0,0.306671386637326,0,0,0,0.114428154053101,0,0.108646044404626,0,0,0,0.149806612943043,0,0,0.056482740343927,0,0,-0.0681630739429469,0,0,0,0.0903003132783848,0,0,0,0,0,-0.243270598495578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973002823728285,0
X1299.HK.EQUITY,0,0,0,0,0.181635940643783,-0.0260354031107462,0,0,0,0,0,0,0,0,0,0.0809966202912964,0,0.138464353741407,0,0,0,0,0,0,0,0.075866166209422,0,0,0,0.116699355091531,0,0,0.0656143378254522,0.0332974741797968,0,0,0.457523671419516,0,0,0,0,0,0,-0.187738149462234,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0489788864633277,0,0,0,0,0,0,0,0.502178466467261,0,0,0,0,0,0.0195487715942003,0.089401887937477,0,0,0,0.260580067500067,0,0,0,0,0,0,0,0.167655295927181,0,0,0,-0.243538592660026,0,0,0,0,-0.18425836105642,-0.0106350669179963,-0.0327937963692915,0,0,0,0.19108897897605,0,-0.0207438579839908,0,0,0,0.0561826932816929,0
X601628.CH.EQUITY,0,0.165863947902854,0,0.0737775000061961,0,0,0,0,0,0,0,0,0,0,0,0,0.139702176977979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.176079158389594,0.135550895185968,0,0,0,0,0,0.155542754026901,0.105934450978969,0.136139156035035,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0246280969869803,0,0,0,0,0.70316141143924,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.1001089109945,0,0,0,0,0,0.0135924149194872,0,0,0,0,0,0,0,0,0,0,0,-0.0281364928692909,0,0,0.0227670618896261,0,0,0,-0.154863365402267,0,0,0,0.0282531476395491,5.42101086242752e-20
