,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0135036193325969,0,0,0,-0.0500165661714273,0.0718069603980071,0,0,0,0,0,0,0,0.354590336158158,0,-0.198107086793396,0,0,0,0,0,-0.175478800939154,0,0,0,0,0,0,0.15218629825782,0,0,0,0,0.657572072707168,0,0,0,0,0,0,0,-0.00660654341122976,0,0.0579479508279744
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.155623640793852,-8.67361737988404e-19,0,0,0,0,0,0,0.0863594459683725,0,0.0762792460658936,0.0582165609061279,0,0,0,0,0,0.106556351680089,0,0.0483296073854525,0,0,0,0,0,0,0,0.179787475779563,0,0,0,0,0.219483742882043,0.00960266357712424,0,0,0.0315594980647879,0,0,0,0,0,0
X601939.CH.EQUITY,0.47019754733083,-0.0879254442107847,0,0,-0.0936576546709081,0,0,0,0,0.00056552275216701,0,0,0,-0.0110413603629021,0,0,0,3.46944695195361e-18,0,0,0,0,0.197432608372342,0,0,-0.0209025664616842,-0.295456750334904,0,0,0,0,0,-0.0151559395426551,0,-0.122988573745185,0,0,0,0,0.721194889500153,0,0,0,0,-0.0623012656947749,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.127303635591697,0,0,-0.0407711774102446,0.0767016320047014,0,0.354823104346747,0,0,0.326924484674087,-0.0662768428031247,0,0,0,0,0,-0.107367065390997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315512824242041,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.130350870234876,0,0.374632650409407,0,0,0,0,-0.04074226674647,0.322957126080246,0,0,0,0.0716796432099603,0,0,0,0,0.0906385536467589,0,0,0,0.0226150301594455,-0.23373868977913,0,0,0,0.0785500338220134,0.111360302096664,0,0,0,0,0.0148096603871876,0,0,0,0,0,0,0,-0.224439803768787,0,0,0.128211682454616,0,0
X601988.CH.EQUITY,0,0,0,0,0.345776229144015,0,0,0,-1.73472347597681e-18,0,0,0,0,0.107626898504772,0,0,0,0.171451833444286,0,0,-0.0576195574129362,0,0,0,0.175487654667851,0.018771623608287,0,0,0,0,0,-0.337750005400929,0,0,0,0,0,0,0,0,0,0,0,0,0.0139692368123463,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.319030606037094,0,0,0,0,0,-0.0243767281250126,0,0.414628281410527,0,3.46944695195361e-18,0,0,0.044821603528423,0,0,0,0,0,0.304743108639653,0,0,0,0,0,0,0,0.141972344921258,0,0,0,0,-0.125865289607461,0,0,-0.182573102439873,0,6.93889390390723e-18,0,-0.0223312346056598,0,0,0.202172450676722,0,-0.0421827679758459,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331468894718432,0,0,0,0,0,0,0,0,0,0,0,0,0.0686091772712588,0,0,0,0,0,0,0,0,0.196428626553258,0.0651017571132155,0,0.0384290699205679,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184864781273797,-0.100500682665457,0,0.149843797474,0,0,0,0
X601628.CH.EQUITY,0,0.287719738804265,0.00755678090038019,0.0453322759341831,-0.108941806560619,0,0,0,0,0,0,0,0,0,0,0,0.241107876450138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131497388228033,0.0771884126130705,0,0,0,0,0,0.164068837032813,0,0.0859918881735811,0.0931355296410091,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.725042800146848,0,0,0,0,0,0,0,0,0.115731978193927,0,0,0,0,0.131785439645435,0,0,0,0,0,0.103216343468382,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0286159820357278,0,0.0262789849911066,0,-0.203815700169722,0,-0.0574603600915012,0,0,0
X601166.CH.EQUITY,0.154606687954953,0,0,0.247651135053822,0,0.00707362559558933,0,0,0,0,0,0.335659184895784,0,0,0,0,0,0,0.084240862836173,0,0,0,0,0,0,0,0,0,0,0,0,0.0220334833680247,0.0450826245863351,0,0,0,0,0,-0.0461895516966328,0,0,0,0,0,0,0,0,0,0,-0.00198408521955516,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.181178074373485,0.599833209835278,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.274775896803235,0,0,0,0,0,0,0,-0.0267034780148059,0,-0.272847904284098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0269633594872097,0,0,0,0,0,0,0,0,-0.252532054206241,0,0.0218119596917587,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0374628192261322,0,0,0.308527135602271,0,0,0,0,0,0,0.391863551537665,0,-0.0466946950180062,0.150140059338845,0,0,-0.039950198313632,-0.00401189139966758,0
