,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.45388908453638,0,0.153024171751528,0.021830032485497,0,0,-0.0265940170024462,0,0,0,0,0,0,0,0.0473307983705141,0,0,-0.060982246335085,0,0,0,0,0,0,0,0.0493672270621351,0,0,0,0,0,0,0,0.00745321818023529,0,0,0,0,0,0,0.0288389315655659,0.3004738027581,-0.0237114417841289,0,0,0,0,-0.00292505075356789,0.0160491555654064
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0307040809057479,0,0,0,0,0,0,0.0775433748428752,0,0,0.212525867404636,0,0,0,0,0.0486129402445456,0,0,0,0,0,0.118099596741788,0,0,0.0602582134011794,0,0.347769868307518,0,0.0682171073259776,0,0,0,0,0,0,0,0,0,0,0,0.0627177797915163,0,0
X601939.CH.EQUITY,0,0.000132234977720948,0,0.755655393734586,0,0,0,0,0,0,0.0739560494206303,0,0,-0.0325971774595231,0,0,0.13859229078754,0,0,0.0885304949227414,0,0.00922862883873008,0,0,0,0,0,0,0.0457835716539691,0,0,0,0,0,0,0.0132300744577934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.105617241175215,0,0.894537376879795,0,0,0.0415204402430045,0,-0.0468516910583789,0,0.0436160463374097,0,0,0,-0.0010385447272384,0,0.0263825196600477,0,0,0,0,0.0302280028286656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259107794154069,-0.0432246906930378,0,0,-0.126752684506456,0,0,0,0.00474642642009158,0,0,0,0,-0.11192531749279,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.164512280925475,0,0.212708843471305,0,0,0,0,0,0,0.220021352385812,0,0,0.00394452090058887,0,0,-1.38777878078145e-17,0,0,0,-0.135028400270356,0,0,0,0,0,0.0332861293002674,0.28670780796915,0,0,0,0,0,0,0,0,0,0.156242702278355,0,0.123479453986149,0,0,0,0.150755823725487
X600036.CH.EQUITY,0.0734815723307661,0,0.0325518537879683,0.309078639144365,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,6.93889390390723e-18,0.164406037194165,3.08487255565385e-05,0,0,0,0,0,0,0.200438994598531,0,0,0,0,0,0,0,0,0,0,0,0.0710833571342228,0,0,0,0,0,0,0.0618680966800325,0,0,0,0,0.00489799672620555,0,0
X601988.CH.EQUITY,-1.73472347597681e-18,0,0,0,3.46944695195361e-18,0.0886754203943192,0,0,0,-0.113893783728128,0,0,0.0142070655142767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282187590912841,0,0,0,0,0,0,0,-0.0366188095992633,0,0,0,0,-0.046684038503016,0,0.981135840086444,0,0,0
X1299.HK.EQUITY,0,0.0443703851562568,0,0,0,0,0,0,0,0.158849897075276,0,0,0,0.177740323300901,0,0,0,0,0,0,0,0,0.324950144156597,0,0,0.0615787949343247,0,0,0,-0.0791597617875875,0.0537737403118385,0,0,0,0,0,0.0575322274240466,0.034315826505006,0,0,0,0,0.170632589985311,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.130162585970675,0,0,0,0,0,-0.157928795831642,0,0,0,0,0,0,0,0.327865731401247,0,0.0610627993230773,0.0708504458729883,-0.00066508593016212,0,0,0,-0.0564805076998035,0,0,0.188988491333498,0,0,0.0571396111391087,0,0,0.128668193534527,0.187720658318841,0.0862415830808687,0,0,0,0.319945333872007,0,0
X388.HK.EQUITY,0,0.291661229371303,0,0,0.182809354186988,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300281485348212,0,0,0.0138922171500476,0,0,0,0.0766814883442447,0,0,0,0,0,0,0,0,0,0,0,0,0.190660321229988,0,-0.0312447445880463,0,-0.105033528202004,0,0,-0.0769399015774029,0.339976735625322,0,0,0,-0.0356624224282404,0,0.165395448853724
