,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.00253952263121713,0,0.337314028484443,0.110495474487651,0,0.20765702229533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165033496812389,0,0,0,0,0,0.0158894379097807,0,0,0,0.0739987217562058,0,0,0,0,0,0.0457107463081555,0,0.0247982529699691,0,0,0,0,-0.0392332338723699,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0530015425312394,0,0,0,0,0.188881680909571,0,0,0,0.00443509194199419,0,0.102694109822787,0.0249824020338706,0,0.0456137961163399,0,0,0,0.142881183269233,0.0532669934566492,0,0,0,0,0,0,0.173255556588515,0,0,0.0745371285642346,0,0,0.10243631317519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120726948257842,0,0,0,0,0,0,0.115886742771562,0,0.0105757988736887,0,0,0,0,0,0,0,0,0.0580374764557864,0,0.312080632602147,0.0701701192286331,0,0,0,0,0.0107636753281082,0,0,0,0,0,-0.11590538877121,0,0,0.0974085501566463,0,-0.0430508407932,0,0,0,0,0,0,0.179438120537279,0,0
X601939.CH.EQUITY,0.571018475595622,0,0,0,0,0,0,0,0.168800819793898,0.0778099794447049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602065214277262,0,0,0,0,0,0,0,0,0,0.0729613217462473,0.091289432151565,0,0,0,0,0,0,0,0,0,0,0.163197512385007,0.132735702265119,0.0586285058623757,0
X601288.CH.EQUITY,0,0,0,0.175684289486966,0,0,0.456238044455444,0,0,0.10335605736996,0,0,0,0,0,0,0.0586819457174479,0,0,0.0394579169179493,0,0,0,0.0351716513871092,0,0,0.021350683647123,0,0,0,0,0.104094244595164,0,0,0,0,-0.0255563595321996,0,0.0730562926629446,0,0,0,0,0,0,0,0,0,0.0133745855467683,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0741109487054422,0,0.302707922614143,0,0,0.157462619185021,0,0,0,0,0,0,0.226499524108647,-0.173170901938662,0,0,0,0,0,0,0,-0.0323067463904446,0,0.0671127753948105,0,0,0,0,0,0,0,0,0.161810473333097,0.0275564896107876,0,0,0,0,0.0955370251567319,0,0.0224023954481367,0,0,-0.00291075892817356
X601988.CH.EQUITY,0,0,0,0,0.36804333104574,0,0,0.00493219198568547,0,0,0,0.0211280641587452,0,0,0,0,0,0,0.245156929647124,-0.0236233316981079,0,0,0,0.196690765590389,0,0,0,0,0,0,0,-0.262300736844601,0,0.0536759627777984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.117615827535738,0,0,0,0,0,0,0.239917848873554,0,0,0.0345048097431161,0,0.0938248119487695,0,0,0,0,0,0.071998925264327,0,0,0,0,0.214944874145878,0,0.0950711097755435,0,0,0.240555893273443,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.172511044228219,0,0.142178789883682,0,0,0,0,0,0,-0.142108821016249,0.0694187156951906,0,0,0,0,0,0,0,0,0,0,0,0,0.102773736346352,0,0,0.155149867605409,0,0,0,0,0,0,0,0,0,0.281331301308685,0,0,0,0,0,0,0.0277646971997944,0,0,0,0,0,0,-0.0681893233171193
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.00953716067157489,0,-0.0711966485394605,0,0.268202099646216,0,0,0,0,0,0,0,-0.0784719030060529,0,0,0,0,-8.67361737988404e-19,0.313487283442878,0,0,-0.0734567876799394,0.0614348073643001,0.0809190883336141,0.0266171566523412,0,0,0,0.0887904604706151,0,0,0,0,0,0,0,0.0329639559365614,0,0,0,0.221753059595831,0,-0.0386590497339684,0
X388.HK.EQUITY,0,0,0,0,0,0.0468593247563696,0,0,0,0,0,0,0,0,0,0,0,0.0344852845723425,0,-0.037066807514961,0,0,-0.137306191151772,0,-0.0579841154099417,0,0,0,0,0,-0.0654698640128318,-0.117009372837524,0,-0.0652984918730969,0,0,-0.189551308482459,0,0,0.02207573627749,0,0,0.115161860406628,0,0.256087180593147,0,0,0.575153162782494,0,0,0,-0.431995889009842
X601658.CH.Equity,0,0,0,0,0,0,0.397924149221265,0.000342161686762613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868448930852284,0,0,0.295978164505742,0.135189542254925,0,-0.0396498335239199,0,0,2.16840434497101e-19,0,0,0,0,0,0.0698458957634253,0,0.126393167757627,0,0,-0.14816471924137,0,0,0,0,0,0,0.0399335224504378,-0.202492308383819
X000001.CH.EQUITY,0,0.101727294658437,0.0312552143930995,0,0,0,0,0,0,0.414358048476683,0,0,0,0,0,0,0,0,0,0,0,0.102637698932395,-0.0459390668353634,0,0,0,0.113838899101465,0.0986845846126812,0,0.134019760794573,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.068639583944527,-0.190249383246418,0,0,0,0,0,-0.127270651756506,0
X601601.CH.EQUITY,0,0.234488323721353,0,0,0,0.187491724415772,0,0.00248039184116566,0,0.0267418394244277,0,0,0,0,0.00763665343796328,0,0,0,0.152774785555328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301535404353834,0,0,0,0,0,0,0.221431803705094,0,0,0,-0.0190869004773778,0
X000002.CH.EQUITY,0,0,0.18244277590051,0,0,0,0,-0.0818771032949662,0,0,0,0.00122225623216732,0,0,0,0,0,0.215845328143044,0,0.065205414262104,0,-0.115667951520556,0,0.20746626134518,0,-0.102389570804994,0,0,0,-0.126480930942502,0.108990134411496,0,0.624308230063443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03771557045063,0
X600030.CH.EQUITY,0,0,0,0,-0.00306333255489575,0,0,0,0,0,0,0,0.0914576943524581,0,0,0,0,0.0721363887774443,0,0,0,0.231360190951973,0,0,0,0,0,0,0,0,0,0,-0.0280333659663377,0,0.433946806005145,0.0262819998382908,0,0,0,0,0,-0.0974027038688928,0,0.0918265306414263,0,0.130166327366886,0,0,0,-0.00951469634504834,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0231873382027256,0.131117398615479,0.136172282155199,0,0,0,0,0,0.0690850350879024,0,0,0,0,0,0,0.0170151829099178,0,0.0308626218053747,0,0,0,0,0,0.0588296526595254,0,0.185423269198291,0,0,0.0121080745487318,0,0,0,0,0,0,0,0,0,0,0.15965221317953,-0.18539952184735,0.037136854362242
X300059.CH.EQUITY,0,0.192463372200891,0,0,0,0,0,0,-0.025950891275983,0,0.0618484993315181,-0.0372599135721829,0,0,0,0.2156283699655,0,0,0,0,0,0.165139048052614,0.108707877819032,0,-0.035006826582391,0,0,0,0,0.24218018444024,-0.0128574989916364,0,0,0,0.0622285952205777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753404847002376,0,0
X601328.CH.EQUITY,0.121002934661533,0,0,0.0186908054021275,0,0,0.204700018192557,0.0587622957741014,0,0,0,0,0,0.0891417415581021,0,0,0.219216791755841,0,0,0,0,0,0,0.0158076758386377,0.0173028991424903,0.0572850606156367,0,0,0,0,0,0,0,0.0569050084447964,0,0.0147487074943223,0,0,0.145330803460398,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.00887722437899053,0,0,0,0,0,0,0.0647936900020867,0,0,0.458104936381324,0.0394271971099945,0,0,0,0,0,0,0,0,0.0684804714453036,0.133421308871043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173074761331198,0,0.0180158319570017,0,0,-0.0299141997284593,0,0.158207908069822,0,0,0.0231006596551222
X16.HK.EQUITY,0,0,0,0,0,0.0480698405990957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170797042164326,0,-0.123062974521703,0.105219045668312,0.188297828026088,0,0,0,0,0,0,-0.109210122952696,-0.102810795079013,0.0344009408361254,0,-0.0271056497254168,0,0.432365827062939,0.00257678896057671,0,0,0,0.223879822945215,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.266607232574711,0,0,0,-0.159208118772303,0,0,0,0.0312770041825189,0,0,0,0,0,0,0,0,0,0,-0.107322199480232,0,0,0,0,0,0,0,0,0.24485271711924,0,0,-0.16491249149703,0,0,0,0,0.0127773164286914,0,0.322204400552843,0,0.0219936131188988,0,0,0,0
X601319.CH.EQUITY,0,0.161059484949781,0,0.101598411460739,0.0498862248044925,0,0.109943774085849,0,0,0,0,0.0581641476510909,0,0,0,0.198714147433634,0,0,0,0,0,0,0,0.0131245154615866,-0.0486479987576217,0,0,0,0,0,0,0,0,0,0,0.0495058060725979,0,0,0.0552282618936136,0,0,0,0,0.00132516386288612,-0.0587418128339071,0,0,6.93889390390723e-18,0,0,0,0
X601998.CH.EQUITY,0,0,0.170255535308908,0,0.116143761333419,0,0.463595538447204,0,0,-0.0126507232016902,0,0,0,0,0,-0.00614520166221385,0.149320428037616,0,0,0,0,0,0,0,0,0,0.224381368898349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149577287406122,0,0,0,0.113107968873035,0,0.178519269317615,0,0,0,0,0
