,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176474218794595,0,0,0,0,0.496085482057855,0,0,0,0,0,0,0,0,0,0,0,0,-0.154825551176925,0,0.497383469529324,0,0,0,0,0,0,0,0,-0.0160503895752519,0.0963163733890376,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.145943847919422,0,0.0979041487473875,0,0,0,0.143022510582465,0,0,0,0,0.220183024387433,0.123027284771908,0,3.46944695195361e-18,0,0,0,0,0.0807995910611843,0,0,0,0,0,0,0,0,0,0.113321138086592,0,0,0,0.126976118438819,0.0503992011943708,0,0,0.0405232641619776,0,0,0,0.00390957382676287,0,0,0
X601939.CH.EQUITY,0,0,0,0.591038745972471,0,0.0385345794883977,0,0,0,0.312997438582836,0,0,0,0,0,0,0,0,0,0,0.12248863289377,0,0,0,0,0,0,0,0,0,-0.00514896671918813,0,0,0,0,0,0,-0.0247131900762462,0,0,0,0.0917497478894902,0,0.0440346702774419,0,0,0,0,3.46944695195361e-18,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.396783708722638,0,0,0,0.940965078669621,0,0,0,0,-0.118879945918095,0,0,0,-0.306811171121794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519917861362001,0,0.190994716767332,0,0,0,0,0,0,-0.036690868072862,0,0,0,0.0529153740096986,0,0,0
X5.HK.EQUITY,0,0.0670338257808836,0,0,0,0.138466228021494,0.348786270574034,0,0,0,0,0,0,0,0,0.0163037641748321,0,0,0,0,0,0,0,0,0,0,0,-0.188834951596107,0,0,0,0,0,0,0,0,0.120378516827093,0,0,0.304906638824769,0,0,0,0,0,0,-0.0931332223355882,0,0.0470838855559746,0,0
X601988.CH.EQUITY,0,0,0.0852748566105097,0,0.249751417767731,0,0,0,0.201514471488116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122120175134704,0,0.0723579067096331,0,0,0,0,0,0,0,0,0.131298809637179,0,0,0,0,0,0,0,0.131004384958982,0
X1299.HK.EQUITY,0,0,0,0,0.222409307980163,0,0,0,0,0,0,0,0,0,0,0,0.191923879856726,0,0,0,0,0,0,0,0,0.0357835489052802,0,0.0345624288296535,-0.11688310973298,0.0878741863505441,0.053551842994735,0,0,0,0,0,0.536355597623234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.438566641084963,-0.0588424549207701,0.104723226287044,0.0810657896263063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475412133357501,0.0320054932340608,0,0,0,0,0,0,0.234684648452896,0,0,0,0,-0.127550941282093,0.223889467479861,0.285289977766726,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.149192649056373,0,0.00508807908602707,-0.102301393759715,0,0,0,0,0,0,0,0.00869876580441252,0,0,0,0.0188939129346666,0.127992158009197,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.467483607865779,0,0,0,0,0.192297164988754,0,0.0892484510471312,0.0700877221058974,0,0,-0.0240137858275572,0,0,0,0
X601328.CH.EQUITY,0,0,0.172966436926025,0,0.0218770411033996,0,0,0.731940026132924,0,0,0,0,0,0.0750090682614176,0,0.04496513008673,0,0,0,0.0297670749494214,0,0,0,0.075860784194493,0,0,0,0,0,0,0,0,-0.0702106685767375,0,0,0,-0.156631651745579,-0.162306347975902,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0789854612380563,0,0,0.263132603109248,0,0,0,0,0,0.164941584347941,0,0,0,0.262646839152624,0,0,0,0,0.0386392284274329,0,0,0,0,0,0.10296867577996,0,0,0,0,0,0,0,0,0.0069852321861095,0,0,0,-0.0599023273994574,0,0,0,0.00564335229205441,0,0,0,0,0,0,0,0.0616826567911773,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0792837724174849,0,0.0310616662379788,0,0,0,0,-0.0696690784644529,0.0510041738318513,0,-0.34600273712585,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.284460281141934,0.135291719684223,0,0,0.16631834972247,0,0,0.579412912262706,0,0,0,0,0,0,0,0,0.266528436413507,0,-0.134529531010195,-0.0377331390840176,0,-0.0562454444724186
X601319.CH.EQUITY,0,0.0594800051406839,0,0,-0.265854016234998,0,0,0,0,0,0,0,0,0,0,0,0,0.0196655697990759,0,0,0.0283771895515661,0,0,0,0.0102087831680316,0,0,0,0,0.0120198383187383,0,0,0,0,0,0,0,0,-0.134293191862542,0,0,0.0155387015056875,0,0,0.62849663096744,0,0,0,0,0,0
X600000.CH.EQUITY,0.033100258116894,0,0.362843103606847,0,0.0826711579221937,0,0,0,0,0.175774302926934,0.0684931281027791,0,0,0,0,0,0,0,0,0,0.102151510513931,0,0,0,0,0,0.232372858107247,0,0,0,0,-0.0231255262414908,0,0,0,0,0,-1.73472347597681e-18,-0.21745709621862,0.0244378684756449,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.036259981969327,0,0,0,0,0,0,-0.0470942672604803,0,0,0,0,0,0,0,0,0.199854005439525,0,0,0,0,0.057392252063924,0,0,3.46944695195361e-18,0,0,0.606257253862189,0,-0.0506077690039933,0.0159260705346731,-6.93889390390723e-18,0,-0.00873472646100972,0,0,0.0488787391544808,0.037679975674181,0,0,0,0,0,0.00718110203647676,-0.133081887131384
X11.HK.EQUITY,0,0,0.300929064150172,0,0,0.185807689531779,0,0,0,0,0,0,0.029550945469435,0,0,0,0,0,0.0728320800803342,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.483714068253671,0,0,0,0,0,0,-0.029976702028939,0,0.0455864990646353,0,0.0152497247149689,0,0,0.297207502374849,0,-0.0857597239076352,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.00828563485837863,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0367372432342992,0,0.325782039028459,0.578146151156051,0.00725584039315485,0,0,3.46944695195361e-18,0,0,0,0,0.197857617034835,0,0,0,-0.161361034752877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0453543215373358,0,0,0,0,0,0.0302051737934979,0.242487019407721,0,0,0,0,0.0608915448919448,0,0,0,0,0,-0.00868930597431627,0,0,0,0,0,0,0,0,0,0,0.0341218618812649,0,2.16840434497101e-19,0,0,0.29936707849838,0,0,0,0,0,0.138770463736077,0.0137525554883793,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.544925746067695,0,-0.0293990666993256,0.36458548724167,-0.50504702832534,0,0,0,0,0,0,-0.0876821220782717,0,0,0,0.694220512578443,0,0,0,0,0,0,0,0,0.144748421403616,0,-0.15641753734581,0,0,-0.0931506378461045,0,-0.294443516057359,0,0,0,-0.172271593864459,0,0,0,0,0.227025961355435,0,-0.170764093736562,0,0,0,0,-0.147569373712817,0.00518007886232337,0
X267.HK.EQUITY,0,0,0,0,0,-0.250722128420461,0,0,0,0,0,0.00565149881907398,0,0,0,-0.244518148611193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107266611110201,0,0,0,0,0,0,0,0,0.490572413579746,0,0,0,0,0,0.528078929216001,0,0,-0.200846326264876,0,0
X688.HK.EQUITY,0,0,0.121878469358743,0,0,0,0.00823985991953506,0,0,0,0,0,0.129383567291257,0,0,0,0,0,0,0.178933632045659,0,0,0,0,0,0,0.211291578108939,0,0,0,0,0,0,0.0678462196460066,0,0,0,0,0,0,0,0.20854878939576,-0.231010560468596,-0.258077632606831,0,0.0306384462407266,0.122370009477859,0,0,0,0
X601998.CH.EQUITY,0,0,0.0860248016225584,0,0,0,0,0,0.144398512140382,0,0.16157699087574,0,0,0,0,0,0,0.00261830304553759,0,0.120732883612958,0,0,0,0,0.114807333197172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113130979678981,0,0,0,0,0,0,0,0,-0.0336108780923041,0
