,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0.424543003472482,0.109258022897526,0.081576857129583,0,0,0,0,0,0,0,0,0,0,0,0.104960256751388,0,0,0.0415158197986319,0,-0.0435237868045473,0,0,0.0909382525688446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899852111434089,0.0209668838036463,0,0,0,0.00296305290655974,0,0.219878436849383,0.0125227475448596,-0.101392498403727,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.153502575255373,0,0,0.0525278822952357,0.0846425175126776,0,0,0,0,0,0.206894753423262,0,0.169339218481099,0,0,0,0.0176073095343185,0,0,0,0.156610718011113,0,0,0,0,0,0,0,0.0606352736964842,0,0,0,0,0,0,0,0.0536602316662681,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.262884251660692,0.00695679662782861,0,0,0.134057513024319,0,0,0,0,0,-0.0361024712637056,0.105580968651907,0,0.0684690952402641,0,0,0,0,0,0.0950779003191031,0,0,0.272133350280521,0,0,0.218543962714337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.135098508313797,0,0,0,0.0459511628098108,0.0901943247096333,0.131992618730893,0,0,0,0,0.173292158942248,0.09071057324737,0,0,0,0.00596059142196704,0,0,0,0,0,0,0,0,0.271982591903299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109955729068733,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211201899661891,0,0.0323672807540388,0,0,0.0522010786523499,-0.103991242885311,0.318472624552887,0,0,0,0.0475447729457896,0,0,0,0.074376187720425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177983119748986,0,0,0,0,0,0,-0.123257352131418
X601628.CH.EQUITY,0.0737006426243652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163602826564448,-0.0219163285291671,0,0,0,0,0,0,0.139017808969502,0,-0.114128766188643,-0.0686351545209789,0,0,0.0099761829847972,0,0.184773941469027,0,0,0.597394330767874,0,0,0,0,-0.025922473310656,0.142953124023259,0,0,0,0,0,0,0,-0.0413640223211998,0,0
X1299.HK.EQUITY,0,0,-0.0453938530701029,0,-0.036443083364083,0,0,-0.0442306139677718,0,0,0.106836218446025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0473405337869158,0.0803235398413753,0,0.284037845959174,0.290464512428212,0,0.142653165793951,0,0,0,0,0,0.289076249650338,0,0.106771236499797
X601988.CH.EQUITY,0,0.121241054731318,0.00711289187804283,0.312644185261769,0.244606626566368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269657702752161,0,0,0,0,0,0,0,0,0.0979440902872179,0.118472857993011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333941333869385,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.128288682157708,0,0,0,0,0,0.0385881485998481,0,-0.00822467558711366,0,0,0,0,0,0,-0.0762178061874147,0,0,0,0,0,0,0.0784459277433689,0,0.0187626836289902,0,0.312457952431165,0,0,0,0,0,0,0,0,0.107219650813242,0,0.220452492855317,0,0,0.234441514974122,0.117005670526375,0,0,0,0,0.0168744222603304,0,0,0,0
X601166.CH.EQUITY,0,0,0.119578113386149,0.1672993003068,0,0,0,-0.0724543814762361,0,0,0,0.101250895001722,0.0358890288249716,0.0123850728639466,0,0,0.0778332160740606,0,0,0,0,0,0,0.00636231758970552,0,0,0.158269075313076,0,0,0.350742106827703,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0415212297394887,0,0,0,0,-0.0358839836400591,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.148076342025487,0,3.46944695195361e-18,0.102145206202936,0,0,0,0,0,0,0,0.202481238762255,0,0,0,0,-0.172235146172998,0,0,0,0,0.24458060814501,0,0,0.140019232835546,0,0,0.041881243006945,0,0.1883174921384,0,0,0,0,0,0,0.260020913022706,0,0.00186127261634189,0,0,0,0,-0.346186205602066,0,0,0.133352133740823,0.156777692465468,0
X601658.CH.Equity,0.209468399862548,0,0,0.155433291667749,0,0,0,0,0,0.377391460960336,-0.0597538582782168,0,0,0.0229657546732996,0,0,0,0,0,-0.0148291371564246,0,0,0,0,0,0,0,0,0,0.139751038104064,0.130790991317204,0,0,0,0,0,0,0,0,0,-0.0263198074505279,0,0,0,-0.115484317986829,0,0,0.0640280737504268,0,0,0,0
