,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.465207007649655,0,0,0,0.0665841471611404,0,0,0.00888212665400942,0.117640277767305,0,0,0.16504269999687,0,0,0,0.0731198827063141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588766096137939,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0142335482407341,0.125867837392156,0.211835452029911,0,0,0,0.0470703649672764,0,0,0,0,0.330461974429258,0.0914213663758851,0,0.0511824174191541,0,0,0,0,0.0250835341529011,0,0,0,-0.0685025814438856,0,0,0,0,0,0,0,0,0,0.0635531950353307,0,0.0496863153242942,0,0,0.0386544807302362,0,0.0191863719714756,0,0,0,0
X601939.CH.EQUITY,0.163141260948151,0,0,0.490431648849806,0.0645821256169962,0.0925908664334542,0,0,0,0.0575659381599286,0,0,0,-0.0322896587242348,0,0,0,-0.0204309238713603,0,0,0,0,0,0,0,0,0,0.182029871373395,0,-0.00463761603573203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027251783012363,0,0,0,0
X601288.CH.EQUITY,0,0,0.159526925029266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288746833098604,0,0,0.12430117903432,0,0,0,0.0767765943514365,0,0,0,0.0532904711800907,0,0,0,0,0,0,0.0855818580179511,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565561315861732,0,0,0.206148095617782,0,0.206667583057558,0,0,0,0.211971943233266,-0.00846566551761015,0,0,0,0,0,0.19545651511012,0,-0.242525362558145,0,0,0,0,0.0446997626460696,0,0,-0.0597640420339304,0,0,0,0,0,0.196417911158555,0,0,0,0,0.0805457556383769,0,0,0,0,0,0,0.171789144686517,-0.00758579219835812,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.321930721376151,0,0,0,0.106990920930856,0,0,0,0,0,0,0,0.0547813975356284,0,0,0,0,0,0,0,0.103777383581806,0,0,0,0,-0.230278081735524,0,0.0456598223934236,0.0738555942831958,0,0,0,0,0,0,0,0,0.0702848732899679,0,0,0,0,0,0,0,0.0792840170223652,-0.0684050577962002
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0883786281561375,-0.0823091742414799,-0.0328354677239984,0,0.121787124893535,0,-0.130331891558862,0,0,0.0603933398193366,0,0,0.542301101329745,0,0,0.0608788788538827,0,0,0.0915944504502763,0,-0.0517566143263033,0,0,0,0.0101199159954917,0,0,0,0,0.0391185469346747,0.250788192287096,0,0,0,0.105342098191931,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.13366500815552,0,0,0,0,0,0,0,0,0.0460766579952626,0,0,0.191471281048062,0,0,0,0,0,0,0,0,0.0375635916181189,0.159773999513016,0,0.153399909234773,0,0.0480897222873993,0,0,0,0.111367189230375,0,0,0,0,0,0,0,0,0,-0.0944451474378591,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.182517617152002,0,0.16482617857811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682354981017469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755367936690824,0,0,0.386993041769985,0,0,0.0348761012795301,0.0187042702555033,0,0.133402902538725,0,0.0563648742921406,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.370131751323683,0,0,0,1.35525271560688e-20,0,0,0,0,0.419249513205101,0,0,0,0,0,0,0,0,0,0.0103514592355837,0.150798305231142,0,0,0,0,0,0,0,-0.017997334494875,0,0,0.0272941589682269,0,0,0,0,0,0.0912847796842906,0,-0.0160508174593055,0.213211967774997,0,0,0,0.0808943332141521,0,0,0,0
