,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.166989991607515,0,0,0,0,0,-0.192225520590757,0,0,0,0,0,0,0,0,0,0,-0.0220957230301643,0,0,0.384566754839082,-0.0313551516680756,0,0,0,0.430695460575353,0,0,0,0,-0.0693935905641682,0,0,0,-0.0344508270461458,0,0,0,0,0,0.0233540670395166,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0363556879137925,0,0,0,0,0,0.170665595729439,0,0,0,0.217654657328524,0,0,0,0,0.0380605214050711,0,0,0,0,0,0.115482907072182,0,0,0.0587031364036459,0.309582660960915,0,0,0.15538137577727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.7647088497889,0,0,0,0,0,0,0.116849761839226,0,0,0,0,0.101696774322241,0,0,0,0,0,0.00591884846205573,0,0,0.0111580414588891,0,0,0.0681689501898577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.905169205477478,0,0,0.074791506098774,0,-0.0638489728614965,0,0.00935454243735188,0,0,0,-0.01193152194085,0,0,0.037028059190202,0,0,0,0.0258439993345574,0,0,0,0,0,0,0,0,0,0,0.0633438891169987,0,0,0,0,0,0,-0.0567192472106659,0.00233408006827541,0,-0.130983738569341,0,0,0,0.0220358990733399,0,0,0,0,-0.0920793074525958,0
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.347454325595878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175623666365445,0,0,0,0,0,0,0,0.199537795229714,0,0.0323583676057458,0,0,0,0,0,0,0,0,0,0.0611602309483124,0,0,0,0,0,0,0.0833028311098796,0,0,0,0,0.0118123125756982,0,0
X601988.CH.EQUITY,0,0,0,0.0587920640596248,0,0.0230424619367766,0,0,-0.0624475753289339,-0.00901324548753524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706357429902662,0,0,0,0,0,-0.0272389431854201,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.128459932887862,0,1.00102116140673,0,0,0
X1299.HK.EQUITY,0,0.032567947180156,0,0,0,0,0,0,0,0.201628722157104,0,0,0,0.182955055921244,0,0,0,0,0,0,0,0,0.313369376445689,0,0,0,0,0,-0.0562887826173333,0,0.0459269656733683,0,0,0,0,0,0.064944400592413,0.0717895637776825,0,0,0,0,0.163138076853518,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.142618243515603,0,-0.0250793269032879,0,0,0,0,0,0,-0.272435622906045,0,0,0,0,0,0,0,0,0.0311229451716111,0,0.447199021995021,-0.140388626712931,0,0,0,0,0,0,-1.38777878078145e-17,0,0.335807497210159,0,0,0,0.176396411394638,0.377653476696508,0.0553292096829252,0,0,0,0.36383154405301,0,0.0258547069581405
X388.HK.EQUITY,0,0.261786464106195,0,0,0.303599757846343,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582522960234001,0,0,0.020770719940961,0,0,0,0.110534533923123,0,0,0,0,0,0,0,0,0,0,0,0,0.27441095079152,0,0,-0.0815300472344524,0,0,0,-0.189066061689498,0.250257841089017,0,0,0,-0.0746777113022859,0,0
X601658.CH.Equity,0,0.0204995481379175,0.188994924067031,0.149097785109002,0,0,0,0,0,0,0,0,0,0,0,0.0375578184089342,0,0.049082655182952,0,0,0,0,0,0,0,0,0.180578870455375,0,0,0,0,0,0,0,0,0,0.0053510653581956,0,0,-0.0380445351394663,0.12813282528766,0,0,0,0,0,0.0727852366635911,0,0,0.0519759651146563,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.123120349077628,0,0,0,0.314538084173567,0,0,0.0113735389700574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850533514471398,0,0,0.00675248736730287,0,0,0.189684604292253,0,0,0,-0.0664047377845074,0.150714488632703,0,0,0,0.267406630867404,0,0,-0.034035724117256,0
