,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.130891240943195,0,0.0682013975791444,0,0,0,0,0,0,0,0.369816243885113,0.0771879691387361,0,0,-0.113537256133998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126176943124245,0,0,0,0,0,0,0.18598844927598,0,0,0,0,0,0.125970252060997,0,0,0,0.0492894566552915,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0,0
X601939.CH.EQUITY,0.221140020501151,0,0,0.255969374268427,0,0.148196511907605,0,-0.0489842712790315,-0.0289562629917964,0,0,0,0,0,0.0320301234319518,0,0,0,0,0,-0.00975772204588252,0.0635265360885682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48739007552974,-0.0956212879103626,0,0,0.0178305488878765,0,-0.0385445236829699,0,0,0.034497104978013,0,0,0
X601288.CH.EQUITY,0.413202978057614,0,0.194859983410073,0,0,0.154109712154653,0,0,0.0263692272819008,0,0,0,0,0.0413798982566447,0,-0.118184236245711,0.0482622954229253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202921238221356,0,0,0.0386785320686052,0,0,0,0.156284697214255,0,0,0,0,0,0,0,0,0,0.17863420655044,0,0
X5.HK.EQUITY,0,-0.053881629674898,1.73472347597681e-18,0.222488082894723,0,0.0452451696951941,0,-0.214158032498857,0,0,0,0.0675827827076662,0.0413061690622766,0,0,0,0,0,0,0.679318920405779,0,0,0,0,0.16936095342019,0,0,-0.0604128491261715,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.217532350756867,0,0,-0.083278045124091,0,0
X601988.CH.EQUITY,0.140626761673788,0,0.12567910953348,0.149450724966904,0,0,0,0,0.100385770852281,0,0.102021322243397,0,0,-0.241936701390885,0,0,0,0,0,0,0,0,0.0697266686429964,0.250614274248446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113206476027021,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00985560984336426,0,0,0,0,0,0.113340758435448,-0.00292713252205805,0,0,0,0,0,0.27441232634894,0.181170615170861,0,0,0,0.0890104525746388,0,0,0,0,0,0,0,0,0,0,0,0,0.116922498197584,0,0,-0.00245662719983609,0,0,0,0,0,0,0.0946622769075642,0,0,0,0,0.126474555257685,0,0,0.0197536306553612,-4.33680868994202e-19
X1299.HK.EQUITY,0,0,0,0,0,-0.00307961872677474,0.0103182203485668,0,0,0,0.209824964726976,0,0,0,-0.141523332331539,0,0,0,0.335605466241476,0.239012083626109,0,0,0.0201863592467303,0,0,0,0,0.153068265644912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060771825050254,0,0.121159435414915,0,0,0,0,0
X601628.CH.EQUITY,0.372490401894552,0.283196506496905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414582773617619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600768791464613,-0.189268909649173,0,0,0,0,0,0,0,0,-0.108302871457358,0.176351161065986,0,-0.173624846471676,0,0.0302363511531989,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0335349872215881,0,0,0,0.46257681920532,0,0,0,0,0,0,0,0,0.241861617503244,0,0,0,0,0,0,0,0,0,0,0,0,0.0312536678488156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190209053558848,0,0.0126175224772705,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0349477907341603,0,3.46944695195361e-18,0.0462904937165351,0,0,0,0,0,0,0.274160272626668,0,0,0,0,0,0,0,0,0.170263332548507,-0.113571293186765,0.129217483476986,0.169153380894808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424541097570397,0,0.156740456452015,0,0,0,0,0,0,0,-0.040529467361722
X600000.CH.EQUITY,0,0.0798098505970471,0,0,0,0.0822242061013558,0.206010712575945,-0.0655629155096371,0,0,0,0.279990801709066,0,0,0.0910904446580776,-0.0679496294213061,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.232325626381319,0.00998483724152516,3.46944695195361e-18,0,0,0.0216129417014661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466233879959719,0.175697772955401,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.115583796048449,0,0,0,0,0,0,0,0,0,0.0269944956814245,0,0,0.318498789248193,0,0.0647404598823879,0,0,0,0,0.00555499876311479,0.0283380691970738,0,0,0.383305628726742,0,0,0,0,0,0.171482136809473,0,0,0,0,0,0.00828247122194151,0,0,0,0.106239417686417,0,0,0.0677056452253649,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.271247716025115,0,0,0,0,0,0,0,0,0.140348545683559,0,0,0,0.132360125072856,0,0,0,0,0,0,0.121257720314266,0,0,0,0,-0.0358407326430505,0,0,0,0,-0.24011739441216,0,0,0.0179858657337589,0,0,0,0.179600376689303,0,0,0,0.113019995588562,0,0,0,0
X601601.CH.EQUITY,-0.0649603436573108,0,0,0,-0.0373561611884139,0,0,0,0.494304894191663,0,0.0999266181963315,0,0,0,0.241918380819416,0,0,0,0,0,0,0,0.0656939927617908,0,0,0,0,0.279624660286021,0,0,0,0,0,0.0375668072369175,0.0168106650498507,0.162305723823515,0,0,0,0.108566113423026,0,0,0,0,0,0,0,0,-0.0398883537341364,0,0,0
X16.HK.EQUITY,0,0,0,0.384971826451778,0,0,0,0.149358206971191,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0676540486549864,0,0,0,0,0,0.285040969015163,0,0,0.0218075783060385,0,0.0603824182418412,0,0.184688894242306,-0.165835746708262,0,0,0,0.210078555251321,0,0,0,0,0,0.0520575068391956,0,0,0,0,0,0.0424905477631096,0,0,0
