,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.117382811954431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211840775412013,0,0.544442073397593,0.550982544913748,0.0551972666457137,0,0,0.0735615357250809,-0.232767920430892,-0.122548494449172,0,0,0,0,-0.0229890845413776,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.112902660257683,0,0,0,0,0,0,0,0.190236971213462,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.107658483111517,0,0.0675059771360674,0,0,0.147461086506857,0.214319163468311,0,0,0,0,0,0,0,0,0,0,0,0.0752509800127508,0,0,0
X601939.CH.EQUITY,0,0,0,0.809294262114294,0,0,0,0,0,0,0,0,0,0,0,0,0.0953783265275142,0.0367444567800813,0.0757134417819255,0,0,0,0,0,0,0.00896164553294847,0,0,0,0,0.0112472853688839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.048634613656107,0,0.928843804879728,0,-0.00719100554650272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315277526304391,0,0,0,0,0,0,0.0757820050773945,0,0,0,0,0,-0.0444399364694743,0,-0.0914080005233505,0,0,0,0,-0.00874804963952728,0,0,0,0,-0.105672469590106,-0.0396588698014795
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0739445344896791,-0.132230893883757,0.382538442077044,0,0,0,0,0,0,0,0.0377586630798228,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0839567510830804,0.534220356637672,0,0,0,0,0,0,0,0,0.229712415726216,0.0121222117960309,0,0,0,0,0.0683251247554009
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.161152949115758,0.0824546805432739,0,0.027496881447116,0,0,0,-0.000839401110649257,0,0.0385575488333748,0,0,0,0,0,0,-0.0725887907780514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105913922599682,0,0,0.0110223997443596,0,0,0,0,1.02121910557107,0,0,0.0350443894044103
X1299.HK.EQUITY,0,0,0,0,0.113585992482027,0,0,0,0,0.147733190211382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028556220477285,1.73472347597681e-18,0.128021830627374,0,0,0,0.101256081133233,0.399266690563145,0.123635576775935,0,0,0,0,0,0,0,0,0,0,0.237651973105677,0,-0.208470519090407,0,0,0,0,0,0.094124438383587,-0.0584573377136898
X5.HK.EQUITY,0,0,0,0,-0.0120602201397101,0,0,0,0,0,0,0,0,0,0,0,0,-0.155779687654279,0,0,0,0,3.46944695195361e-18,0,0,0.266771008241846,0.486803705488704,0,-0.040337358749154,0,0,0,0,0,0,-0.0530585700301097,0,0,0,0.0205578378553787,0,0,0,0.0762124168540848,0.0513645082079102,-0.0748152135755079,0,0,0,0,0.0864305715261144,0
X388.HK.EQUITY,0,0,0,0,0.269206425201895,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147700569617147,0,0,0,0,0,0.457584719463804,0,0,0,0.0424394731607463,0,0,0,0,0,-0.109454888144195,0,0,0,0,0,0,0,0,-0.132708858059976,0,0.1555511041917,0.0710370180919617,0,0,0,-0.107996342324921,0.0736752483824477
