,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.301089750037879,0,0,0,0,0.407608724573423,0,0,0,0.00240706824614582,0,0,0,0,0,0,0,0,0,0,0,0,0.120173425961475,0.0650993288224778,0,0.0535445870614416,0,0,0,0,0,0,0,0,0,0.0834814452403656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.329710601358213,0,0,0.167850651145077,0,0,0.0159101024741333,0,0,0,0,0,0,0.139182450825774,0,0,0,0.0177236715027453,0,0,0,0,0,0,0,0,0,0.161115660494535,0,2.71050543121376e-20,0,0,0,0.0924434297204134,0,0,0,0,0,0,0,0,0.00682371489881956,0,0.0322077561317451,0,0,0,0,0
X601939.CH.EQUITY,0.45852167139183,0.1177048024118,0,0,0,0,0,0.178918071807009,0,0,0,0,0,0,0,0,0.00982141219785985,0,0,0,0,-0.137406612689468,0,0,0,0,0,0,0,0.138040771117931,-0.011316028252579,0,0.138614589730286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197778245729628,0.144387253846764,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.539825947267379,0,-0.0789942910311644,0,0.0400676596716671,0,0,0,0,0,0.0427158352803045,0,0.0289635553226792,0,0,0.069552001941612,0,0.11071772594969,0,0,0,0,0.106061089841554,0,0,0.0585220657045967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346762931350187,0,0,0,0.0243111328857783,0
X600036.CH.EQUITY,0,0.137528589863921,0,0,0,0.0513249997877211,0,0.0282749689905293,0,0,0,0,0.136467571543664,0,0.03385228028146,0,0,0,0,0,0,0,0,0,0.0973120030965166,0.0381398146700425,0,0,1.73472347597681e-18,0.0052408374601878,0.0137646475699335,0,0,0,0,0,0,0.0569764874955318,0,0,0,0,0.057441811687793,0,0,0,0,0,0,0.360693007303814,-0.268215031492458,0
X1299.HK.EQUITY,0,0,-0.0700213538108944,0,0,0,0,0,0,0.134350150410617,0,0,0,0,0,0,0,0,0,0,0.1557659839721,0,0.202583747211902,0,0.038379368894544,0,0,0,0,0,0,0,0,0,0,0,0,0.142123088382901,0,0.00274239773310023,0.0131704821862411,0,0.163575606450674,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.1751201517888,0,0,0,8.67361737988404e-19,0.00163387775654942,0,0,0,0,0,0,-0.0135037543637349,0,-0.241030779218759,0,0,0,0,-0.0645524078015446,0,0.190994099845112,0,0,0,-0.147230476276137,0,0,0,0,0,0,0,0,0.604756962663158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.23637721265887,0,0.0668634827325908,0.497397901464203,0,0,0,0,0,0.119023824858111,0,0,0.145929079479054,0,0,0,0,0,0.0109635090710797,0,0,0,0.125561914812229,0,0,0,0,0,0.0621008983613946,0,0.0391051506115887,0,0,0,0,0,0.0700898671366434,0,0.012148795738884,0,0,0,0,0,0,0,0,0,0,0,-0.0313613618073713,0.0317274737541088
X5.HK.EQUITY,0,0.170488490953758,0.144743812438979,0,0,0,0,0,0,-0.0130362373118839,0,0,-0.0523411322793794,0,0,0,0,0,0,0,0,-0.391803166140627,0.186128221632082,0,0,0.128359720699182,0.149078356019979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941002521428607,0.0995983277708815,0,0,0,0,0,0,0,0.135689355993459,0
X388.HK.EQUITY,0,0,0,0,-0.169483659930248,0.254598412187141,0,0,0,0,0,0,0.0558042829322713,0,0,-0.0848197762946699,0,0,0,0,-0.127325601266654,0.436492093462122,0,0,0,0,0,0.11301332870576,0,0,0,0,-0.0296095022669167,0,0,0,0,0,0.136161426016335,0.0740536879213966,-0.0198337964398516,0,0,0.180214930622898,0,-0.216732218122892,0,0,-0.0585936253726446,0,0.145105353142871,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0546044423808946,0.158785596595223,0,0.123361520293609,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.185324453114381,0.0272244940936958,0,0,0.394354329245383,0,0,0,0,0.0100938883987473,0,0.00150318697396013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.422487296523708,-0.0190327326542025,-0.0130107979828038,0,0,0,0,0.210677845227035,0,0.116211569340285,0,0,0,0.433027793596576,0,0,0,0,0.318903742537626,0,0,0,0,0,0,0,0,0,-0.301263639480307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399385448464068,0,0,-0.0303387985641059,-0.344424987417504,0,0
X000001.CH.EQUITY,0,0.146560080704817,0,0,0.094082462781363,0,0,0.239413744475357,0,0.0435461904286333,0.238499874068192,0,0,0,-0.0500529286470167,0.0250358136767961,0,0,0,0,0,0,0.172090055096077,0,0,0.237636837554681,0,0,-0.0311752118768103,0,-0.0611202934190331,0,-0.257623376805593,0,0,0,0,-0.0380942087370644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0584226893406498,0,0,0,0,0.00526685122642657,0,0,0.170227126336345,0,0,0.18186111448626,0,0,0,0,0,0,0,0,0,0.08970357846154,0,0.288314835438466,0.0870585711330819,0,0,0.0682198096010899,0,-0.0309256135721592,0,0,0,0.284322534516717,0,0.0158215989987665,0,0,0,0,0,0
