,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.315492780040062,0,0,0.0835891383305404,0,0,0,0,0,0,0,0,0.0291316905556142,0,0,0,0,-0.0823424834360643,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0238233980874853,0,0,0,0.163042022936066,0,0,0,0.0034664138788386,0,0,0,0,0,0,0,0,0,0.259386923099539,0,-0.0567981875444948,0
X601318.CH.EQUITY,0,0,0,0,0.109798391047379,0.00420664705163513,0,0.0534439925325995,0.117258844275255,0,0.0145813443109196,0,0.111893736044188,0,0,0,0,0.0305695549129543,0.223685150428068,0.261183246403196,0,0,0,0,0,0,-8.67361737988404e-19,-0.0477123726119137,0,0,0,0.150323935971188,0,0,0,0,0,0.0586054443733965,0,0,0,0,0,0,0.00791278899706345,0,0,0.0546655959713295,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.286873380509829,0,-0.0573478473861721,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00333130807021912,0.748408111715073,0.0152864116021846,-0.258829899071596,-0.137281656172725,0,0,0,0,0,0,0.0629449329134178,0,0,0,0,0,0,0,0,-0.126703893385753,0,0,0,0,0,0,0,0,0,0,-0.0887584199291862
X601288.CH.EQUITY,0.221925124007909,0,0.0325680982937626,0,0.0550741453235301,0,0.322432663936929,-0.100420023825609,0,0,0.0585107093365571,0,0,0,0,0.0688694150012209,0,0.00261822059075645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156265054724573,0,0,0,0,0,0,-0.112669136264662
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252232736884289,0,0,0,0,0.0900393201915452,0.25389932356055,-0.12388272508676,0,0,0,0.0481791344598894,0,0,0.00835447265121262,0.476108815712463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.173334136434369,0,0,0.113173474711765,0,0.0838700095327481,0.0362088766410127,0,0,0,0,0.250234319045095,0,0,0,0,0,0,0,0,0,0,0,0,0.304696142521617,0,0,0,0,0.101178210509787,0,0,0,0,0,0,0,0.0847039682457446,0,0,0,0,0,0,0,0.0482514811046467,-0.0499878894590765,0,0,0,-0.0159218493427649
X601988.CH.EQUITY,0,0.0331909154864483,0,0,0,0.329591055530904,0,0,0,0,0,0,0,0,0,0.470335943091251,0,0,0,0,0.037312698762234,0,0,0,0,0,0,0,0,0,0.0116976490694471,0.140629634577512,-0.0766737670690968,0,0,0,0,0,0,0,0,-0.0184752681973997,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.025809511948962,0,0,0,0.317082387316578,0,0,0,0,0,0,0.0801913461107752,0,0,0,-0.0141606165525297,0,0,0,0,0,0.128379767151184,0.0403143706884573,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0421518864773486,0,0,0.12821637699836,0,0.117865036182333,-0.0794660180509224,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358947941755268,0,0,0,0,0,0,0,0,0,0.574872739981763,0,0.0761171039628045,0,0.0853157869249416,0,0.0855193080469081,0,0,0,0,0,0,0,0,0,0.230090705639687,0.0692914942100058,-0.0811161898791628,0,0,0,0.178106824408431,0.180313905372594,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.165314881266093,0,0,0,0,0,0,0,0,-0.0118312862944659,0,0,0,0,0,0,0.155425530585743,0,-0.0835043401649295,0,0,0,0,0.130991230007218,0,0.132766489455807,0,0,0,0,0.220450605300941,0,0,0,0,0,-0.306008814486129,-0.0367125712531967,0,0.0915629292899002,0.0719893990073008,0,0.548527471292101,0.181609695422408,0
