,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0503269224495659,0.463057433301195,0,0,0,0,0,0,0.159178775651222,0.118914893572987,0,0,0.200509728922574,-0.00963335866432308,0,0.0816307624779681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171750078708744,0,0,0,0,0,0.0589614680348675,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0368326415384139,0,0.0550096467450262,0,0,0,0,0,0,0,0.266480162974074,0.0935131069388847,0,0,0.0109524774497309,0,0,0,0.0975458550734547,0,0,0,0,0,0,0,0,0.108776093458385,0,0,0,0,0.248405459935745,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0704567984902464,0,0
X601939.CH.EQUITY,0.164292959082179,0,0,0.486336025557473,0,0.0877394168644384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158185329378221,0,0,0.150231795557657,0,-0.0186071427729265,0,-8.67361737988404e-19,0,0.0398813074766119,0,0,0,0,0,0,0,0,0,0,0,0,0.0285849259228659,0,0,0.0264618385026581,0
X601288.CH.EQUITY,0.102608835199363,0,0.306259789832149,0,-0.0240882530625103,0,0,0,0,0.115920188815826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198038376221073,0,0,0.18196146184002,0,0,0,0.0604741593261169,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0686673308996344,0,0,0.19383117719729,0,0.258572085213026,0,0,0,0,0.276132267984452,0,0,0,0,0.115305168236293,0.0641106345018938,0.00243368893312368,-0.262922513478546,0,0,0,0,0.187953277853822,0,0,-0.185723855934134,0,0,0,0,0,0.129613595094049,0,0,0,0,0,0,0,0,0,0,0,0.0999866896914302,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.15855563692389,0,0,0.12093455518914,0.0245719575277519,0.157261786876194,0,0,0,0.144047439911973,0,0,0,0,0,0,0,0,0,0,0.136751371356637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291970896111876,0.0787539775978087,0,0,0,0,0,0,0.0305574500345225,0
X600036.CH.EQUITY,0,0.0331190907150424,0,0,0,0,0,0,0.0176590811011038,0,0,0,0,0,-0.0285393176141281,0,0,-0.0132731560183897,0,0,0,0,0,0,0.732029717580899,-0.0302549941137095,0,0.0334560353414117,0,0,0.166572895274081,0,0,0,0,0,0,0,0,0,0,0,0.1005450883856,0.0817689276197049,0,0,0,-0.030224909679909,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.252638527450461,0,0,0,0,0,0,0,0,0.0595650389271097,0,0,0,0,0,0.0840565007931826,0,0,0,0,0,0,0.0582977456458658,0,0.114459871974375,0,0.0199467075900394,0.287088708826074,0.030798743177938,0,0.160900409641654,0,0,0,0,0,0,0,-0.0666489831244785,-0.0607242291114923,0,0.0572388672268009,0,0,0,0,0
X601628.CH.EQUITY,0,0.158827505577581,0,0.0227138809494056,0,0,0,0,0,0,0,0,0,0,0,0,0.0748598809299044,0,0,0,0,0,0,0,0.150578650464277,0,0,0,0,0,0,0,0,0,0,0,0.363417501351152,0,0,0,0.138958823948124,0,0.0640018952480696,0.0102504067281501,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.121566052813991,1.73472347597681e-18,0.0579065587468776,0.0815782593283611,0,0,0.0742345878947744,0,0,0,0,0,0.224954619016339,0,0,0,0,0,0,0,0,0,0.28679213929315,0,0,0,0,0,0,0,0,0,-0.0279008648930396,0.0139865926985665,0,0,0,0,0.158144876255223,0,0,0,0.0028602240265098,0,0,0,0.0878781951744394,0,0,0,0
