,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.166615382536392,0,0.0783700976668014,0,0,0,-0.0883227997937725,0,0,0,0.495199506307121,0,0,0,-0.0704097003291973,0,0,0,0,0,0,0,0,0,0,0,0,0.0721912534256387,0.0051175001449537,0,0,0,0,0,0,-0.0488803964610702,0,0.119241934612077,0,0,0,0,0.168364165522765,0,2.16840434497101e-19,0,0.0222433316299015,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0
X601939.CH.EQUITY,0.168882382396112,-0.00123500105193525,0,0.296574401794828,0,0.113148287620056,0,-0.0730808278773042,0,0,0,0,0,0,0.0717282496139428,0,0,-0.0188186251431477,0,0,0,0.103166797070328,0,0,0,-0.0686592385192283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486979754975572,0,-0.0311435721572604,3.46944695195361e-18,0,0,0,0,0,0,0.0205235408626212,-0.0342609941317989,0
X601288.CH.EQUITY,0.382078287881504,0,0.159947117808916,0,0,0.188481245457089,0,0,0.0857565106343333,0,0,0,0,0,0,-0.068974227193321,0.0560537360582105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000565473299364122,0,0,0,0,0.127080247620842,0,0,0,0,0,0,0,0,0.21358420663015,0,0,0
X5.HK.EQUITY,0,-0.124780177137416,0.0277164410306354,0.28565448368601,0,0,0,-0.248038923135248,0,0,0,0,0.146141603290629,0,0,0,0,0,0,0,0.539828014797172,0,0,0,0,0.302190183065528,-0.0109795136688916,0,0,0,0,0,0,0.0223785939400755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200679097166158,-0.0717981603212337,0,0,0
X601988.CH.EQUITY,0.144747729077464,0,0.125016091009489,0.152628610308975,0,0,0,0,0.109441759190522,0,0.103359277079321,0,0,-0.260259711103591,0,0,0,0,0,0,0,0,0.069257257133118,0,0.248713540089444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116518750910195,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0874622977642974,0,0,0,0,0.0156412793467035,0,0.289928895781444,0.212430223994591,0,0,0,0.0351641779948377,0.0799347653390776,0,0.00334639099925934,0,0,0,0,0,0,0,0,0.0711961614397533,0,0,0.0421955611773794,0,0,0.0176418976639387,0,0,0,0,0,0,0,0,0.108322684497521,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0341791417421677,0.0696063318881777,0,0,0,0.140520031324627,0,0,0,-0.146560579122463,0,0,0,0.376507514549914,0,0.254057585243326,0,0.0430244173442812,0,0,0,0.104996234831069,0,0,0,-0.00407238728556702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.212075191283246,0.258021736995775,0,0,0.0292174599586553,0,0,0,0,0,0,0,0,0,0,0.0649338857355376,0,0,0,0.0134983067441091,0,0,0,0,0,0,0.115569067319065,0,0,-0.0162027670590017,0.0530291794668882,0,0,0,0,0,0,0,-0.404841121336059,0,0,0,0,0.133517227355851,0,0,0,0.273544416249968,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504649996450429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
