,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-0.181366663239867,0,0,-0.04507050552573,0,0,0,0,0,0.494451994094191,0,0,0,0,0,0,0,0,0,0,-0.14822305210181,0,0,0,0,0,0,0,0,0,0,-0.285145759216683,0,0,0,0,0.70009660248777,0,-0.151381572718485,0.059409262410632,0,0,0,0,-0.039343289966625,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.163448810556003,0,0,0.0261049764222075,0,0,0,0,0.0592519618152059,0,0,0,0,0,0,0,0.121736578583581,0,0.033924863186676,0,0,0,0,0.0581264575325668,0,0,0,0,0,0,0,0.59124536898122,0.0224462064258166,0,0.0194296086401646,-0.077388451472544,0,0,0,0,-0.0400772302044024,0,0,0,0
X601939.CH.EQUITY,0.315154404011997,-0.0644485531220025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118490284721659,0,0,0,0,0.155434453885522,0,0.0992492425924113,0,0,0,-0.366767484774995,0,0,0,0.603646076724659,0,-0.0269818481666541,0,0.0146519636216962,0,0,0,0,0,0.0828793316902991,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.341113576568101,0.00953184448234923,0,0.292977334045741,0.0550695662486292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14526295563461,0,0,0,0,0,0,-0.0228929980671759,0,0,6.93889390390723e-18,0,0,0.0750018679080753,0,0,0.132067223628641,0,0,0,0,0,0,3.46944695195361e-18
X5.HK.EQUITY,-0.189086103858136,-0.0733202748540085,0,0,0,0,0,0,0,0,0,0,0,0,0.227579618198288,0,0,0,0,0.137532388866486,0.19750718402977,0,0,0.454453593764126,0,0,0,0,0,-0.115400377753139,0,0,0,0,-0.0272745415916426,0,0,0,0,0,0.192346887543942,-0.134968732248839,0,0,0,0,0,-0.116026593987483,0,0,0
X601988.CH.EQUITY,0.0832477849612311,0,0.0712118212774967,0.710525292534432,0,0,0,0,0,0,0.0893261501838484,0,0.0364755401964469,0,-0.134896243956,0,0.114142616169362,0,0,0,0,0.0153097050954831,0,0,0,0,0.120569100715961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990262316268898,0,0,0
X600036.CH.EQUITY,0,0.464707210411301,-0.0186204504011433,0,0,0,0,0,-0.128591813677634,0.610395852384176,0,0,0,0,-0.129884976587402,0,0,0.0180516158628993,0,0.0972192903476106,0,0,0,0,0,0.106988291705057,0,0.0556806459697696,0,0.328922121667209,0,0,0,0,-0.229511998908761,0,0,0,-0.0623300631483312,0,0.170416093779567,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0628731372234025,0,0,0,0,0,0.297770345519595,0.194137383229297,0,0.0747431583935522,0,0,-0.0980265841072565,0,0.228063972754967,0.154348797934261,-0.0976366965373314,0,0,0,0,0,0,0,0,0,0,0,0,-0.046457029949249,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0855379005588928,0.00733490940775782,0,0,0,0,0,0,0,0,0,0,0.281427286645197,0,0,0,0.0225868733918131,0,0,0,0,0,0,0.1248410454066,0,0,0,0,-0.0467807692048049,0,0,0,0,0,0,0.0710079097162021,0.253945376255355,0,0,0,0,0,0,0,0,0,0,0.0724965306644432,0,0
X601328.CH.EQUITY,0,0.237844186783419,0.169394950695285,0.349034339222231,0,0,0.262814184530028,0,0,0,0,0,0,0,0,0,0,0.130560752611798,0,0.102919102166302,0,0,0,0,0,0,0.400486505210791,0,0,0,0,0,0,-0.129747054677616,0,0,0,0,0,-0.148440747503156,0,-0.235073242911694,0,0,0,0,0,-0.0431902853806252,-0.267660389528379,0,0
