,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0560389463738481,0,0.594718684237224,0,0.106859083117072,0,0,-0.0681428534999057,0,0,0,0,0,0,0,0,0.0990903315878274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332183284880611,0,0,0,0.0747689338532493,0,0,0.0471133425961896
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0070280039012273,-0.0303867902854261,0,0,0,0.169093104516704,0,0,0,0,0,0.466079756456511,0,0,0,0,0,-0.093355495028262,0,0,0,0.109956267383774,0,0.115551686299757,0,0,0.157563922474495,0,0,0.10538196647871,0,0,0,0.0192752580671396,0,0,0,0,0,0,1.38777878078145e-17,0.0433200556954485,0,0
X601939.CH.EQUITY,0,0,0,0,0.430077010352339,0,0.118484713344227,0,0,0,0.150132906761555,0,-0.120577631149822,0,0,0,0,0,0,0,0.0783269620347237,0,0,0.384190506902272,0,0,0,0,0,-0.0304509103632417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758102524670969
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.000664467711805162,0,0,0,0,0,0.414198038290691,0,0,0,0.0132034302383606,0.0952937883291063,0,0,0,-0.0347587981320257,0,0,0,0,0.0427531168312168,0.302584654418587,0,0.204993949104163,0,0,0,0,0,0,0,0,0,0,0,0.0757829621459695,0,0,0,0,0
X601288.CH.EQUITY,0.207044201488825,0,0,0,0,0,0.148553741578079,-0.0107696453821484,0,0.0349072620586908,0,0,0,0,0,0,0.178271596707842,0,0,0,0.119933638103658,0,0,0.217457988139793,0,0,0,0,0,0,0,0,0,0.0224157652261802,0,0,0.162295680834681,0,0,0,0,0,0,-0.0414905572265039,0,0,0.0214477398321737,0,0,-0.0738007270015375,0,0
X600036.CH.EQUITY,0,0.25691554889515,0,0,0,0,0,0.0506691600974301,0,0,0,0,0,0.276152542069317,0,0,0.0195424158900929,0,0.107570991872622,0,0,0,0,0,0.235112694375622,0,0,0,0.0651702340271904,0.076360413480073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.143722403141931,0.154631684864287,0,0,0.186872812111688,0.253374718771267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140887045446085,0,0,0,0.0970194460998578,-0.0111610723248817,0,0,0,0,0,0.0959593423548458,-0.00490507291141124,0,0,0,0,0,0,0,0,0.0911004457167962,3.46944695195361e-18,-0.129528067766155,0,0,0,0,0,0,0,0.0627799139461169
X1299.HK.EQUITY,0,0,0,0,-0.168598952253613,0,0,0,0,0.320431020560288,0,0,0,0,0.0828428830349474,0,0,0,0,0,0,0,0,0,0,0.115854629246914,0.390224185302038,0,0.101666445856897,0,0,0,0,0,0,0,0,0.0346283275487439,0,0,0,-0.110492938840871,0,0,0.10567267657397,0,0,0.214938366473943,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.111701453144295,0,0,0,0,0,-0.107074954233737,0,0,0,0,0.0533650468789796,0,0,0,0.108591543623343,0,0,0.37971865248298,0.145436922739731,0,0,0,0,0,0,0,0,0,0,0,-0.0706822103107551,0.203452302224278,0.276144668450672,0,0,0,0,0.0935180495950384,0,0
X388.HK.EQUITY,0,0.152105547778434,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0342435592483625,0,0,0,0,0,0,0,0,0,0,0,0.25549089888555,0,0,0,0,0.21601150413689,0,0.0688105977837251,0,0,0,0,0.0581261089702558,0,0,-0.138971397124182,0,0,0,0.038307943496409,0,0.136372414096309,0,0,0,0.0338757399029948,0
