,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0.144701079361562,0,0,0,0,0.0982032822302957,0,0,0,-0.0611499771906488,0,0,0,0,0,0,0,0,0.240820619685047,0,0.0130065524226697,0,0,0,0,0,0,0,0,0,0.0434543400952698,0,0,0.118635013339111,0,0,0,0,0,0,-0.0579853146217586,0,0,-0.116960520161346,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.149201393800919,0,0.0784597617579727,0,0.281408629414127,0,0,-0.0293579205081663,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0808754003217,0,0,0,0,0,0,-0.260868073881236,0.32611798467477,0,0.181050424739425,0,0,0,0,0,0,-0.0442069091572472,0,-0.0245661734845217
X601939.CH.EQUITY,0.319322486654323,0,0,0,0.081741591737148,0,0,0,0,0,0,0,0,0.153161821073655,0,0,0,0,0,0,0.0737194751486335,0,0,0,0,0.150948700233667,0,0,-0.00513650527765559,0,0,0,0,0.108218136240139,0,0,0,0,0.0414084277571484,0,0,0,0,0.112538748470066,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211439349357688,0.0654616560652337,0.0928234730849856,0,0.0283802592120682,0,0,0,0.0274859602351722,0,0,0,0,0,0,0,0,0,0,0,0.0836719344596629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279376683723694,0,0,0,0.188411992922361,0,0,0.271635010013707,0,0,0,0,0,0.147415687691272,0,0,0
X5.HK.EQUITY,0,-0.154545025083568,0,0.383855253456793,0,0,0,-0.258667523143744,0,0,0.0218633640064281,0,0,0,0,0,0,0,0,0.113217396944441,0,0,0.514901037939269,0,0,0,0,-0.0525118723473532,0,0,0,-0.117612277026831,0,0,-0.103367227907052,0,0,0,0.0217933563793212,0,0,0,0.174824630747466,0,0,0,0,-0.157405795672219,0,0,-0.119183856303391
X601988.CH.EQUITY,0.0743106342436435,0,0,0.0614770901827536,0,0,-0.123742139652154,0,0.124999196276407,0.156037912013489,0.319249732833895,0,0,0,0.0305918562233762,0,0,0,0,0,0,0,0,0.256692894040822,0,-0.00165791458034509,0,0,0,-0.0295548253676427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143367823583515,0
X600036.CH.EQUITY,-0.0473431193912658,0.210675323687424,0,0,0,0,0,0,-0.0157792487811358,0,0,0.105451891053727,0,0.264855405079147,0,0,0,0,0.168517597396998,0,-3.46944695195361e-18,0,0.0476688215964576,0,0,0,-0.0492173005622862,0,0,-0.0193589635002526,0,0.144374698614192,0,0,0,0,0.0686238659499567,0,0,0.0734332549884295,0.214774245959678,0,0,0,0,0,0.0489732672137427,0,0,0.0985064070083892,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241792549603947,0,0,0,0.0833961096785824,0.156807585825075,0,0.227192089837586,0.105073300705598,0.0583421714543555,0,0,0,0,0,0.175565427854709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634280817754234,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.00865120949333117,0,0.0343977956109253,0,0,0,0,0,0,0,0,0,0,0.124721478122462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551996762854279,0,0,0,0,0,0.298596950694371,0,0,0,0,0,0,0,0,0,0.156502504855564,0
X601166.CH.EQUITY,0,0,0,0,0,0.156189404224771,0,0,0,0,0,0,0,0,0,0.256161208324045,0,0,0,0,0,0,0,0,0,0,0.0421456265647792,-0.00563587622240759,0,0,0,0.506113095531768,0,0.175189526037112,-0.0802678757460242,0,0,0,0,0.210116409756806,0,-0.137806327084723,0,0,0,0,0,0,0,0,0
