,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.489831893713077,0,0,0,0.152721557084964,0,0,0.116849223785114,0,0,0,0.189632692401938,-0.0173178741742215,0,0.032881414242689,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00318397434282547,0,0,0,0,0,0,0,0,0,0,0,0.00449416393010781,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0332369784344348,0.0976379583020907,0.27506882423432,0,0,0,0,0,0,0.0538323078457487,0.334366689798293,0,0.0880533456095431,0,0.0658874175002627,0,0,0,0,0.0266145773611672,0,0,0,-0.0418107232828984,0,0,0,0,0,0,0,0,0,0.0575358238042995,0,0.00065083158090711,0,0,0,0.00246362925509118,0,0,0,0,0
X601939.CH.EQUITY,0.199699943417784,0,0,0.45921985372288,0.0386439464433711,0.0926061544431212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177558169374802,0,-0.0272264654353848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190975190724333,0,0,0.0201683714538931,0
X601288.CH.EQUITY,0,0,0.102617226156412,0,0,0,0,0,0,0,0,0.0260762610057803,0,0,0,0,0,0,0,0,0,0,0,0,0.192918890634687,0,0,0.388239812406486,0,-0.0426986247441742,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.140156686487308,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0685315634790196,0,0,0.221975073951142,0,0.194567451569982,0,0,0.0387384395606367,0,0.268665320913137,0,0,0,0,0,0.155364266294873,0,-0.244595107543715,0,0,0,0,0.163130361018195,0,0,-0.0646770753404276,0,0.00641176857330494,-0.0411904531280105,0,0,0,0,0.169686822392041,0,0,0,0,0,0,0,0,0,0.15583264107252,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.272049076951456,0,0,0.179601573848815,6.93889390390723e-18,0.254300061795526,0,0.044841332893187,0,0,0,0,0,0,0,0,0,0,0,0,0.138216690084389,0,0,0,0,-0.19703421833571,0,0,0,0.14385804246453,0,0,-0.038782982988834,0,-0.0642474262015326,0,0,0.0934196764023243,0,0,0,0,-0.0661144478075986,0,0,0.0758992613417224,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.053803789930725,0,0.0800800375902619,0,-0.0971035304375054,0,0,0,0,-0.076030873122429,0,0,0,0,0,0.732851372818244,0,0,0.0116473681549031,0,0,0.0320507349364758,0,0,0,0,0,0,0,0,0,0,0,0.188957313008029,0.0781485826696532,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.230840888730176,0,0,0,0,0,0,0,0,0.0265438316549762,0,0,0,0.13901749292241,0,0,0,0,0,0,0,0,0.0626620833167317,0,0.238564397884332,0,0,0.222527135371306,0,0,0,0,0.0365444316244897,0,0,0,0,0,0,-0.0744579897771915,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.154032961202248,0,0.0455047383847969,-0.0433883621729428,0,0,0,0,0,0,0,0,0,0,0,0.260565652408712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193993942136645,0,0,0,0,0,0.0385681205616482,0,0.273220958073733,0,0,0.16537618643872,0,0.0732616646187993,0.0647608315010405,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.427786380899179,0.0165484343295811,0,0,0,0,0,0,0,0,0.386654116421969,0,0,0,0,0,0,0,0,0.0752966965370399,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.00258410209987547,0,0,0,0,0,0.054895273661085,0,-0.013166804924763,0.245801907895331,0,0,-0.0104221594834731,0.0454839154415506,0,0,0,0
