,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.113839387355299,0,0.0858228479894383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412295487853078,0,0.49963575523978,0,0,0.15118170853463,0,0,0,0,-0.148871497766549,0,0,0,0,-0.16668331730951,0,0,0,0,-0.808347464341065,0,0,0,0,0,0,0.0905774573205644,0,0,0
X601939.CH.EQUITY,0,0,0,0.267955032051984,0,0,0,0,0.228639074761207,0,0,0,0,0.322163650186235,0,0,-0.085761474126647,0,0,0.0137002790943039,-0.00417029367173388,0,0,0.0053775635907654,0,0,-0.0519451777138943,0,-0.108636668318069,0,0,0,0,0,-0.0237626980089423,0,0,-0.119850604796819,0,0.0551875535653682,0,0,0,0,0,0.41392816267615,0,0,0,0,-0.0553717253495131,0
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0,0
X601288.CH.EQUITY,0,0.615292959463685,0,0,0,0,0,0,0,0.0458889621404417,0,0.013905425333488,0.125883064202453,0.0479159444814181,0,0,0,0,0,0,0,0.0360820443361115,0.182154788921618,0,0,0,0,0,0,0,0,0,0,-0.102768201156034,0,0,0,0,0,0,0,0,0,-0.0567014136625142,0,0,0,0,0,-0.0727503108191225,0,0
X601988.CH.EQUITY,0,0,0,0.406520707369907,0,0,0,0,0,0,0.152998264266854,0,0,0,0,0.175040005994272,0.196471932466943,0,0,0.14486950785432,0,0,0,0,0,0.0744297428041373,0,0,0,0,0,0,0,0,0,0,0,-0.577425776084225,0,0,0,0,0,0.164005412902526,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.123281732823538,0.00880333817216502,0,0,0,0,0.121292547847102,0,0,0,0,0.0788350932270275,0,0,0,0,0,0.035860923526434,0.0418416531129444,0.0841669463765062,0,0,0,0,0,0,0,0,0,0,0,0,0.361236319237686,0.103658328682125,0,0,0,0,0,0,0,0,-0.0614651803259827,0.0450388701543286,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0222643711496708,0,0,0,0,0,0,0,0,0,0.153299177464992,0,0,0.118443175867615,0,0,0,0.302343305076836,0,0,0,0,-0.114746652893768,0.0467270935733014,0,0,0,0,0.0397021225150559,0,0,0,0,0.0493412870269593,0,0,0,0,0.0261648135758833,0,0,0,0,0.337761997379588,0.0360927075701636,0,0,0,0.0345391533240403,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.310407140721032,3.46944695195361e-18,0,0,-0.112080988032843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295249638605674,0.0818711132074261,0,0.0366029399755163,0.111541618556089,0.179031041984907,0.110576169359163,0,0,0,0.100851619842176,0,0,0,-0.0625269109368272,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457205202875599,0,0,0,0,0,0,0.0419261442993254,0.536716196068584,-0.338874776510853,0,0.593081224611556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470000772987152,0,0.213744142399629,0,0
X388.HK.EQUITY,0,0,0.27387331102535,0.0279723559494557,0,0,0,0,-0.0291742800422611,0,0,0.0103695025577941,0,0,0,0,0,0,0,0,0,0.196071500361784,0,0,0,0,0,0,0,0,0,0,0,0,0.142224731115702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
