,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.44389008195532,0.0634657647383555,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.13083158169827,0,0.0899499465804288,0,0,0,-0.120400947725277,0,0.0104050466071031,0,0,0,0,0,0,0.0476202842480146,0,0,0,0,0,0,0,0.041373350199551,0,0,0,0,0,0,0,0,0,0.121311969671907,0.137861743858574,0,0,0
X601318.CH.EQUITY,0,0,0.178622692276241,0,0.0291935037481594,0,0,0,0,0,0,0,0,0,0.3011765508814,0,0.0366720403695196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154899665767474,0,0,0,0,0,0.170416501377183,0,0,0,0,0,0,0,0.0833827043803876,0,0,0
X601939.CH.EQUITY,0.163261662112885,0,0,0,0,0,0,0,0,0,0.170595524221464,0,0,0.288595425120051,0,0,0,0,0.0431472587538365,0.177694467508421,0,0,-0.0326216610919456,0,0,0,0,0,0,0.0187540735885503,0,0,0,0,0,0.0878728616996374,0,0,0,0,0.0368168467081548,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0
X601288.CH.EQUITY,0.347031303052041,0,0.0192593233523411,0,0.502076866146664,0,0,0,0,0,0.0113197813584931,0,0,0,0,0,0.0453333946086161,-0.0268018743562125,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893557226861798,0,0,0
X601988.CH.EQUITY,0,0,0,0.115324685822214,0,0,0,0,0,0,0,0.475452844724769,0,0.0154263867337127,0,0,0,0,0,0,0,0,0,0.0388108426225712,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0895142944625505,0,0,6.93889390390723e-18,0,0,0,0.0892865916942108,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.505558883703918,0,0,0,0.0761882154120261,0,0,0,0.40396181466451,0,0.130571127318149,0,0,0.681022288602989,-0.61914526693909,0,0,0,0,0,0,0,0,0,0,-0.130028002682025,0,0,0,0,0.0727642099170282,0,0,0,0,0,0,0,0,-0.259233219088784
X600036.CH.EQUITY,0,0,0,0.0519158458976606,0,0,0,0.101327061735412,0,0,0,0,0,0,0.145135332089283,0,0,0,0.088814744971552,0,0,0,0.0529389825803562,0,0,0,0,0,0,0,0.185372096113284,0,0.199241365452645,0,0,0.0555087797143407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797058703329606,0,0,0,0,0.0946940346786081,0.16823692560542,0,0,0,0,0,-8.67361737988404e-19,0.0497391374745062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26715568498144,0,0,0
X601628.CH.EQUITY,0,0,0.264547846533386,0.0324273027911466,0.227216198411876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536338314682095,0,0,0,0.133126001553314,0,0,0,0,0,0,0.110722290909594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.224643616696076,0,0,0,0,0,0.0806896540043393,0,0,0,-0.111475906536384,0,0,0,0,0,0,0.450383553228115,0,0,0,0,0,0.146995880453831,0,0,-0.16623336348409,0,0,0.139597305996875,0,0,-0.0220275883358678,0,0.575294257438296,-0.207909458503731,0,0,0,0,0.513041400128125,0,-0.230581381666289,0,0,0
