,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.277870820656755,0,0.0753730000814241,-0.0165349134443195,0,0.375543900455884,0,0,0,0.0984839699566051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112090760011285,0.00383226961746493,0.00383592985831829,0.0372456034583732,0,0,0,0,0,0,0,0,0.126066425915457,0,0,-0.0164241753887694,0,0,0,0,0,0,-0.0186907869290602,0,0,0,0
X601318.CH.EQUITY,0,0,0.133274195182844,0,0.0364673469026705,0,0,0,0.184349791870656,0,0,0.0613592489712946,0.101948379598194,0,0.0627975907348419,0,0,0,0,0,0.205074520116763,0,0,0,0,0,0,0,0,0,0.112607595419709,0,0,0,0,0,0,0.0327037176658501,0,0,0.0550294114460163,0,-0.0634033653105611,0,0,0,0,0,0.0652815176937137,0,0,0
X601939.CH.EQUITY,0.432126774933673,0.116021742499168,0,0,0,0,0,0.192204172005401,0,0,0,0,0,0,0,0,0.0302392871602726,0,0,0,0,-0.146176501877971,0,0,0,0,0,0,0,0.155110160661689,0,0,0.146805427736684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197171285902638,0.108363593609148,0
X601288.CH.EQUITY,0,0,0.0339119438404616,0,0,0.0511617023226069,0,0.478638950976392,0,0,-0.0416490030943634,0.095166001835626,0,0,0.0943511956406028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121170717287123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576214269200468,0.000989490851022685,0,0,0
X600036.CH.EQUITY,0,0.0404068492672625,0,0,0,0,0.262506024099575,0.0121712209500771,0,0,-0.0681501039599043,0,0.255714327453452,0,0,0.137457789157922,0,0,0.121584587254258,0.0226588221459755,0,0,0.0163400796585911,0,0,0.0692977329069815,0.1951315977828,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.129988643107555,0,0,0,0,0,0,0,0,0,0,0.155051187071003,-0.106973057099854,0
X601628.CH.EQUITY,0.0115718237584124,0,0,0,0,0,0.031441874742857,0,0,0,0,0,-0.042342037591266,0,0,-0.211918796401473,0,0,6.93889390390723e-18,0,-0.0461952258716546,0.195924224393759,0,0,0.125494523936547,0,-0.100381709606316,0,0,0,0,0,0,0.0650916349322244,0.595539224234619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526741268197839
X1299.HK.EQUITY,0,0,-0.187565955610353,0,0.0322971726226971,0,0,0,0,0,0.245232519377428,-3.46944695195361e-18,0,0,0.207163241379147,0,0,0,0,0.149296011025204,0,0,0.0754405854202112,0,0,-2.16840434497101e-19,0,0,0,0,0.0385980750707429,0,0.0596477182339467,0,0,0,0,0,0.0452809832659925,0,0.0743647697182532,0.138742602804686,0.175680171452398,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.139800161651247,0.425247144292364,0.0657616581111752,0,0,0,0,-0.0134542469676691,0.0469418811170856,0,0.281104686857182,0,0,0,0.0240396104450806,0,0,0,0,0,0.0580048979822351,0,0,0,0,0,0,0,0.0860907149965403,0,0,0,0,0,0.0449061603886887,0,0,0,0,0,0.0312475503710164,0,0,0,0,0,0,0,-0.0238799251737453,0
X5.HK.EQUITY,0,0.10640745750843,8.67361737988404e-19,0,0,0,0,0,0,0,0.00184379970168824,0,0,-0.0328672396706143,0,0,0,0,0,0,0.227675752707502,0,0.192629874385145,0.128780745033306,0,0,0,0,0,0,0,0,0.063819689974066,0,0,0,0,0,0.160106508048617,-0.0811017962188747,0,0.055734942751587,0.306533283443611,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.255579456747032,0,-0.0820867195109371,0,0,0,0,0.0511259197592375,0.147838232140157,0,0.0212552792400841,0.0907692064565268,0,0,0,0,0,0,0,0.00728221486987067,0,0,0.0907134998963576,0.0171465190748071,0,0.319928227420837,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
