,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.483349417932764,-1.0842021724855e-19,0,0.436845541752316,0,0,0,0,0.00839608876953639,0,0,0,0,0,-0.0594461086515038,0,-0.0504116977795929,0,0,0,0.0124541006651756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224124543290046,0,0,0,0,0,0,0,0,-0.10053961246561,0,0,-0.203682977560694,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0583246495654752,0,0,0,0,0,0,0.130436326499945,0,0.160886088049101,0,0,0,0,0,0.0631379887651844,0,0,0,0,0,0,0.0508818050565823,0,0,0,0,0.0883808418326204,0,0,0,0,0,0.378433967636309,-0.0236678083711276,0.0735725199818709,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136455460958224,0,0,0,0,0,0,0,0.0088815467297177,0,0.0684716123227641,0,0,0,0,0,0,0,0,0,0.122970836634475,0,0,0,0,0,0.405529273191411,0,0,0,0,0,0,0.0672452299504118,0.0922179186422074,0,0,0,0.0160469392460397,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0473556326802878,0,0,0,0.0309991653858642,0,0.0281768589496159,0,0.0955328210199231,0,0,0,0,0,0,0,0,-0.003444813137433,0.38130058970675,0,0,0,0.101299623337794,-0.0171967887562368,0,0,0,0,-0.0505398339907098,0,0,0,0,0,0,0.190991771125762,0,0,0,0,0,0,0,0.0792479447932413,0,0,0
X5.HK.EQUITY,0,-0.128479590649281,0,0,0,0,0,0,0,0,0,0,0,0,0.0514083454552322,0,0,0.127656529446424,0,0.369890060849495,0,0,0,0.380877308156489,0,-0.00698672179060431,0,0,-0.254914400629893,0,0,0,-0.0227116036735187,0,-0.0121776662787758,0,0,0,0,0,0,0,0,0,-0.0602972379906325,0,0,-0.113008920003028,0,0.22212497802549,-0.0412515617580241
X601988.CH.EQUITY,0.237712840623108,0,0,0.416843779958529,0,0,0,0,0,0.119106714333583,0,-0.0983190522614462,0.0693113676489637,0,-0.10345106272857,0,0,0,0,0,0,0,0.172752852905355,0,0,0,-0.0465669519318939,0.11112906514155,0.0524587906587258,0,0,0,0,0.0506656862730417,0,0,0,0.037419145295444,0,0,0,0,0,0,0,0,0,0.110790805331205,0,0.0201556301169063,0
X600036.CH.EQUITY,0,0.528213059005579,0,0.0364997028204319,0,0,0,0,0,0.0625365163045664,0,2.77555756156289e-17,-0.187066532391001,0,0,0,0,0,0.0837238065349601,0,0,0,0,0,0,0.188439264086555,0,0,0.0217753197593763,0,0,0,0,0,0,0,0,0,0,0,0,0.282125778373119,0,0,0,0,0.13799584448086,0,-0.226331172684962,0,0
X1299.HK.EQUITY,0,0.119709564296812,0,0,0,0,0,0,0,-0.116659840782443,0,0,0,-0.0675062950822495,0,0,0.0793498582956035,0.223727275817882,0.219535424871507,0,0.205571400879266,0.167880860109356,-0.105084868251065,0.000115167197260832,0,0.0745995127544202,0,0,0,0,0,0,0,0.0851492438485609,0,0,0,0,-0.129738159045505,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.138364404410482,0,0,0,0,0,0,0,0,0,0,0.0159653707194049,0,0,0.278313093449034,0,0,0,0,0.0551032395594588,0.119200377759489,0,0,0,0,0,0,-0.101692958715944,0,0,0,0.0796307489099116,0,0,0,0,0.11619721093914,0,0.119065019002748,0,0,0,0,0,0,0,0,0.109996669983358,0,-0.00564350170266626
X601166.CH.EQUITY,0,0,0.1721219731828,0,0,0.226761574800055,0.0379413581661825,0,0.0942904887862092,0,0,0,0,0,0,0.433249940108937,0,0,0,0,0,-0.418740706372613,0,0,0,0,0,0.329841531774007,0,0,0,0,0,0.330284496706131,0.0594998678992902,0,0,0,0,0,0,2.16840434497101e-19,-0.136369742984936,0,0,0,0,0,0,0,0
