,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-0.155193283652064,0,0,0,0,0,0,0,1.73472347597681e-18,0.521125210433008,0,0,0.0191789671642733,0,0.0191444215263584,0,0,0,0,0,-0.189540763747082,0,0,0,0,0,0,0,0,0,0,-0.308134313976475,0,0,0,0,0.700493019212112,0,-0.154895403484328,0.0589462843458518,0,0,0,-0.0527199487853332,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.189908417097204,0,0.025821171165003,0.0299465781485741,0,0,0,0,0,0,0.0276655521069854,0.124961719801644,0,0,0,0,0,0,0.0493371761009614,0,0,0,0,0.0991884336765052,0,0,0,0,0,0,0,0.038187949899891,0.530595557085185,0,0,-0.111002240791635,0,0,0,-0.0331843177473033,0,0,0,0,0
X601939.CH.EQUITY,0.330625370910583,0,0,0,0,0,0,0,0.0285183173564048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181760823632838,0,0,0,0,0.160808112172253,0,0.0594397543825226,0,0,0,-0.181619449896285,0,0,0.36050354031544,0,0,0,0,0,0,0,0,0,0,0.0414419823461159,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.230454638748,0,0,0,0.0124580348578277,0,0,0.0527376376360661,0,0,0,0,0,0.0589623609051734,0,0,0,0,0,0,0,0.129417160608485,0,0,0,0,0,0,0,0,0,0,0,0.311936447995344,0,0,0,0,0.167016884394641,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0576399722488016,-0.136257375747028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350238041190309,0,0,0.205891936481202,0,0.175162781628594,0,0.309207538795431,0,0,0,0,0,-0.108736042089405,0,0,0,0,0,0,0,0,0,0,0.197295464314406,-0.0768242530380704,0,0,0,0,-0.0859864417692463,0,0,0,0
X601988.CH.EQUITY,0.250177533641221,0,0,0.573128242659762,0,0,0,0,0,0,0.101972261391939,0,0.103086231158973,0,0,0,-0.0540385711381946,0,0,0,0,0,0.00634605228879704,0.0605269719238007,0,0,0,0.0465913233438017,0,0.00378893871867804,0,0,0,0,0,0,0,0.0217454322643624,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.581308331974018,0,0,0,0,0,0,-0.00487723681630758,0,0,0,-0.0882587933108975,-0.141445369521104,0,0,0,0,0,0,0,0,0,0,0,0.255165529249253,0,-0.125897966368228,0,0,0.0201946253226644,0,0,0,0,0,0,0,0,0,0.172371921794169,0,0,0,0,0.132206016246998,0,0,0,0,0
X1299.HK.EQUITY,0,0.180363135723003,0,0,0,0,0,0,0,0,-0.0922085130513637,0,0,0,0,0.260819113465699,0,-0.154047581834377,0.0711476519459408,0,0,0.0608747595658386,-0.0253322697612629,0,0.548926239558101,0,0,-0.0957904509499448,0,0,0,0,0,0,0,0,0,0,0,-0.087343298333272,0,0,0,-0.0119770657148321,-0.134049017869234,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.110985038358333,0,0.0421686647548719,0,0,0,0,0,0,0.0284239777735808,0,0.0164056977072731,0.227067088793322,0,0,0,0,0,0,0,0,0,0,0.14694932954029,0,0,0,0,-0.0179142437012417,0,0,0,0,0,0,0.118948503813072,0,0.171461118187909,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0
X601328.CH.EQUITY,0,0.22493299672232,0.167817010776974,0.312147711087767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236787067130354,0,0,0.111590481572351,0,0,0.258137399342175,0,-0.0340140626408809,-0.0745274202310794,0,0,0,0,0,0,0,0,0,0,0,0,0.0736317304000944,0,0,-0.0296744158997641,0,-0.286272908681473,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.313369800618225,0,0,0,0,0,0,0,0.542887906553892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160234097189417,0,0,0.332460816098889,-0.118476250971612,0,0,0.36491357865804,0,0,-0.0771317262897887,0,0,-0.135614756278689,0,0,0,-0.0580903288804541,0,0,0
X600000.CH.EQUITY,0,0,0,0.0765984494120072,0,0.0991614975250522,0.191985044688032,0,0,0,0,0,0,0.0575915430491061,0,0,0,0,0,0,0,0,0,0,0,0.334156767103473,0.100797452076332,-0.0582938697778118,0,0,0,0,0,0.0989498254322898,0,0,0,0,0,0,0,0,0,0,0,0.219611188941202,0,0,0,0,0
X601319.CH.EQUITY,0.0946934968976835,0,0,0,0,0,-0.0167299740473169,0,0.360248964550458,0,0,0,0,0,0,0,0,0,0,0,0,0.15510246981302,0,0.0877597891196551,0,0,0,0,0,0,0,0.0301719879934148,0,0,0,0.0840222935682917,0,-0.0477928499192284,0,0,0,0,0.11462572951277,0,0,0,0.143003128901084,0.143023656479745,0,-0.0519967658579343,0
X601601.CH.EQUITY,0,0,0,0,0,-0.184774308182113,0.0562066496886783,0,0.366141850689655,0,0,8.67361737988404e-19,0,0,0,0,0.202847012179214,0.329371336404888,0,0,0,0,0,0,0,0.0137859219847173,0.131746105745564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214284624850707,0,0,0,0,0,0,0,0,-0.0267359603499305,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0187715715711919,0,0,-0.0229232558903098,0,0,0,0,0,0,0,0.0294343874254506,0,0,0,0,0,0,0.219101502963666,0,0,3.46944695195361e-18,0.132423151153568,0.110330728893224,0.1909238735396,0,0,0.157355628414566,0,0,0,0,0,0,0.34379302948308,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.130674697557239,0,0,0,0.1284319191184,0,0,0.289062121881355,0,0,0,0,-0.0531550500327326,0,0,0,0.131547718859692,0,0,0,0,0,0,0,0,0,0,0.00153495991672028,0,0.111118448102612,0,0,0,0,0,0,0,0,0,0,-0.0666204771159444,0.0470780869759313,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0980345906727413,0,0.107472966139128,0,0,0,0,0,0,0,0,0.333750034349639,0,0,0,0.144126162296648,0,0,0,0,0,0,0,0,0,0.270295102250991,0,0.328310048156471,-0.308042976247225,-0.101081296948053,0,0,0,0,0,0,0,0,0.118392917462228,0,0,0,0,0,0,0,0,0.347185210645656,0
