,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.347792730458657,0.0821826909041843,0,0,0,0.128463959416526,0,0,0,0,0,0,0.26323881022308,0,0,0,-0.0310715667378655,0,0,0,0,0.0367128171282036,0,0,0,0.0763900366649212,0,0,0,0,0,0,0,0.0132111058904584,0,0,0,0,0,0,0,0,0,0,0.0199902604306178,0.0358295241758243,0,0,0
X601939.CH.EQUITY,0.0414974230588774,0,0,0.0546089611732264,0,0,0,0,0,0,0,0.0473851234700712,0,0.193010156776644,0,0.405982874409992,0,0,0,0,0,0,0,0,0,0,0,0,0.000815886463558228,0,0,0,0,0.106890849031526,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.136911747815291,0,0,0,0,0
X601318.CH.EQUITY,0.0486136538135002,0,0,0,0,0,0.164205039749672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120749396216597,0,0,0,0,0,0,0,0,0.131921166047403,0,0.076147991578191,0.0272632991382138,0,0,0,0,0.119788971942488,0.033948696188245,0.259302155934028,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.376358986535554,0,0,0,0.402404497234149,0,0,0,0,0,0.0635823896006706,0,0,0,0,0.00348567035130976,0.0712737851115274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360156540837175,0,0,0,0,0,0,0,0,0,0,0,0.000164966330716537,0,0,0,0,0,0,0.0232617511063241,0,0
X601988.CH.EQUITY,0,0,0,0.226770524290668,0,0,0,0,0,0,0.0919132018816345,0,0,0.187771966280514,0,0,0,0,0,0,0.104202440674593,0,0,0,0,0.0231989356620813,0,0,0,0.0954652055541996,0,0,0,0,0.108272000287375,0,0,0.0936806727622174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.131321216203644,0,0,0,0,0,0,0,0,0.270799225170197,0,0,0,0,0,0,0.296787986404777,0,0,0,0,0.0664044682113967,0.708839126279881,-0.370671343312914,0,0,0,0,0.136774226670046,0,0,0,-2.77555756156289e-17,-0.0552402717325505,0,0.0195374229794584,0,0,0,0.431638060979497,0,0,0,0,0,0,-0.185954397284805,0,-0.198256947058336
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.145595296155178,0.174074708935496,0,0.00303445709123986,0,0,0,0,0,0,0,0.27952087738059,0,0,0.266587105432543,0,0,0.217180542702113,0,0,0,0,0,0,0.143578598542311,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0678294955956061,0,0,0,0,0,0.0825267894323364,0,0,0,-0.13205299880698,0,0,0,0,0,0,0,0,0,0,0,0.102810600854243,0,0,0,0,0.13538134393025,6.93889390390723e-18,-0.347355465990425,0,0,-0.080543540523562,0,0.236022743527101,-0.213350130851844,-0.111323522797895,0,0,0,1.33169510083256,0,0,0,0,0
