,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.12047012820289,-0.119705166291466,0,0,0,0,0,0,0.43130362673706,0,0,0,0,0,0,-0.0104622516071336,-0.143418175038254,0,0,0,0,0,0,0,0,0,0.628468006740888,-0.00408426709344095,0,0,0,0,0,0,0,0,0,-0.0644183405903995,0,0.0274306270120224
X601318.CH.EQUITY,0,0,0,0,0,0,0.0314097850994864,0,0.208143042684141,0.00628556471569256,0,0,0,0.0410221744802139,0.0600031906894283,0,0,0,0.081365621877626,0,0,0.0647251834043286,0,0,0,0,0,0,0,0,0,0,0,0,0.157214009138317,0,0,0.224945051574369,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.311552984680252,0,0,0,0,0,0,0,0,0.0549975203107942,0,0,0,0,-0.136965701558153,0,0,0.0150910288081926,0,0,0.044818756368612,0,0,0,0,-0.428418341640353,-0.164139080157023,0,0,0,0,0,-0.0785184342873807,0,0,-0.289008436838981,0,0.0948074096623387,0,0.878727561573688,0,0,0.111365314542588,0,-0.143042140158609,0.289146341935223,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.271295367562224,0,0,-0.0782217208411783,0,0,0.591574188935009,0,0,0,0.174419768445009,-0.374756603967989,0.000567879402815434,0,0,-0.319802341854286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.169386379477816,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133464104818883,0,0.31494848862609,0,0,0.0337725815414509,0,0,0,0.161337834112462,0,0,0.0449038022582576,0,0,0,0,0,0,0,0,0,0,-0.220395108263434,0,0,0,0,0,0,0,0,0.219652798287817,0.151420517882792,0,0,0,0,0,0,-0.0887377916040911,0,0,0.0965558118793954,0,0
X601988.CH.EQUITY,-0.070349021310541,0,0,0,0.37260821011961,0,0,0,0,0,0,0,0,0,0,0,0.0378156337850762,0.0459666273560478,0,-0.14557236467385,0,0,0,0,0.326006669423794,0,0,0,0,0,-0.324537411726597,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0297346399336521,0.12165606208522,0,0,0,0,-0.0448606569526062
X600036.CH.EQUITY,0,0.237504401170372,-0.0613067024599304,0,0,0,0,-0.120784777815453,0,0.405018183880107,0,0,0.18419999132217,0,0,0.108670236834879,0,0,0,0.305576211249439,0,0,0,0,0,0,0,0.114385021320395,0,0,0,0,0,-0.142901499459747,0,0,0,0,-0.0456409709661735,0,0,0,0,0,0,-0.00666020417418924,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.300181267631498,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0878476378655792,0,0,0,0,0,0,0.238926844247264,0,0,0.00398740725794538,0.0847342819492014,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.128803443920587,0,0,0.0718778417989763,-0.0175177976383084,0,0
X601628.CH.EQUITY,0,0.0824901711422581,0.0249187062061191,0.0647147123777755,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.154043811499635,0,-0.0328553552487873,0,0,0,0,0,0,0,0,0.080558131333541,0,0,0,0,0,0,0,-0.060005784284329,0,0.196866679028743,0.246890801701542,0,0,0,0,0,0.221020400238456,0,0,0.110837644920112,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0518665174892499,0.0326981870900846,0,0,0.670548667143797,0,0,0,0,0,0,0,0,0,0.106976754577403,0,0,0.182053679510831,0,0,0,0,0,0.22263903311358,0,0,0,0,0,0,0,0,0,-0.00435832954756902,0,0,0,0,0,0.0365710814945512,0,0,0,-0.368937986507109,0,0,-0.0149122193915238,0,0
X601166.CH.EQUITY,0.149255395439818,0,0,0.255951239597312,0,0,0,0,0,0,0,0,0.224256295358813,0.0204520533554381,0,0,0,0,0.0372116673438635,0,0,0.0987087933020055,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.155930709921688,0,0,0,0,0,0,0,0,0,0.053211479975902,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,-0.0392208217453892,0.0626158432687873,-0.00647398771876222,0,0,0,0.333624766575436,0,0,0,0,0,0,0.0539719517556466,0,0,0,0,-0.105462539056713,0,0,0,0,0,0,0,0,0.397530094346979,-6.93889390390723e-18,0,0,0,0,0,0,0,0.140439229484906,0,0,0,0,-0.0919727533316451,0,0
X600000.CH.EQUITY,0,0,0.316382859652078,0,0,0,0.116919853295178,0,0,-6.93889390390723e-18,0.728720070473125,-0.162193393948761,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.151789069208686,0,0,0,0,0,0,0,-0.00769229560473389,0,0,0,-0.06321277485016,0,0,-0.389605010207039,0,0,0,0,0,0,0,-0.0196682453350922,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.0694898097449941,0,0.407125311607031,0,0,0.00817349478505456,0,0,0,0,0.00660880744638338,0,0,-0.11475047970083,0,0,0,0,0,0.0319843849704106,0.180362566851189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259802563701981,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104479474745428,0,0,0.0120395596502958,0,0,0,0,0,0,0,0,0,0.234043184505717,0,0.035234450538076,0,0,0,0.296401980567417,0.388989053328019,0,0.0148098253631461,0,0,0,0,0,0,0,0,0.141037483756665,0,0,0,0,0,0
X11.HK.EQUITY,0,0,4.33680868994202e-19,0,0.258697901099975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996164006879735,0,0,0,0,0,0.516840909778265,0,0.0624363743870871,0,0,0,0,0.0583308601001844,0,0.286765067238522,-0.0254625993911305,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0525542218265045,0,0,0,0,0,-0.0195126744388851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292822371957883,0,0,0.0791541859476777,0,0.257612320020289,0,0.288198244587928,0,-0.178487237488941,0,0,0,0.483145217886899,0,0,0,0,0,0,0,0,0.202764444873276,-0.0789949994529375,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725147839431531,0,0,0,0,0,0,0,0,0,0.0277356222184843,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0483049349542287,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.102989058207338,0,-0.259371843594522,0,-0.448009915175025,0,0,0,0,0,0,0,0,0,0,0,0.893348256951281,0,0,0,0,0,0,0,0.0183613718867553,0,0,0,0,-0.254719254457887,0,0.2713553463699,-0.250797607325692,0,0,0,0,0,0.00729007662117485,-0.226173616141596,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0176610979722357,0,0,0.00569702566222672,0,0,0.0239747578705548,0,0,0,0.218150115725227,0.0622438101345451,0,0,0,0,0,0,-0.146385137533,0,0,0,0,0,0,0,0,0,0,0.181115588114726,0,0.130022073764037,0,-0.191454400159117,0.137483551774064,0,0,0,0,-0.170814482027012,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.00223662500065559,0,0.0112601211814313,0,0,0,0,0,1.38777878078145e-17,0.267869277170575,0.141852706512951,0,0,0,0.192397535653717,0,0,0.07984239495695,0,0,0.0244198586902569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25251843947881,0,0,0,0.0414196365453761,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.254344138230152,0,0,0,0,0,0.110139336346093,0.135698244134652,0,0,0,0,0,0.117508510688575,0,0,0,0,0.0669652101713382,0,0,0,0,0,0,0.111020431765842,0,0.100266394356308,0,0,0,0,0,0,0,0,0,-0.262131526398007,0,0,0,0,0,0
X600030.CH.EQUITY,0.0222350354312319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028191888144527,0,0,0,0,0,0,0.230767587122138,0,0,0,0.197308881336031,0.442120317759206,0,0,0,0,0,0.086202991218262,0.00510314337774349,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0798702305489581,0,0,0,0,0,0,0,0,0,0,0,0.133108906979888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1445640460203,0.220255495282653,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.158518752964949,0,0,0,0.143492858119004,0,0,0.0768195804782687,0,0.0563501246185272,0,0,0,0,0,0,0.0295020758019738,0.0106077711163733,0,0,0.0701911621139489,0.151425241984965,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.115592155054534,0,0,0,0.0706313708109396,0,0,0,0,0,0.0355070147284471,0.0179560974256997,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.126070486119599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451948716511857,-0.011296911071515,0,0.252196709200823,0,0,0,0,0,0,0,0,0,0,0,0.355756423817181,0,0,0,0,0,0,0,0,0,0,0,0.146491495113014,0,0,0,0,0.206551023676712
X2007.HK.EQUITY,0,0.0248300488763159,0,0,0,0,0,0,0,0,0,0.11934649863549,0,0,0.0537405418426034,0,0,0,0.0363662976049985,0,0,0,0,0,0,0.195080193859093,0,0,0.187101405651567,0,0,0,0.323756228583835,0,0,0,0,0.0780377004927613,0,0,0,0,0,0,-0.158464717120697,0,0,0,0,0,0
X601818.CH.EQUITY,-0.0702164881009113,0,0,0.314155809915952,0,0,0.0767746842286158,0,0,0,0,0,0,0,0,0,0.119492396154589,0,0,0,0,0,0,0,0,0.25206072225244,0,0,0,0,-0.0431071217026337,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.325424099056333,0,0,0.0209406108837076,0,0,0,0,0,0,6.93889390390723e-18
X1113.HK.EQUITY,0,0,0.0437302966015175,0,0,0,0,0.219614362624639,0,0,0,0,0,0,0,0.16067711906191,0.0885357508472864,0,0,0.106630941077302,0,0.0348700550221556,0,0,0,0.482359520453046,0,0,0,0,0.0629482585524137,0,0.10803298836615,0.0957043988112126,0,0,-0.137919083962992,0,0,0,0,0,0,0,-0.12063992011471,0,0,0,0.004349518773365,0,0
X12.HK.EQUITY,0,0,0,-0.109520997324455,0.434194500379211,-0.447388955418936,0,0.183893644983249,0,0,0,0,0,0,0,0,0,0,0,-0.149628434073554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225505868679198,0.573554664604297,0,0,0,0,0,0,0,0,0,0,0,0,0.172107981229666,-0.25287751462128,0,0
X823.HK.EQUITY,0,0,0,0.0583893665260329,0,-0.101584497804904,0,0,0,0,0,0,0,0,0,0.17917873123844,0,0,0,-0.0302472325077684,0,0,0,0,0,0,0,0,0.059559988862399,0.0441716892651248,0,0,0,0,0,0,0,0,0.178662917134291,-0.260470304734227,0,0,0,0,0,0,0,0.317100185400407,0,-0.0596532990487895,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0893165976192238,0,0,0,0.100593942963701,-0.103712943625957,0,0,0,0,0,0,0,0,0,0,-0.0704404942665304,0,0,0,0,0,0.0969062609183572,0,0,0.485662600150241,0,0.155485441930047,0,0,0,0,0.272205915972475,0,0,0,0,-0.0975175388828778,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.125848493704025,1.73472347597681e-18,0,0,-8.67361737988404e-19,0,0.0537729374502325,0,0,0,0.155807020053582,0,0,0,0.204458077350018,0,0,0,0.18770626039324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125822273712605,-8.67361737988404e-19,0,0,0,0,0,0,-0.234476866840908
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781785093647112,0,0,0,-0.13292518770552,0,0,0,0,0,0,0,0.0237711364339398,0,0.0339291773482112,0.0509502265896983,-0.0352863378442146,0,0.21307868906657,0,0,0,0,0,0,0,0,0.472336625284667,0,0,0,0.0709458767772827,0.12353988364065,-0.154133835890087,-0.05666685229547,0,0
