,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.125458564649709,0,0,0.0936820947085884,0,0,0,0,0,0.0756981336144362,0,0,0,0,0,0,0,0,0,0,0,0,0.202999987171247,0,0.292567702889903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137074436442853,-0.0431938507504305,0,0,-0.231022382584431
X601939.CH.EQUITY,0.145735131616259,0,0,0.396185375921169,0,0,0,0,0,0,0,0,0,0.115919195926916,-0.0407337139715238,0,0,0,0,0,0.00689114705623405,0,0,0,-0.101842823749537,0.314567204224261,0,0,0,0,-0.130258810345038,0,0,0,0,0,0,0,-0.0190780639255634,0,-0.0424392530652588,0,0,0,0,0,0,0.172470845385452,0,0,0,0
X601318.CH.EQUITY,0.0577067832034747,0,0,0,0.246165620864151,0.187319736645458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107947030275179,0,0,0,0.136947664666332,0.0121640315085939,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0650026797560654,0,0,0,0,0.0466660122334368,0,0,0,0,0,0,0,0,0,0,0,-0.0213552176202958
X601288.CH.EQUITY,0,0.261662093767102,0.0777540057298921,0,0.226088102258442,0,0,0,0,0,0.370495992726474,0,0.174911632603584,0.0437969939100525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176105582295362,0,0,0,0,0,0,-0.0427122015287101,0,0,0,0,2.16840434497101e-19,0,-0.123679063107182,0,-0.0600210504708718,0,0
X601988.CH.EQUITY,0,0.122420299694526,0,0.37039786920459,0,0,0.00367862382922571,0,0,0.277430717777012,0,0,0,0,0,0.106255904757421,0,0.102348799476644,0,0,0,0,0,0,0.178319535413176,0,0.0863886343729243,0,0,0,0,0,0,0,0,0,0,0,-0.587586934395321,0,0,0,0,0,0.0748474581724438,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.175176273740988,0,0,0,0,0,0,0.0971723683419151,0,0,0,0.0354892520728284,0,0,0,0,0.175162109037996,-0.00181514042189604,0,0,0,0,0.181221016376839,0,0,0,0,0,0,0,0,0.370014285221164,0,0,0,0,0,0,0,0,0,0.0430157661267912,0.00831796004639757,0,0.0893409222318057,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0,0
X601628.CH.EQUITY,0,0.026029746634999,0,0,0,0.185436587250172,0,0,0,0,0,-0.141814193432497,0,0,0,0,0.104495243773314,0,0,0,0,0.180009437837583,0,0,0,0,0,0,0.137451282385156,0,0,0,0.0747756208358972,-0.14494903700786,0,0,0,0,0,0,0,0.117507348024645,0,-0.00777953866642117,0,0,0,0,0,0.0897423807115549,0.133795626441445,0
X601658.CH.Equity,0,0.145499113108433,0,0,0.0151746902244082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394246423068348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187778639026017,0,0,0.111774317377238,0,0,0,0,0,0,0.00877154949393191,0,0,0,0,0,0
