,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0711660151803414,0,0.039946353451456,0,0,0,-0.0263176008601719,0,0,0,0.46962416981454,0,0,0,-0.132125185048901,0,0,0,0,0,0,0,0,0,0,0,0,0.0580508197990094,0,0,0,0,6.93889390390723e-18,0,0,0.0499687285236826,0,0.0646705510815036,0,0,0,0.218252656340353,0,0,0,0,0.0229763240602534,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0151867645782515,0,0.0163147217957091,0,0,0.112768913048034,0,0.179759955717529,0,0,-0.0579268079427839,0.20192994078969,0.0571476604691595,0,0,0,0,0,0,-0.138890468858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617015212721,0,0,-0.288782470702348,0.386678908306456,0,0.260555240030934,0,0.241834376240929,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.250598547531131,0,0,0.322958283454214,-0.0299153928608316,0.106824306947171,0,-0.0772540659154472,0,0,0,0,0,0,0.069201071171334,0.0606643194374945,0,0,0,0,0,0,0.117048064503772,0,-1.73472347597681e-18,-0.0325311936443456,0,0,0,0,0,0,0,0,0,0,0,0,-0.100966399820239,0.382549397486246,0,0,0,0,0,0,0,-0.00157037602933546,0,0,0,0
X601288.CH.EQUITY,0.384815444657429,0,0.0896457553235588,0,0.10152386564538,0.165077694462979,0,0,0.00484407552471628,0,0,0,0,0,0,-0.132476862907527,0.0492272840641674,0,0,0,0,0,0,0,0,0,0.0248916117158739,0,0,0,0,0,0,0,0,0,0,0,0,0.295436480548662,0,0,0,0,8.67361737988404e-19,0,0,0,0.0438260924821789,0,0,0
X5.HK.EQUITY,0,0,0.0507526003811983,0.221816636934932,0,0.139222128670752,0,-0.361577996228449,0,0,0,0,0.0908878779881364,0,0,0,-3.46944695195361e-18,0,-0.00800750446008454,0,0,0.392948411807952,0,0,0,0.458718565961385,0,0,0,0,0,0,0.0910363132049874,0,0,0,0,0,0,0,0,0,0.00102874135178003,-0.0843169298205754,0,0,0,0.152701134939882,-0.0605233000694364,0,0,2.16840434497101e-19
X601988.CH.EQUITY,0.226739819183147,0.101852694378286,0.351081846256719,0,0,0,0,0,0.139390823093717,0,2.77555756156289e-17,0.151179406297126,0,-0.152247640579265,0,0,-1.38777878078145e-17,0,-0.114262268896707,0,0,0,0,0.163213227567007,0,0,0.104049702116157,0,0,0,0,0,0,0.0310354379164371,0,0,0,0,0,0,0,0,0,0,0.0409554888821772,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0811112215267141,-0.0807305090467121,0,0.13959592340574,0,-0.0469448825120527,0.0295547255739011,0,0.37356268455029,0,0.237540886005345,0,0,0,0,0,0,0.0483779133646518,0,0,0,0,0,0,0,0,0,0.0369130474035799,0.00610344143524596,0,0,0,0.0601942687180229,0.079143642686554,0,0,0,0.127150384566498,0,0,0,0,0,0,0.0516449538830893,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0545836284692095,0,0,-0.00296865514192659,0,0,0,0,0,0.33984958272179,0,0.106083902419075,0,0,0,0,0.153520239700463,0,0,0,0,0,0,0,0,0,0,0,0.0162827334505322,0,0,0,0.139862519318956,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.159785245543284,0.228404476557745,0,0,0,0,0,0,0,0.0204002830767446,0,0,0,0,0,0,0,0,0.0429463365840862,0,0,-0.0452154219333362,0,0,0,0,0.246478140479027,0,0.069681733594371,0.0384063708914057,-0.240713022099391,0,0,0,-0.0427338080822223,0,0,0,-0.26033701845423,0,0,0,0.12948371445092,0,0,0,0,0.122494666580359,0,0,0,0.0346702033745914
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159452116480809,0,0,0.00992554292502702,0,0,0,0,0,0.2146745593376,0,0,0,0,0,0.0963277721524629,-0.0151864150325576,0,0,-0.036404140273391,0.285816093497628,0,0,0,0,-0.182687895397949,0,0,0,0,0.038133654651565,0,0,0,-0.150428091683182,0,0
