,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.147141880969347,0,0.0779375229321065,0,0,0,-0.0574571527937143,0,0,0,0.47482273674258,0,0,0,-0.0815053353452368,0,0,0,0,0,0,0,0,0,0,0,0,0.0906701942926104,0,0,0,0,0,0,0,0,0,0.140441873346257,0,0,0,0,0.18288506887492,0,0,0,0,0,-0.0487807460219647,0,0
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187548650713616,-0.00739990932797363,0,0.314999378737311,0,0.0778673865933894,0,-0.0727568510345605,0,0,0,0,0,0,0.106982593932129,0,0,-0.023472212689257,0,0,0,0.0680098631243185,0,0,0,-0.0682308754147656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468660127743313,0,0,0.0163911949634256,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.438788345342991,0,0.144167640578104,0,0,0.147738593976684,0,0,0.0288859662762055,-0.0045114879580071,0,0,0,0,-0.00473919543931939,-0.118403002181386,0.049032635190003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389602881740983,0,0,0,0,0,0,0,0,0.178463305207972,0,0,0,0,0,0,0,0,0.188874977973621,0,0,0
X5.HK.EQUITY,0,-0.119862694031121,0.0376156356236906,0.280287423688179,0,0,0,-0.233609707731369,0,0,0,0,0.15276074713867,0,0,0,0,0,0,0,0.54590805562449,0,0,0,0,0.278052245291441,0,-0.0225909544369341,0,0,0,0,0,0.0227292023007423,0,0,0,0,0,0,0,0,0,0,0,0,0.195883052855193,0,-0.0730228647135221,0,0,0
X601988.CH.EQUITY,0.208739671976897,0,0.204634791976252,0,0,0,0,0,0.0615645935199886,0,0.0909771353618704,0.0903973406891185,0,-0.355858663667765,0,0,0,0,0,0,0,0,0.0205190536976732,0,0.28606915662707,0,0,0.13874564646584,0,-0.0437225688604006,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0469360168833716,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0329568687151227,0,0,0,0,0,0.158423233617765,0,0,0.0564896728685939,0,0.107276953450486,0,0.255915288222648,0,0,0,0,0,-6.93889390390723e-18,0,-0.0202985206135126,0,0,0,0,0,0,0,-0.101559791924082,0.0858182052868612,0,0.0337285196957485,0,0.206170663634849,0.128289219644337,0,0,0,0,0,0,0,0,0,0,0.0999543441920092,0,0,0.031480314817653,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0,0
X601628.CH.EQUITY,0.289481237250569,0.252447390758935,0,0,2.16840434497101e-19,0.0178456904288154,0,0,0,0.0826869083917436,0.0343253032530628,0,0,0,0,0.0537549103662562,0.110767057896584,0,0,0.0399131080316689,-0.0571440339714288,0,0,0,0,0,0,0.0253194447851314,0.0408126695300529,-0.0746300137199847,0,0,0,0,0,0,0,0,-0.332190285833483,0,0,8.67361737988404e-19,0,0.174412561868744,-0.173589056026005,0,0.0917746371566937,0,0,0,0.0407805883944714,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455031707578437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
