,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601166.CH.EQUITY,0,0,0.0839147822950096,0,0,0,0.463429774804295,0,0,0,0,0,0,0,0.0487756411631846,1.0842021724855e-19,0,0,0,-0.0285357733348621,0,0,0,0,0,0,0.153838190642965,0,0.278405642768596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202191480161952,-0.0129231191393305,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.090537254409197,0.0468459866970694,0,0,0,0,0,0.435269093406736,0,0,0,0,0,0,0,0,0,0.136787703231789,0,-0.0737361019179124,0,0,0,0.11814074112818,0,0,0,0,0,0.0712092330261276,0,0,0,0,0,0.0727748550524758,0,0,0.0723492854076816,0,0,0,0,0,0,0.0157002121094931,0
X600000.CH.EQUITY,0,0.143447732527946,0,0,0,0,0.10627690115107,-0.068521549465989,0,0,0,0.331026630422506,0,0,0.161458647938755,0,0,0,0,0,0,0,0,0,-0.0491737656284802,0,0,0,0.195320973507846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.108212888271277,0.0122627275777164,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937918417092863,0.0476704318683375,0,0,0,0,0,0,0.0308449555545475,0,-0.0987747631898554,0.467663170009488,0.0451545818789891,0,0,0,0,0.112659325206168,0,0,0,-0.00511292680906451,0,0,0,0.00785165352696763,0,0,0,0,0.170245994785666,0,0
X000001.CH.EQUITY,0,0,0.0793236940165868,0,0,0,0.333556821814781,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.25907189423436,0,0,0,0,0,0,0,0,0,0,0.16653407908833,0.141592716504588,0,0,0,0,0.0528037054316784,-0.204404784042341,0,0,0,-0.0259226996259159,0,0.0287836529663626,-0.0571070642133795,0,0.0782756537177899,0,0,0.167615784372698,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.198104416772171,0.276664385103108,0,0.249109986269871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14858581982123,0,0.00876890793904547,0,0,0.133692159015691,0,0,0,0,0,0,0.115490162054081,0,0,0,0.112793649885746,0.0215694177623358,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0975822197712903,0.201108070442239,0,0,0,0.235298373888073,0,0,0,0,0,0,0,0.0587746018779781,0,0,-0.0295170073826681,0,0.0589885019112827,0.0672510524317278,0,0,0,0,0.238629510928975,0,0,-0.0149939775327886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011690808493973,0,0,0,0
X16.HK.EQUITY,0,0,0,0.279037430645801,0,0,0,0,0,-0.109798200436002,0,0,0,0,0,0,0,0,0,0,0.0535065190317894,0,0,0,0,0.481089316371167,0,0,0,0,0,0.0695374744585128,0,-0.112445149093981,0.243206715187827,0,0,0,0.0913908431322876,0,0,0.02788706313687,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190574165060409,0,0,0,0,0,0,-0.0692870456617427,0,0,1.73472347597681e-18,0,0,0,0,0.125149192777488,0,0,0.0491976374127924,-0.141886094051854,0,0,0.154216053340234,0,0,0.429578954250431,0,0,0.0251869068169057,0,-0.0418226773315824,0,0,8.67361737988404e-19,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101393898125214,0,0,0,0,0,0,0,0,0,0.0302711220851855,0.00981975976165757,0,0,0.149596374606468,0,0.016737021340602,0,0.0345327269831727,0,0.024540181898319,0,0,0,0,0.0869082630741724,0,0,0.274215316979396,0,0
X688.HK.EQUITY,0,0,0,0.42546418128917,0,-0.434429832531196,0,0,0.0665481561003925,0,0,0,0,0.221252298185003,0,0,-3.46944695195361e-18,0.0923039258429427,0,0,0,0,0,0,0,0,0.439878560743681,0.142479782093251,0,0.0171844157688783,0,0,0,0,0,0,0,0,-0.197488970995422,0,0,0.280745110480982,0,-0.0583758784240607,-0.0360923427170195,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0448911516979633,0,0,0,0,0.668140054240469,0,-0.102439500307031,0,0,-0.0026298840955122,0,0.234243779691993,0,-0.0521633067682353,0,0,0,0.1198345540828,0,-0.0795041129224191,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.122606626272659,0.118978350776621,0,-8.67361737988404e-19,0,0,0,0,0,-0.0418651923666757,0,0,0.225000553823517,0,0,0,0,0,0,0,0,0,0,0,0,0.16650474343889,0,-0.0945566803303262,0.0444319897880911,0,0,0,0,-1.0842021724855e-19,0.271986803036579,0,0,0,0,0,0.0271275514742683
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0151267472571787,0.194323544239839,0.206915213019855,0,0,0,0,-0.010233739287127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830258697155816,0.0330024667826771,0,0,0,0.0362000927628045,0,0.138355697005473,0,0,0,0,0.144545869419779,0.356064421575089,0,0,0,0,0
X267.HK.EQUITY,0,0,0.0254984710621649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19152241978326,0.440465976907553,0,0,0,0.0796378808131916,0.0714501696689762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171732996418871,0,0,0,0,0,0.165965465011673,0
X2388.HK.EQUITY,0,0,0,0,0.198591286537872,0,0,0.0585236022541964,0,0,0,0,0,0,0,0.0204151295327992,0.0833804503297971,0,0,0,0,0.36280009570887,0,0,0,0,0,0,0,0,0,0.268447768940101,0,0,0,-1.73472347597681e-18,0,0,0,-0.0260113376204553,0,0.0981415742713468,0,0,0.0146124127500934,0,0.00328191165523964,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0315800202925309,0,0.20007956391919,0,0.201371072848462,0,0,0,0,-0.0123446529746819,0.0463267107456541,0,-0.049672735880786,0,0,0,0,0.0474128023800285,0,0,0,0.0896145303226047,0,0,0.394915419296992,0,0.00100032616443061,0.121068100894334,0,0.156445346268778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123730468050955,0,0,0,0,-0.0662278448198206
X1109.HK.EQUITY,-0.180328093369693,0,0,0,-0.0572131579117154,0,0,0,0.0812468341956256,-0.250708995808998,0,0,0,0,0.315141902937969,0.0664773538462436,0,0,0,0,0.0747541932288254,0,0,0,0,0,0.534491066584765,0,0,0,0,0,-0.138320709633954,0,0,0,0,0,0,-0.0444158202455932,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.109228665836296,0,0,0,0,0,0.374526379401107,0,-0.0076366627363987,-0.0865731709051958,0,0,0,0,0.0450743461152884,0,0,0,0,0,0,0,0.0768168949796798,0,2.16840434497101e-19,0,-0.0698094546525692,0,0.0515335346277041,0,0,0,0,-0.101367655396228,0,0,0,0.443398613727734,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0790461109234507,-0.0288782526938967,0,0,0,0,0,0,0,-0.0566388322195412,0,0.399523684232369,0,0,0,0,0.0275463872234753,0,0,0,0,0,0,0,0.00900554507559052,0,0,0,0,0,-0.265317056771578,0,0.0110805064324249,0,0,0.0113251426312091,0,0,0,0,0.185129919775558,0.116652105288951,0,0.124618064575799
X600048.CH.EQUITY,0,0,0,0,0.191938125946429,0,0,0,-3.46944695195361e-18,0,0,0,0,0.258370279404251,0,0,0,0.0702535079823389,0,0,0,0,0,0,-0.0469880563600916,0,0,0,0,0,0,-0.0105743863704958,0,0.0463731506063744,0,0,0.456262372560742,-0.345526773302034,0.111282040506385,0,0.0325327864544011,0,0,0,0,0,0,0,-0.0395194996866884,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0315654323701096,0,0,0,0,0,0,0,0.0379308918249778,0,0,0.111235523929315,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.06818571379453,0,0,0,0,0,0.0384350251357547,0,0,0,0,0.0428272181604569,0,-0.328699236757047,0.0972849090361754,0,0,0.66333987976015,0,0,0,0,0,0,-0.078473898583175
X601688.CH.EQUITY,0,0,0,-0.0323372473645248,0,0,0.0823525706886751,0,-0.15519722515877,0,0,0,0,0,0,0,-0.067084514689644,0,0,0.575799849517093,0,0,-0.572230560889229,0,0,0,0,0,0,0.208547713429451,0,0,0,0,0.103906565072051,0.114432636032813,0.142476616535399,0,0,0,0,0.0738848834116292,0,0,-0.0696282468018671,0,0,0,-0.13755462746243,0.209935671492528,0,0
X002142.CH.EQUITY,0,0.244008812223199,0,0,0,0,0,0,0,0,0,0,0,0,0.535518443972895,0,0,0,0,0,0,0,-0.14563199989085,0,0,-0.0437779405163927,0,0,0,0,0,0.0978609276779741,0,0,0,0,-0.0807158048337398,0,0.0441952227863583,0.36467374812359,0,-0.0536099452084867,0,0,0,0,-0.241297655345948,0,0.00667474437802389,0,-0.00337434976618717,0.0812808867835771
X12.HK.EQUITY,0,0,0.255010702339105,0,0,0,0,0.165780187989214,0,0,0,0,0,0,0,0,0,0.36725012272224,0,0,0.104446447453585,0,0,0,0.00510290419913369,0,0,0,0,0,0,0,0.0941185552960509,0,0,0,0,0.0129889153871629,0.24816934353408,0,0.136771725729913,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0920474859680469,0,0.0531980822840124,0,0,0,0,0,0,0,0,0,0.0558325382521119,0,0,0,0,0,0,0,0,0,0,0,0,0.248317800155017,0,0.0715029835911126,0,0,0.256259456467864,0,0,0,0,0,0,0,0.0237700333468588,0.386684123117792,0,0.0630309992577923,0,0,0
X001979.CH.EQUITY,0,0,0,0,-0.0913263666836027,0,0,0,-0.169079569245407,0,0,0,0,0.34080827619066,0,0,0,0,0.0134516505375685,0,0,0,0.450833468966614,0,0,0,0.207609463533733,0,0,0.209261787214799,0.00975898248844878,0,0,0,0,0,0,0,0,0,0,-0.019785457161835,0,0,0,0,0,0,0,0,0.0155428812140516,0
X600837.CH.EQUITY,0,-0.0565532445443975,0.0700821971708111,0.0492301046727244,-0.0129045300512999,0,0,0,0,-0.0411434127131424,0,0.071096075217001,0,-0.0665007695644859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544558944876112,0,0.0114769433855641,0.777213940885833,0,0,0,0,0,0,0,0.104355311321882,0,0,0,0,0,0.0519820940273066,0,0
X823.HK.EQUITY,0.0344693686567124,0,0,0,0,0,0,0,-0.0603278413863459,-0.0140731584255213,0,0,0,0,0,0,0,0,0,0,-0.207455212979821,0.482899122059692,-0.285584416641454,0,0,0,0,0,0,0,0,0.01982242941093,0,0,0.155688042565336,0,0,0,0,0.162310696215153,0,0,0,-0.0259377677161043,0.180581830072973,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.0756936522306849,-0.0954212715654972,0,-0.070027811623224,0,-0.190545338575517,0,0,0,0,0,0,0.190310581220778,0,0,0.33059732140187,0,0.024675236245423,-0.0843745885098343,0,0,0,0,0,0,0.108251615377218,0,0.0111368915261415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406266502426756,0,0.0929361301126445,0.153776088218547,0,0,0
X601229.CH.EQUITY,0.163939255345009,0,0.342619402926694,0.0861305550127488,0.0372965803289446,0,0,-0.017366420088033,0,0,0,0,0,0.0079016642007076,0,0.08494475036285,0,0,0,0,0,0,0,0,0,0,0,0.0289565362404687,0,-1.73472347597681e-18,0,-0.146627141367128,0,0,0,0,0,0,0,0,0,-0.0654527997334615,0,0,0.0813630380843401,0,0,0,0.556671798873287,0,0,-0.00244460414612129
X2882.TT.EQUITY,0,0,0,0,0,-0.0360905015054021,-1.73472347597681e-18,0,0,0,0,0,0,0.00407831094781607,0,0.0975760571108323,0,-0.00891908024748521,0,0,0.0659483465656233,0,0,0,0,0,0,0,0,0,0,0.1316140623237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373962003455937,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0170020368105663,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0211164045272891,0,0.230291598051649,0,0,0,0,0,0,0,0,0,0,0.028561053497112,0.0424353845519168,0,0,0,0,0,0,0,0,0,0,0,0,0.0549155401375112,0,0,0.100478755600515,0,0,0.548882485180307,0,0
X601169.CH.EQUITY,0,0.0355725372627551,0,0,0,0,0,0,0,0,0,0.475140720686993,0.4015414365968,0,0,0.0798006773277468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027669443966308,0,0,0,0,-0.137738820017639,0,0,0,0,0,0,0,0,0,0,0.109594489607573,0,0,0,0,0,0.0337721820202296
X1997.HK.EQUITY,0,0.00112954479369153,0.00748098936999117,0,0,0,0,0,0,0.103763435254614,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.11744966019666,0,0,0,0,0,-0.00818758071443038,0.302442297548157,0,0,0.401618251526599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0299392527199026,0,0.0210534729460471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972582000345207,0,0,0,-0.0044047784964672,-0.0259090328431254,0.252650511610182,0.00880983348369527,0,0,0,0,0,0,0,0.108502388712003,0,0.208201774776129,0.0448356229263296,0,0,0.175674059943835,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.135914906015106,0,0.0495120775971532,0.0521805686947149,0,0,0,0,0,0,-0.0909541049038889,0,0,0.183633510282401,0,0,0,0.132504495811689,-0.173486727144496,0.0725664494580972,0,0,0,-0.0518433365180216,0,0.531160432645938,0,0.129377557353861,0,0,0,0,0.217256790938849,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.368073444159234,0.0686733221197035,0,0,0,0,0,0,0,-0.0221070443929095,0,0,0,-0.0683905738732772,0,-0.0267843185048486,-0.114762782433926,0,0,0,0,0,0,0,0,0,0,-0.0397950340075565,0.0298461491543185,0,0,0,0,0,-0.0246027466806527,0,0.0346411234107426,0,0.329980065077331,0.209827993547485,0,0.443911630301544,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363915047222152,0,0,0,0,0,0,0,0,0,0,0,0.225745413409514,0,0,0,0.00711539268190316,0,0,-0.147974254649319,0.538632461926373,-0.00683509664829573,0.238446227526082,0.178884209128571,-0.198184470820853,0,0,0,0,0,-0.0594738263007989,0,3.46944695195361e-18,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.022870149735683,0,0,0,0.00992568995845368,0,0,0,0,0.0453345953268176,0,0.398031447000058,0,0,0,0,0,0,0,0,0,0,0.0112657103367879,0,0,0,0,0.0852771774489688,0,0,0,0.00911149428308919,0,0,0.17770487653453,0.196302755716241,0,0.12800223303386,0,-0.113669432600007,0,0,-0.079842644626712,0
FXI.US.EQUITY,0,0,0,0,0,0,0.0139811149144598,0,0,0,-0.0280546518717336,0,0,-0.123196427966255,0,0,0,0,0.0137150674020452,0,0.00379097058964556,0,0,0,0,0,0.0693663409023384,0.0200425595290544,0,0,0,0,0,0,0,-0.0643749908210036,0,0,0,0,0,0,0,0,0,-0.0116545312152032,-0.0267045443842887,0.102175583363054,0,0,0,-0.830515737818718
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142201592516084,0,0,0,0,0.0195260516658478,0,0,0,0,0,0,0,0,0,0,0,-0.0715310854433932,0,-0.0265031503921869,0,0,-0.0257454734818668,0,0,0,0,0,0,0,0,0.0470953207569966,0,0,0.0699647598667559,0,0,-1.01681901097911,0
