,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,-6.93889390390723e-18,0.0572642749895898,0,0.139724772689704,0.178333557080693,0,0.351059574043898,0,-1.38777878078145e-17,0,0.000609987945821174,0,0.133063008804336,0,0,0,0,0,0,0,0,0,0.0119565945082148,0,0,0,0,0,0.104105795756653,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.149720044927387,0,0,0,0,0.0429738471129237,0,0,0.215295101690951,0,0,0,0,0,0.0534108702105941,0.100621611377251,0,0.0708517704229423,0.167909285194037,0,0,0,0,0,0,0,0,0,0,-0.102188709838803,0.102413573881728,0,0,0,0,0,0.136335047858259,0,0.0631743621923683,0,0,0,0,0,0,0,0,0,0.0258600329290153,0,0,0
X601939.CH.EQUITY,0.255386177910551,0,0,0,0,0,0,0,0,0,0,0,0,0.415744184445055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201782514687259,0.102965199738174,0,0,0,0.0188624922589668,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0.34396463113014,0,0.0265351232170125,0,0,0.487912220659917,0,0,0,0,0,0.0072828334588346,0,0,0.0356415747330313,0,0,0.00910406691906033,-0.025574126734281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10040997830294,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.111004035726835,0,0,0,0,0.122003728592568,0,0,0,0,0,0,0,0,0.0923954857412974,0.74767049305067,0,0,0,0.190484151628498,0,0,0,0,0,0,0.106338079587973,0,0,0.0242512390724052,0,0,0,0,0,-0.0466232495666936,0,-0.059541170346544,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0592110043539173,0,0,0,0,0,0,0,0,0.107904310952801,0,0,0,0,0.219821185713251,0,0.0739984058545211,0,0,0,0,0,0.220236756715177,0,0,0,0,0,0,0,0.103779047481182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13688470623389,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.117636210041392,0,0,0,0.267543576601326,0,0,0,0.166832843304878,0,0,0,0,0,0,0,0,0,0,0.0482798063058699,0,0,0,0.161331933983337,0,0.150334972627419,0,0,0,0,0.0358544196269164,0,0,0,0,0,0,0,0,0,0.0241657513831931,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119853380284204,0,0,0.141536968366895,0,0,0.27853574990853,0,0,0,0.0933528595073978,0,0,0,0,0,0,0.00847069935917101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.399131910320248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109545229180076,0,0,-2.77555756156289e-17,0.116284618113533,0,0,0,0.140628943744302,-0.0362346391475232,0,0,0,0.0130138030191042,0.258808099909977,0,0,0,0,0.116153107106721,0,-0.0463643248364948,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.170767042030329,0,0,0,0,0,0.219854145345116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983453432101546,0,0,-0.148013398745694,0,0,0,0,0,-1.73472347597681e-18,0,0,0.783509474804736,0,0,0,0,0,0.377732349384906,-0.274248963065717,0,0,0
