,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.149658318690649,0,0,0,0,0,0,0,0,0,0,-0.115498300192935,0,0.486172556529375,0.712268556671836,0.0417507799922247,0,0,-0.122886969816382,0,0,-0.0921378833182148,0,0.0844094660879116,0,0,0,0,-0.124084220247749,0,0,-0.341848659952543,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.140410498785483,0,0,0,0,0,0,0,0,0,0,0,0,0.358917453187771,0,0,0,0,0,0,0,0,0,0.083535448368858,0,0,0,0,0,0,0,0.42286347434167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.819842951252807,0.0238789847827484,0.0159196299995224,0,0,0,0,0,0,0,0,0,0.000661413932221121,0,0,0,0.059352695979084,0,0,0,0,0,0,0,0,0,0,0,0.0164225338204263,0.0456729677536628,0,0,0,0.00528337300866604,0,0,0,0,0,0,0,0.0671256302472672,0,0,0,0.0229538717588931,0,0,0
X601288.CH.EQUITY,0,0,0.922611032516554,0,0,0,-0.0678401059115058,0,0,0,0,0,0,0,0,0,0,0.116159623134717,0,0,0,0,0,0,-0.0147920040096627,0,0.0589771863417495,0,0,0,0,0,0,0,0,0,0,-0.104344263065441,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0476987153857876,0
X601988.CH.EQUITY,0.0693870068089615,0,0,0,0,0,0,0,0,0,0,0,0,1.25804401874324,0,0,0,0,-0.213954653821146,0,0,0,0,0,0,0,0.0672586281100423,0,0,-0.120723291108878,0,0,-0.149198575584849,0,0,-0.202860135598108,0,0,0,0,0,0.0112143012901245,0,0.0228365976826762,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.37690110361714,0,0,0,0,0,0.0159844007009816,-0.0202072146175348,0,0,0,0,0,0.137569862268634,0,0,0.0128963961493813,0,0,0,0,0,0,0,0.14596767870738,0,0,0.0813116231153207,0,0,0.203209996288908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172985468873418,0.0708218638892762,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915163524033831,0,0,0,0,0,0,0,0,0,0.10110159418489,0,0,0,0,0,0,0,0,-0.114176620387549,0,0,0,0,0,0.0798442797414474,0,0,0,-0.0832513331443515,-0.0587142112333647,0,0,0,0.0165193691910936,0,0,0.0379822234531508,0,0.0582538123107161,5.42101086242752e-20
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.268624069853274,0,0,0,0,0,0,0,0,0,0,0,0.0637477820083425,0,0,-0.217586370156279,0,0,0,0,0,0.0488418600529953,0.259516738631511,0,0,0.140429929399607,0,0,0,0,0,0,0,0,0,0,0,0.499558168235899,0,0,0.0201570480966166,0.0339627731037307,0,-0.0692711259004214
X5.HK.EQUITY,0,0,0,0,0,0,-0.0176244566291781,0,0,0,0,0,0,-0.0533558530504634,0,0,0.361968332683936,0,0,0,0,0,0.105578826863142,0,0.0111480233379544,0.515842238241332,0,0,0.203199654458612,0,0,0.0451903292502086,0,0,0,0,0,0,0,-0.377553876217752,0,0.110294895360401,0,-6.93889390390723e-18,-0.0823524091047633,0,0,0,0,0,0.149917603841866,0
X388.HK.EQUITY,0,0,0,0,0,0,0.231593623292503,0,0,0,0,0,0,0,0,0,0,0,0,-0.243718032661064,0,0,0,0,0.387789005341855,0,0,0.0319978982913158,0.0973145782465718,0,0.0137903585112845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206656900708766,0.0216609649868036,0,0,0.0677057180606734,-0.234624818954186,-0.0371428850020409,0
