,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.292284991112157,0.0283747075335792,6.93889390390723e-18,0,0,0.461513551988878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100393872951698,0.0411526391827398,0,0,0,0,0,0,0,0,0,0,0.0789990863921315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.106895294503957,0.0464612334700961,0,0.172937000451427,0,0,0.169357069543618,0,0,0,0.0846640577467688,0,0.118207289904688,0,0,0,0,0,0.263653170526232,0,0,0,0,0,0,0,0.133801821939317,0,0.111251555413671,0,0.00196649695670763,0,0,0,0.00639689384624158,-1.73472347597681e-18,0,0,0.0430988506182292,0,-0.150748525664135,0,0,0.063823564224806,0,0,0,0,0,0
X601939.CH.EQUITY,0.463977309861357,0.109541626689067,0,0,0,0,0,0.17254957988387,0,0,0,0,0,0,0,0,0.0190218133958762,0,0,0,0,-0.143677552616676,0,0,0,0,0,0,0.156667381377013,0,0,0,0.139818243801352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198760188724535,0.141676567562395,0
X600036.CH.EQUITY,0,0.0127885497770719,0,0,0,0.0547900444556902,0,0.0192315283281869,0,0,0,-0.0936520931565512,0.158558874861959,0,0,0.11001362517623,0,0.0569388216060978,0,0,0,0,0,0,0,0.0361047559107607,0.142099610803919,0,0,0.0686018201864416,0,0,0,0,0,0,0,0.000654950369779465,0.160822096970804,0,0,0,0,0,0,0,0,0,0,0.365203214179405,-0.127407635286688,0
X601288.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0,0.542478704869352,0,0,-0.0789082269481715,0.0551776166573076,0,0,0,0,0,0,0,0,0,0.0404856510283976,0.0754575586416572,0,0,0.116775871500098,0,0,0.116036454188648,0,0,0,0.0438750036569601,0,0,0,0,0,0,0,0,0,0,0,0,0.0513109913876435,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.209040279104338,0,0,0,0,0,0,0,0.107472482724231,0,0,0,0,0,0,0,0,0.019959938148884,0,0,0.112250260106835,0,0,0,0,0,0,0,0,0,0.173976306398323,0,0,0,0,0,0.0957332572596641,0.163683198441505,0.0672131658823665,0,0.298369663135952,0,0,0,0.294912213873648,0,0,0,-3.46944695195361e-18,0
X601628.CH.EQUITY,0.079362314620212,0,0,0,0,0,0,0,0,0,0.0249518924192226,0,-0.0896175404230651,0,0,-0.234315508182472,0,0,0,0,-0.0129051872785517,0.174289500239494,0,0,0.115741616901883,0,-0.0804820695273937,0,0,0,0,0,0,0.577914070484674,0.0618610753358132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428296241487905
X601988.CH.EQUITY,0.0755247422644642,0,0.0945041453567563,0,0.355701491200372,0,0,0,0,0,0,0,0.211364321717778,0,0,0,0.14411958926236,0,0.00638802203186349,0,0,0,0.0063795207152751,0,0,0.0196770872862241,0,0,0,-1.73472347597681e-18,0.126961106372797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123636277941686,0,0,0,0,0,0,0,0,0,0,0.00283946473794417,-0.0947229303080335,0,0,0,0,0,0,0.234292056534899,0,0.189724290372864,0.140607183542951,0,0,0,0,0,0,0,0,0.0603647332388715,0,0,0,0,0,0.198140782635875,0.0625189520633355,0,-0.062881384301557,0.259324278807317,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0334252469198995,0,0,0,0,0,0,0.0139255289399106,0.0841993271892793,0.209479255720313,0,0,0.124676311467867,0,0,0,0,0,0,0,0,0,0,0.184058551437761,0,0.326244452385025,0.0390299037868385,0,0,0,0.0413343926393761,0,0,0,0,0,0.0164933711060863,0,0,0,0,1.73472347597681e-18,0,-0.0222766540461495,-0.0014894769037363,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.118908427827713,0,0.276881947420675,0,0,0,0,0,0,0.0557990265194191,0,-0.0498738284013479,0,0,0,0,-0.120360441134995,0,0.45653061069166,0,0,0,0,0,0.0789067348775818,0,0,0,0,0,0,0,0,0,0,0,0.00742448683824731,-0.0732709830391717,0.154715817565461,0,0.13883211476568,-0.368743649267649,0.0627127256188413,0,-0.0377177343877761,0,0,0.18015278994259,0
X601658.CH.Equity,0,0,0,0,0.218816280913778,-0.0669414996972189,0,0.206291650731559,0,0.266427072355245,0,0,0.0828818109134119,0,0,0.0182054743643915,0.485023614859268,0,0,0,0,0.316243440456866,0,0,0,0,0,0,0,0,0,-0.32020134086305,0,0,0,0,0,0,0,0.00918096743021017,0,0,0,0,0,0,0,0,0,-0.35249044853824,0,0
X000001.CH.EQUITY,0,0.0242120695646824,0,0.0899899562222832,0,0,0,0.20325031608636,0,0.493713060556125,0.033203421681247,0,0,0,0,0,0,0,0,0,0.0304418301247966,0,0.111720436070678,0,0,0,0.385823192528483,0,0,0,0,0,-0.273173302625664,0,0,0,0,-0.050844971018586,0,0,0,0,0,0,0,-0.044997502681722,0,0,0,0,0.0119120802293604,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0308659033651597,-0.0158846657960782,0,0,0,0,0,0,0.302009688105743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409799086833449,0.0521403028933903,0.201810381978462,0.225641422957075,0,0,0,0,0,0,0.226338372228874,0.0180721285155684,0,0,0.0560222280597199,0,0,0,0
X601601.CH.EQUITY,0,1.73472347597681e-18,0,0,0,0,0,0,0.157604038487096,0,-0.0855409054974838,0,0.403618654804771,0,0,0,0,0.104095295342877,0,0,0.166305307958208,0,0,0,0,0,0,0,0,0,-0.0464367406794181,0,0,0,0,0,0,0,0,0,0.0263938298095973,0,0,0,0.0107149511884851,0,0,0.170835569415703,0,0,0,0
X000002.CH.EQUITY,0,-0.089591545522261,0,0.0811224475379447,0,0,0,0,0,0,-0.0496951647828231,0.0785118887568055,0,0,0,0,0,0,0,0,0,0,0.0240694641117117,0,-0.0826191553272173,0.274976475357506,0,0.520996270103763,0,0,0.0450244612672928,0,0,0,0,0,0,0,0,0,0,-0.0299239806979877,0,0.0954319924781694,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.140705479713378,0,0,0,0,0,0.291423496680828,0,0,0,0,0,0,0.127401744236393,0,0,0,0,0,0,0,0,0,0,0,0,0.149640760616223,0,0.0199101076647864,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0246978810420996,0,0.186019551738357,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.448199194276101,0,0,0,0,0,0,0,0,0.0868077718875062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0878906652364487,0,0,0,0.0271908818008598,0,0,0,0,0.0283579705555263,-0.0593644050707998,0.569169261924031,-0.0946587678971261,0,0,0,0,0,0,0,-0.080437378532809,-0.106788983137255,0,0.0707043378168712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204651441198478,0,0,0.0933795755434082,0,0,-0.0776925767595774,0,0,0,-0.165448909892429
X16.HK.EQUITY,0,0,0,0,0,0.0840889937551606,0,0,0,0,0,-0.0471349496659656,0,0,0,0,0,0,0,0,0,0,0,0.0625956243951118,0.142316207386936,0,0,0,0,0.248402450570086,0,0,0,0,0,0,0,0,0,0,0.289490363170512,0,0.164731418492516,-1.73472347597681e-18,0.0288792001075685,-0.037565490503906,-0.4762269434781,0.0558088026511612,-0.228330420560316,0,0,0
X601319.CH.EQUITY,0,0,0.0762631840144917,0,0,0,0,0,0,0,0,0,0.276956562730744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710842788232093,0.204237043092001,0,0,0,0,0,-0.0280093250255294,0,0,0,0.105990635954218,0.250899950180123,0,0,0,0.152470830035343,-2.16840434497101e-19,0.00521315299428347,0
X300059.CH.EQUITY,0,0.144107462689646,0,0,0,0,0.0356591686209948,0,0,0,0.0871733744219858,0.0645583067368604,0.0254886780625287,0,0,-0.0392145244521726,0,0,0.224034385369401,0,0,0,-0.102381681993223,0,-0.144733737225215,0,0,0,0,0.0282714477419518,0,0,0,0,0,0,0,0,0.0386666658284421,0,0,0,0,0.367285334675053,0,3.46944695195361e-18,0.302079270533338,0,0.0445631811726572,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0650538586634526,0,0.0199199139762607,0.0480298834524567,0.59180227398311,0,0.0756662667798867,0,0,0,0,0,0,0,0,0,0,0,0,0.290781478091075,0,0,0,0,0,0,0,0,0.160113614193191,0,0,0,0,0.0999046727442739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.199317646653087,0,0,0,0,0,0,-0.192626084913697,0.0267285855781038,0,0,0.420029060446263,0,0,0,0,0,0,0,0,0,0,-0.137781131363593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399090463433814,0,0.0604290110634623,0,0
X600016.CH.EQUITY,0,0,0.0375805277758881,0,0,0,0.0484323235748733,0,0,0,0,0,0,0,0,0,0.213525428728292,0,0,0,0,0,-0.131935413197427,0,0,0,0,0.063935528486065,0,0,0.104436900481814,0,0,0,0.515930440301832,0,0,0,0,0,0,0,0,-0.376173041968193,0,-0.00160117595650761,0,0.146578531899267,0,0.29195951594352,0,-0.0393950028704124
X601998.CH.EQUITY,0,0,0,0.00449505039692853,0.342218395595323,0.27184241674964,0,0.149648294780339,0,-0.15733799087863,0,0,0,0,0,0.0918373084986977,0,0.132273125931622,0.0105825976866935,0,0,0,0,0,0,0,0,0,0.37884122693359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15125126162351,0,0,-0.0783597833587035,0
X002142.CH.EQUITY,0,0,0,0.156228375998732,0,0,0,0,0,0.117637937683901,0,0,0.00735091478403888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416658973727538,0,0.123241167292096,0,0.201937455114888,0,0,0.036903427702539,0,0,0,-0.0161159327164558,0,0,0.0288837484441637,0.0334638822985304,0,0,0,0,0,0,0.0461569011126706
