,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.331989954880488,0.0169742161584783,0.337594466849893,0,0.0281743081302807,0,0,0,0,0.0410411474723095,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639677252582464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304325127957889,0,0.110696557191548,0,0.0300519936255452,-0.0932380963555458
X601939.CH.EQUITY,0.411185408107024,0,0,0.197419784991016,0,0,-0.138739928101839,0,0,0.00622606724155238,0,0,0.164689510070574,0,-0.0652655433845386,0,0,0,0,0,0,0,0,0,-0.0079296934743786,0,0,-0.0304095456033174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27284268661222,0.0131016809638732,0,-0.0863048547980477,0
X601318.CH.EQUITY,0,0,0,0,0.216548202182055,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260356148680814,0,1.38777878078145e-17,0,0,0,0,0.181052997352427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258934327253735,0,0,0,0,0.218581635230313,0,0,0,0,0,0,0.110925815828168,0,0
X601288.CH.EQUITY,0.500258056202557,6.93889390390723e-18,0,0,0.198598987786574,0,0,0,0,0,0,0,0.0747039838647116,0,0,0,0,0,0.0129495479994732,0,0.117471734886004,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507976401735434,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381088510006939,0,0,0,0,0,0.264319425906437,0,0,0,0,0,0.355027639613686,0.0873593750859021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3674922377579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00225682971411699,0,0,0,0.325081363051901,0,0,0,0,0.0671360318128172,0,0,0,0,0,0,0.00715740332206069,0,0,0,0,0,0.0464748537484672,0.174025954074193,0,0,0.0705208345254607,0,0,0,0,0,0,0,0.180937082704932,0,0,0,0,0.10650602912839,0,0.0171091437510876,0,0,0
X1299.HK.EQUITY,0.0759523619542562,0,0,0,0,0,0,0,0.134434101125129,0,0,0,0.101289982108485,0,0,0,0,0,0,0,0,0,0.0102362859251355,0,0,0,0.225814195925169,0,0,0,0,0,0,0,0,0.178416229596766,0,0,0,0,0,0,0.0718948369304977,0,0,0,0.106830248518628,0,0,0,0,0
X5.HK.EQUITY,0,-0.053843606642027,0,-0.123704227565572,0,0,0,0,0,0,0,0,0,0,-0.00819481375545555,0,0,0,0,0,0,0,-0.592437281138039,1.04203527888139,0,0,0,0,0.499963300467236,0,0,0,0,0,0,0,0,0,0.420848880748182,0,0,0,0,-0.103840803097035,0,0,0,0,0,0,0,-0.0724941791449541
X601628.CH.EQUITY,0.0595340695147125,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.174837547545097,0,0,0,0,0.133065098199318,0,0,8.67361737988404e-19,0,0.162345364828877,0,0,0,0,0,0,0,0,0,0,0.0101343165049417,0,0,0,0.0781115207464567,0.123131178944188,0,0,0,0,0.0279720558692631,0.0132236427421367,0,0.0830776211253947,0
X601658.CH.Equity,0,0,0,0.0508773737653432,0.158815295934402,0,0,0,0,0,0,0,0.271325141194384,-0.0430519988104677,0,0,0,0,0,0,0,0,0,0,0,0,0.109621432068497,0.203036670293151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374055894473218,0,0,0,0
