,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449254068378745,0,0.0530899811914332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333063692513714,0,-0.149537493181598,0,0,0,0,0,0,0,0.879360686814011,0,0,-0.0181908187053761,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693715,0,0,0,0,0.0250558284767558,0,0,0.0763881371131931,0.0204454900721752,0,0,0,0,0,0.271718161060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136316442834668,0,0,0,0,0,0,0,0,0.26162515101672,0,0,-0.00633217614259929,0,0,0,0,0.128348745685316,0,0,0,0,0,0,0,0,0,0,0.00365022823310095,0.114507992594285,0,0,0,-0.209398499745352,-0.182774647626478,0,0,0.136134780077001,0,0.476516936806013,0,0,0.105698742403295,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.625768999506904,0.312616483583959,0.0641164313069684,0.507371108323596,0,0,0,0.18650178940136,0.347020943124421,0,0,0,0,0,0,0,0,-0.351569791955474,0,0,0,0,0,0,-0.675238366387907,0,0,0,0,0,0,0,-0.344223426638548,0,0.211281226729226,0,0,0,0,0.350934853274293,0,0,0,-0.141781535743209
X5.HK.EQUITY,-0.0652516538315494,-0.0670790878309108,0,0,0,0,0,0,0,0,0,0,0,0,0.517136292703608,0,0,0,0.406366550027122,0,0,0,0,0.0663278797187959,0.169811057481931,0,0,0,-0.0794862039845835,-0.111335601710676,-0.092723199908782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902213408759,0,0,-0.110176708695375,0,0,0
X601988.CH.EQUITY,-0.387085073131513,0,0,-0.028916883772733,0.439100659968494,0,0,0,0,0,0,0,0,0,0,0,0,0.018828925893891,0,0,-1.73472347597681e-18,0.840408192179184,0,0,-0.0441412155031633,0,0,-0.0392419712642679,0,-0.598677616634705,0,0,0,0,0,0,0,-0.0743017111944228,0,0,0.0989636853866555,0,0.182865065010544,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0121797733734521,0,0,0.0808004664213795,0,0,-0.0892435169976087,0,0,0.0515604266364211,0.106103338143945,0,0,0.165519134767862,0,0,0,0,0,0,0.146023987583782,0,0,0,0,0,0,0.18166038125665,0,0,0,0,-0.0405731787633288,0,0,0,0,0.149441618076974,0,0,0,0,0,0.0144694010622617,0,0
X601628.CH.EQUITY,0,0.154951419471685,0.063243067943546,0.119141167705662,0,0,0,0,0,0,0.00825068677081043,0,0.356535806228572,0,0,0,0,0,-0.00698136573397394,0,0.0954106432492146,0.0179396485272401,0,0,0,0,0,0,0,0.0295011641290176,-0.0489451675687246,0,0,0,0,0.114856567820915,0.212082160517377,0,0,0,0,0,0.0534624636383297,0,0.0443106570792672,-0.226462278390068,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.577875943990226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848225399568171,0,0.126237124849906,0.282352370318376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685986182870933,0,0,0,-0.129288593227128,0,0,0.0223792392197932,0,0,-0.0132268604193424,0,0
