,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.359591858014221,0,0.374069046410323,0,0,0,0,0.00846887860945524,0.0221798019261972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912894422896918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158475386440343,0,0,0.0631719886500944,0,0,0
X601318.CH.EQUITY,0.128553582204723,0,0,0,0,0,0,0,0.19771404390013,0,0,0,0,0,0,0,0.263839789670513,0.0396234940340047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625313657426143,0.145731645919754,0,0,0.112987155437363,0,0,0,0,0,0,0,0,0,0.0818861223255692,0.0604242277822256,0,0,0.0778342942043112,0,0,0
X601939.CH.EQUITY,0.13849968932184,0,0,0.273639846907131,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.434595094340989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119423701910663,0,0,0,0.0504267219618247,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.303407525788767,0,0.0965432078522287,0,0,0.355121021522463,0,0,0,0,0,0,0,0,0.0288824007601351,0,0,0,0,0,0,0,-0.00098516359597951,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514588642762218,0,0,0.0605934899943715,0,0,0,0.102829266306869,0.00989232041554757,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455584430069414,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0762564496920633,0.0446965383048313,0,0,0.687758633166786,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.376427645121167,0,0.00023742839022984,0,0,0,0,0,0,0,0,0.0965384869570747,0,0,0,0,0,0.0254819029993098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161112269247708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297636159320001,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0157607159654914,0.40911742116855,0,0,0,0,0.200262707525886,0,0,0,0,0,0,0,0,0,0,0,0.00410870829986335,0,0,0.0966283639055618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117044302499738,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0766997429398804,0,0,0.339532696485001,0,0,0.197427316528673,2.77555756156289e-17,0.125013048587803,0,0,0,0,0,0,0,0,0.195083011078844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.237188542224918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787668490094677,0,0,0,0.0334327108779365,0,0,0,0,0.134029359103655,0.277002977976233,0,0,0,0,0.0571847052404902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400940587733239,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.117791436507545,0,0,0,-0.354340086443498,0,0.216974227942041,0,-0.21958101033336,-0.469393149540123,0,0,0,0,0,0,0,0.823722134194862,0,0,0,0,0,0,0.123687628986973,0,0,0,0.0375690693720243,-0.00522454753669468,0,0,0,0,-0.920479889948079,0,0,0,0,0,1.31107499992394,0,0,0,0,0
