,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783172298911169,0,0,0,0,0.203141207306125,0,0,0,0,0,0,0,0,0.0348823161809715,0,0,-0.310018406440699,0,0,0,0,0,0,0,0,0,0,-0.338105008245283,0,0,0.0836522234953248,0,0.769826103831548,-0.185230354020287,0.267434056384636,0,0,0,0,0,0,-0.0134450572953657,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172771350450401,0,0,0.0292487361066936,0,0,0,0.0293839821214868,0,0,0,0,0,0,0,0,0,0,0.161546443044681,-6.93889390390723e-18,0,0,0,0.0542433206972653,0,0,0,0,0,0,0,0.480978375325677,0,0,-0.0539315328976318,0,0.0475049526278138,0,0,0,-0.0208517400638004,0,0.011932507100399,0,0
X601939.CH.EQUITY,0.410175904296962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223834872025493,0,0,0,0,0,0.10083522477375,0,0,0,0,0.139307465858211,0,-0.155544275178678,0.0693571143855865,0,0,-0.106240281315548,0,0,0,0.445021853636008,0,0,0,0,0,0.0862545308497538,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.031848563787503,-0.0118001623674402,-0.17518264851518,0.09706848189568,0,0.35026087081308,0.232631982468334,0,0,0,0,0.0632343589658725,0,0,0,-0.036232771222543,0,0,0,0,0,0,0.0230243510624896,0,0,-0.601498422610338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277748329205333,0,0,0,-0.0985946994391504
X5.HK.EQUITY,-0.164871773022905,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0229820857138814,0,0,0,0,0.250131062331061,0,0.236044645461026,0,0.0912388758550146,0,0,0,0.482716802314213,0.00620208662734936,0,0,0,0,-0.252244977342564,0,0,0,0,0,0,-0.0101354162829637,0,0,0,-0.0995135004711983,0,0.191032041044583,0,0,0,-0.0866762000822494,0,-0.140531648463019,0,0
X601988.CH.EQUITY,0.227797703533217,0,0,0.756972067467951,0.167311457264019,0,0,0,0,0,0.108147170085823,0,0,0,0.111232063993616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111452852174569,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0172352878485178
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0,0
X1299.HK.EQUITY,0,0.0422247706499758,0,0,0.0967541505223211,0,0,0,0,0,-0.109343964493213,0,-0.00827315549476531,0.127207023944398,0,0,0.217980046457034,0,0,0.0407416225088769,0,0.124444390423008,0,0,0,0.0300023719727599,0,0,0,0,0,0.221026028133476,0,0,0,0,0,0,0,-0.077853657188982,0,0,0,0,0,0,0,0.200438852287141,0.034333343409728,0,0
X601628.CH.EQUITY,0,0.0582954886663554,0,0.0544777842193325,0,0,0,0,0,0,0,0,0,0.331023793386386,0,0,0,0,0,-0.024738691319302,0,0.116593207290376,0,0,0,0,0,0,0,-0.0591351432719035,0,0,0,0,0,0,0.044035456203755,0.215466679917498,0.0117762701233539,0,0,0,0,0,0,0,0,0.136824961621577,0,0,0
X601328.CH.EQUITY,0,0.18234534734022,0.296317625782485,0.0311076571525655,0,0,0.468157518753561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109780560575021,0,0,0,0,0.18773260014206,0.299277442634072,0,0,0,0,0,0,0,0,0,0,0,0,-0.103323578830638,-0.117364941281365,0,0,0,0,0,0,-0.504548848886408,-0.0135354953175032,0,0
