,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186549871853361,0,0,0,0,0.500854254563564,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.157084450896678,0,0,0.498845491371151,0,0,0,0,0,0,0,0,-0.0163967679187757,0.0994562489238187,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.037348523777062,0,0,0,0,0,0,0,0.0554720366901264,0.324326774787204,0.0853009251840128,0,0,0,0,0,0,0.102932122510339,0,0,0,0,-0.0156212768549748,0,0,0,0,0.1691210895219,0,0,0,0.105544194054879,0.117761089443613,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.608020536288053,0,0,0,0,0,0,0,0,0.022828065545272,0,0,0,0,-0.0148909510335599,0,0,-0.0888803697994953,0,0,0.191992266643197,0,0.0789108197350162,0,0,0,-0.555889836508985,0,0,0,0,0,0,0,-0.155916624639696,0,0,0,0,0,0,0.55542359119802,0,-0.0451887985425946,0,0,0.13161732000564,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.00517518618442928,0,-0.107167706937999,0,0.136013128192787,0,0.328350065441345,0,0.0177057756805883,0,-0.0319656673364181,0.322077146183763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730210213585723,0,0,0,0.149766889834769,0.339634922175189,0,0,0,0.0291906078920035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177535291898472,0,0,0,0,0,0,0,0,0,0.129373924087176,0,0.284227197536978,0,0,0,0,0,0,-0.0939672671490151,0,0.0595286422778969,0,0
X601988.CH.EQUITY,0,0,0,0,0.35207612275996,0,0,0,0,0,0.0936929529291604,0,0,0,0,0.114979426857111,0.0345064511152839,0,0,-0.0718612539716583,-0.0695025290137104,0,0,0,0.254780703355597,0,0,0,0,0,-0.253447447442277,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0408563598724392,0,0,0,0,0,0,0,0.087113345648011,0
X1299.HK.EQUITY,0,0,0,0,0.179155846885725,0,0,0,0,0,0,0,0,0,0,0,0.16912176573815,0,1.38777878078145e-17,0,0,0,0,0,0,0.049263732044054,0,0,-0.00655989962420956,0.105965576516614,0.043688748125693,0,0.0229482368683816,0,0,0,0,0.549759400686812,0,0,0,0,-0.042742223758172,0,0,-1.73472347597681e-18,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.552177962896614,0,0.270015076023901,0.148661259792005,0,0.0261826756771202,0,0,0.0302558802847663,0,0.072407580277255,0,0,0,0,0,0,0,0.0490035604422879,0,0,0,0,-0.0572990081196903,0,0,0,0,0,0,0,-0.0987025353042921,0.155342593322475,0.298593723381473,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0473142081204204,0,0.0232308465271585,0,0,0,0,0,0,0,0,0,0,-0.0892127899760968,0,0,0.225348627740243,0,0,0,0,0,0,0,0,0,0.0478021681402451,0,0,0,0,0,0,0.0888423121878482,0.345858069163143,0,0,0,0,0.221165809675668,0,0.102375799233314,0.0714935687411006,0,0,-0.0343832260150826,0,0,0,0
X601328.CH.EQUITY,0,0,0.014395666173486,0,0,0,0,0.704033277052071,0,0,0,0,0,0,0,0,0,0,0,0.126840374557183,0,0,0,0,0,0,0.0390314110598205,0,0,0,0,0,0,0,0,0,-0.0161762771053905,0,0,0,0,0,0,0,0,0,-0.170034468974281,0,0,0.044374822524585,0
