,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.243670023519911,0,0.178343931024233,0,0,0,0,0,0,0.198885040585961,0,0,0,0,0,0,0,0,0,0,0,0.0492106125347426,0,0,0,0,0,0,0.129535038049938,0,0,0,0,0,0,0,0,0,0,-0.0640419651163725,0.0398818820007822,0,0,0,0,0,0,0.0232958333357377,-0.0109075616494702,0,-0.20967798883989
X601939.CH.EQUITY,0.453941890140893,0,0,0.0809030330008032,0,0,0,0,0,0,0,0,0,0.103450333271378,-0.149123099153972,0,0,0,0,0,0,0,0,0,0,0.269585475094936,0,0,0,0,0,0,0,0,0,0,0,-0.0210395721548983,0,0,0,0,0,0,0,0,0,0.142316825542792,0.0714784731671088,0,-0.0749515977976669,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296444860316944,0.0946457249798498,0,0,0.174294984340912,0,0,0,0,0,0,0,0,0.185030313298294,0,0,0,0,0.0447792025583813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11921846408483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.240264495204148,0.0407701443714923,0.303414905686188,0,0,0,0,0,0.253474313310549,0,0,0,0,8.67361737988404e-19,0.122937607126532,0,0.0930262299236132,0,0,0,0.0131046411151101,0,0,0.122128907314477,0,0.132443605297698,0,0,0,0,0,0,0,0,0,0,-0.61771836003741,0,0,0,0,0,0,0,0,0.0771640548212643,0,0,0,0,0
X600036.CH.EQUITY,0,0.0497068145677706,0,0,0,0,0,0,0,0,0,0,0.169964796833597,0,0,0,0,0.0286747526065852,0,0,0,0,0.207902089529841,0.0133057475915071,0,0,0,0,0,0,0,0,0.357870956695616,0,0,0,0,0,0,0,0,0.112151100090209,0,0.142467106752318,0,0,0,0.00288553044102896,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.181497029680702,0,0,0,0,0.226231362649543,0,0,0,0.0659008756027618,0.000566820805675446,0.206388513934598,0,0,0,0,0,0.0660939993500623,0,0,0.0479984443558216,0,0,0,0,0,0,0,0,0,0.222882758650378,0,0,0,0,0,0.0868217787047217,0,0,0.0771281905939578,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0
X601658.CH.Equity,0,0,0,0.0780708023822787,0.0729971331236649,0,0,0,0,0,0,-0.0453953765135209,0,0.0980960703323286,0,0,0,0.143783681357913,0,0,0.289185609076116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318548698884543,0,0.109526199603455,0,-0.150136901013717,-0.154212155358645,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.417828650394011,0,0,0.220628392786093,0,0,0,0,0,0,0,0,0,0,0,0.103103334282038,0,0,0,0,0,0,0,0,0.0285366321802984,0,0,0,0,0.223909962452747,0,0.0108562036204152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021866771928737,0,0,0.0335238970502707
