,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172572057256023,0.200381197093407,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0444857831537152,0,0,-0.191121497275712,0,0,0,0,0,-0.291054646770959,0,0.0487704601444863,0,0.865870128733333,-0.151666353271022,0,-0.099857462860708,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.136359266773388,0,0.19244052480045,0.0183888766929531,0,0,0,0.0299077730387743,0,0.0594021342850857,0,0,0.10939417963277,0,0,0.0770825109978697,0,0,0.0623424506174632,0,0,0,0,0,0,0,0,0,0,0,0,0.0515855950309189,0,0.306814576775713,0,0,0,0,0.101832349454653,0,0,0,0,0,0
X601939.CH.EQUITY,0.149280065722554,0,0,0,0.00400010874123287,0,0,0,0,0.253076359645241,0,0,0,0,0,0,0,0.12291110545691,0,0,0,0,0,0,0,0,0,0,0,0.0845975592231888,0,0,0,-0.148474194873323,-0.115479402282518,0,0,0.0703380226801499,0,0.427288281478819,0,0,0,0.0757006369250843,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.432937820443447,0.0911743272839417,0.0277140065867301,0.455927005178794,0,0,0,0.367614393375521,0,0,0,0,0,0,0,0,0,-0.278089625906538,0,0,0,0,0,0,0,-0.652965397532183,0,0,0,0,0,0,0,0,0.37539233937673,0,0,0,0,0.183538811250299,-1.73472347597681e-18,0,0,-0.155877570465726
X5.HK.EQUITY,-0.0177377327757904,-0.105111088831729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519421748027612,0,0.0332036418731155,0.538862310593471,0,0,0,0,0.0905658168635916,0,0,0,0,-0.187079663720833,-0.0524141262789212,-0.0754105515718639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248702052574724,0,0,-0.164999501987052,0,0,0
X601988.CH.EQUITY,-0.46702948372109,0,0,-0.0358133202295492,0.586391050125603,0,0,0,0,0,0,-0.0578895741218124,0,0,0,0,0,0,0,0.967123624820708,0,-0.0923539923301883,0,0,-0.0633197470322664,0,0,-0.141168238838489,0,-0.614806255762613,0,0,0,0,0,0,0,0,0.0272132533446995,0,0,0,0.157833449161892,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0995632507498959,0.475247018526638,-0.0421725629288593,0,0,0,0,-0.104078143809055,-0.00243327532155995,0.492456384635572,0,0.135007563821096,0,0,0,0,0,0,0,0,0,-0.0934553294070207,0,0,0.285641034996271,0,0,0.0836443584166301,0,0,0.0879293999178678,0,0,-0.305216911787887,0,0,0,0,0,0,0,0.215051797877992,0,0,0.121297637545551,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.130590877291204,0.0115623580493523,0,0,0.132774037029855,0,0,-0.0823838035326735,0,0,0.142482405886913,0.0301278067344594,0,0,0.0507820095895007,0,0,0,0,0,0,0.151428905330623,0,0,0,0,0,0.146681320361775,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00568363373022732,0,0
X601628.CH.EQUITY,0,0.0931500506047645,0.0260268942303729,0.0408435014515399,0,0,0,0,0,0,0.0814071975232371,0,0,0.368818773207631,0,0,0,-0.0490407947188399,0,0.0268622655781097,0,0.0665851466341078,0,0,0,0,0,0,0,0,-0.0710017105831958,0,0,0,0,0.227971476286673,0.109075568176248,0,0,0,0,0,0.0739208873172298,0,0,-0.0806943724566228,0,0,0,-1.35525271560688e-20,0
X601328.CH.EQUITY,0,0,0.056762421246811,0.0418686998685326,0,0,0.593630665604573,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.00132625143802391,0,0.224888587886715,0.245510011664924,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0784341481967411,-0.0218924214164841,0,-1.73472347597681e-18,0,-0.289112726513202,0.0460824474502989,0,0.00556343197288595,0,0,-0.0293799397076814,0,-8.67361737988404e-19
