,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.231669342993763,0,0,0,0,0,0,0,0,0,0,-0.269799322880024,0,0,0,0,0,0,0,0,0,0,-0.319044085253929,0,0,0,0.785262630383246,0,0,-0.180028212325774,0,-0.051167769472006,0.269441833652452,-0.0225072933523683,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.146086543873974,0,0.121380076787764,0.0317284585517379,0,0,0,0.0401526103687497,0,0.0285952646188269,0,0.1477441450958,0,0,0,0,0,0,0.0411454260355749,0,0,0,0,0.063929158058839,0,0,0,0,0,0,0,0,0,0.372236729885137,0.027163331550173,-0.0769000378778276,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.237162604281939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102309878752621,0,0,0,0,0.0684707609594533,0,0.0277313243574142,0,0,0,0,0,0,0.34449434077691,0,0,-0.00162067566944958,0,0.118385455835701,0,-8.67361737988404e-19,0,0,0,0.0107790225615871,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.256488528269044,0,0,6.93889390390723e-18,0.00935333974317658,0,-3.46944695195361e-18,0.0401700751448615,0,0,0,0,0,0.0789719985087044,0,0,0,0,0,0,0,0.150600917121499,0,0,0,0,0,0,0,-0.0500934863447814,0,0.0784398179671987,0,0,0.362261419558458,0,0,0,0.0649612922255909,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0448420249654738,-0.252465008784195,0,0.137278692217679,0,0,0,0,0,0,0.0232675688367855,0,0,0,0,0.36000782574757,0,0,0,0.0836640515458782,0.261397249027343,0,0,0.301942450159899,0,0,0,0,0,-0.0419080276854373,0,0,0,0,0,0,-0.0980266570174838,0,0,0,0.237953011193455,0,0,0,0,-0.0285763154723945,0,0,0,0,0
X601988.CH.EQUITY,0.197462969502517,0,0.00886329081476476,0.609370837617016,-3.46944695195361e-18,0,0,0,0,0,0.106677753062314,0,0.150397162907443,0,0,-0.0849049167797119,0.098167890610555,0,0,0,0,0.0162150185721929,0,0.0303919701790431,0,-0.0145606123304192,0,0,0.00943398025675961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711838906891826
X600036.CH.EQUITY,0,0.563605244185608,0.00284354648174441,0,0,0,0,0,0,0,0,0,-0.0957310709355664,-0.139686829665653,0,0,0,0,0,0,0,0,0,0,-0.00121779440061151,0.277054013543988,0,-0.137170560156193,0,0,0,0,0,0,0,0,0,0,0,0,0.174114217271601,0,0,0,0,0,0.137118163989475,0,1.73472347597681e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0901793716444662,0,0,0,0,0,0.305200180558635,-0.0808319990668335,0.158845053013668,0.0524220567008097,0,0,0,0,0.198962524788227,0.202171241642198,0,-0.0593175917315381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.114879883351349,0,0.0905044301164746,0,0,0,0,0,0,0.0218201744898326,0,0,0.236550769814561,0,0,0,0,0,0,0,0,0,0,0.150993115893526,0,0,0,0,0,0,0,0,0,0,0,0.14617151818167,0,0,0.0868705259452982,0,0,0,0,0,0,0,0,0,-0.00958339210349736,0
X601328.CH.EQUITY,0,0.353357772326825,0.316459576642032,0.209661218355615,0.0961161563387948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173809314693852,0,0,0.333189334608271,0,-0.124533995704895,-0.0419664879824277,0,0,0,0,0,0,-0.0328501351292136,0,0.064662907161508,8.67361737988404e-19,0,0.0242903804022065,0,0,-0.08706808836197,0,0,-0.373082752710661,0,0
