,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.52131192358751,0,0,0,0.122299941053551,0,0,0.0510038327151505,0.0496622433116624,0,0,0.169717106348669,0,0,0,0.0361399615022989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253424222517755,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.138634403060837,0.271478163761634,0,0,0,0.0338878158062956,0,0,0,0,0.315411264194568,0.0930382603908345,0,0.0647108559674942,0,0,0,0,0.0462316376191538,0,0,0,-0.0474802338647295,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0677964509404708,0,0.000619680106312668,0,0,0,0,0.00177655256374375,0,0,0,0
X601939.CH.EQUITY,0.447398403977636,0,0,0.261911205345753,0.150679665924738,0.0226305594801992,0,0,0,0,0,0,0,-0.00268717821822338,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.19774773495751,0.109779525100061,-0.161656681475529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164318857948578,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.217181210424508,0.103835843549772,0,0.853524516029898,0,0,0,0.0685521105461585,0,0,0,0,-0.139259047098753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581024510580112,0.0238109961872126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.28660017157847,0,0.0870622445443076,0,0,0,0.0761071969545276,0,0,0,0,1.38777878078145e-17,0,0.166455023733291,-0.199456539361422,0,0,0,0,0,0.0398006105982107,0,0,-0.0248127375380364,0,0,0.019366973648164,0,0,0.201127688135078,0,0,0,0,0.387257531539639,0,0,0,0,0,0,0.195665644475246,-0.141028438076019,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.297623785714755,0,0,0,0.152549027215142,0,0,0,0,0,0,0.0360615291324981,0.0940952834306935,0,0,0,0,0,0,0,0.0589662871926728,0,0,0,0,-0.187028610605699,0,0.102546672951928,0,0,0,0,0,0,0,0,0,0.0495617341518295,0,0,0,0,0,0,0,0.0807930736966312,-0.0704433676223077
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.102938574462724,-0.0483297694079627,-0.0362889709180783,-0.0137015150380584,0.0984307888768751,0,-0.107001738809348,0,0,0,0,0,0.516779442271636,-0.0425095318794678,0,0.0851265729988526,0,0,0.138091422315005,0,0,0,0,0,0.0284761602371075,0,0,0,0,0.0266769713598793,0,0.242977983897261,0,0,0.097078177079656,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234143962512172,0,0,0,0,0,0,0,0,0,0,0,0.14118567679418,0,0,0,0.0331073719165952,0,0,0,0,0,0.0353088611182939,0,0.0335112998887106,0,0.0234588319593427,0.285147833972959,0,0,0.176981975692504,0,0,0,0,0,0,0,-0.0556622310184023,-0.225480879122572,0,0.077321897544339,0,0,0,0,0
X601628.CH.EQUITY,0,1.73472347597681e-18,0,0.0318313507771594,0,0,0,0,0,0,0,0,0.132110328595232,0,0,0,0,0.409288376747378,0,0,0,0,0,0,0.00351350441355494,0,0,0,0,0,0,0,0,0,0,0.065557884941913,0.182433886621267,0,0,0,0.190273480847322,0,0.0782385047611554,0.0490325817980119,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00558525613297575,0,0.414403896494164,0,0,0,0,0,0,0,0,0.412341692198581,0,0,0,0,0,0,0,0,0,0.0544714417597345,0.0493599988669557,0,0,0,0,0,0,0,0,0,0,0.0136726790310929,0,0,0,0,0,0.0924938437665967,0,0,0,0.229804879699712,0,0,0.0626709320046296,0,0,0,0
