,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.178148558351034,0,0.0873064501101096,0.00268975563420326,0.0286993968496494,0,0,0,0,0,0,0,0,0.062446225245045,0,0.1182325191087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108734791255309,0,0,0,0,0,0.0233412699575723,0.167862087309303,0,0,0.0461080070344815,0.0640022080127698,0,0,0,0,0,0
X002142.CH.EQUITY,0.0360534217761138,0,0,0,0,0,0.026313026561102,0.212040100678128,0,0,0,0,0,0,0,0,0.0446613622664591,0,0,0,0,0,0,0,-0.102909604666409,0,0.129784209580688,0,0,0,0,0.139715512606287,0,0,0,0,0,0,0,0,0.190062018393601,0.0816272818786519,0,0.093864009230046,0.134708131654961,0,0,0,0,0.0311815454884715
X600000.CH.EQUITY,0,0,0,0,0.171128294493738,0,0,0,0.268899833589851,0,0.207755975091123,0,0,0,0,0,0,0,0,0,0,0,0.146142673517004,0,0.185502683005635,-0.0466097178960443,0,0,-0.0258561243637475,0,0,0,0,-0.0138978800874969,0,0,0,0,0,0,0,0,0,0,0.111159144121982,0,0,0,0,0
X600015.CH.EQUITY,0.15307751389861,0,0,0,0,0.349384206241031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192816560452845,-0.380317165793704,0,0,0,0,0,0,0,0,0,0.0215013155349181,0,0.139861829493815,0,0,0,0,0,0,0,0.0450388312947005,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00597852015444016,0.254350999224069,0.244194706717936,0,0,0,0.156129437353006,0,0,0.112675082634366,0.133399729705753,0.022574164985503,0,0,0,0,0,0,0,0,0,0,0.0163507283004566,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0296585513159585,0,0,0,0,0,6.93889390390723e-18,0.0700908389960787,0,0,0,0,0,-0.0181516192489997,0
X600036.CH.EQUITY,0.771739549075056,0,0,0.159588459691833,0,0,0,0,0,0,0,0,0,0,0.0310681552300855,0,0,0,-0.179063045703811,-0.0541534320117555,0,0,0,0.0244768602782532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017772102031234,0,0.0843890387272462,0,0.0122374892509273,0,0,0.0482815313961302,0.0822837136889066,0,0,0
X600919.CH.EQUITY,0,0.0489156992629176,0,0,0,0,0,0.357723277502331,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0937219825890704,0,0,0,0,0.250676566202123,-0.124904438392042,0.169571177132599,0,0,0,0.0805926182441756,0,0,0,0,0,0,0,0,0,0,-0.0309571297703094
X601009.CH.EQUITY,0.156115034325905,0,0,0,0,0.10583461110743,0.192824633655801,0,0.167223512380674,0,0,0,0,0,0,0,0,0,0,0.218838042140266,0,-0.15692509685822,0,-0.039313536651173,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0199227767842191,0,0,0,0,0,0.0984354713050726,0,0,0,0,0,0,0,0.229851625520411,0.0460944452126616,0
X601166.CH.EQUITY,0,0,0.256609213901181,0,0.196544513984319,0,0,0.11180997598849,0,0,0,0.048536926506237,0.0848132695305864,0.118792680199701,0,0.0572870217169066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545561441655034,0,0,0,0,0,0,0,0.0584347683054806,0
X601169.CH.EQUITY,0,0,0,0.128088852041096,0,0.274842371994126,0,0,0,0,0.213061161758605,0.216496380843186,0.0511453164121225,0,0,0,0,0,0,0,0,-0.00989634662311385,0.094462606161181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844358920958997,0,0,5.42101086242752e-20,0,0,0.0265509967542949
X601229.CH.EQUITY,0,0,0.270819646085799,0.440148962388502,0,0,0,0,0,0,0,0,0,0.0311526560961376,0,0,0,0,0,0,0,0,0,0.0665141071022817,0,0,0,0,0,0,0,0,0,0,0,0,0.103705631140056,0,0,0.140993436046336,0,0,0,0,0,0,0,0.00840646904310376,0,0
X601288.CH.EQUITY,0.157944055825511,-4.33680868994202e-19,0,0.17179851216274,0,0,0,0,0,0,0,0,0,0,0.499460041455535,0,0,0,0,0,0,0.0808430800546608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361299118059433,0,0,0.00779840265015684,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.406858575902537,0.132477855325762,0,0.0310127858586032,0,0,0,0.0613427224390988,0.00336086290579423,0,0,0.273550785927861,0,0.253237373081183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171491227844236,0,0,0,0,0,0,0.0378289029381952,0,0,0,-0.10268162894617
X601398.CH.EQUITY,0,0,0,0.0783933268185308,0,0,0,0.03682243474816,0.138234818081233,0,0,0.0685882228054287,0.118437724617579,0,0,0.361691596575063,0,0,0.176765737905718,0,0,0,-0.0145875227822779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000682389014278483,0
X601818.CH.EQUITY,0,0,0,0,0.639541474238276,0,0,0,0,0,0,3.46944695195361e-18,0.203245430256808,0.0086771979318444,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.1567515792654,0,0,0,0.0331489199822455,0,0,0,0,0,0,0,0,0.0638718682020502,0,0,-0.00827390837387668,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.0158411244686177,0,0,0,0.473491013348976,0.053398482124251,0.169121843950828,0.203605294668586,0,0.0953619258897316,0,-0.0462643634119363,0,0.0748880959089532,0,0,0,0.0183324440653554,0,0,0,0,0,0,-0.0306337785994913,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.00404262173801915,0,0,0,0,0
X601988.CH.EQUITY,0.269469303215774,0.171102221129492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2892672787205,0,-0.128786877260373,0,0.288739959499122,0,0,0,0,0,-0.0143130401239914,0,0,0,0,0,0,0,0.0936962385721127,0,0,0,0,0.0307461676002834,0,-0.222968792210378,0,-0.212865127505839,0.0488566698723203,0.092069107196727
X601998.CH.EQUITY,0.145121985997754,0,0,0,0,0,0,0,0.055695048082462,0,0,0.18682928052569,0.0623336485464869,0,0,0,0,0,0,0,0.00732941276355389,0,0,0,0,0,0,0,0,0.0147720106429842,0,0,0,0,0,0,0.125256756070617,0,0,0,0,0,0,0.00167251963342687,0,0,0,0.0903739011890283,0,0
X11.HK.EQUITY,0,0,-0.0880365523502576,0,0,0,0.0295453385767334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273664268339923,0.0769683166808126,0,0,0,0.365727546144555,0,0,0,0,-0.228982377447618,0,0,0,0,0,0,0.0501490159815562,0,0.419119931172823,0,0,0.12446157434274,0,0,0,-0.0123802969687179,0.317850594392042,0,0.163141580128403
X2388.HK.EQUITY,0,0,0,0,0,0,0.111574636998216,0.346707382275332,0,0,0,-0.239066230821815,0,0,0,0,-0.351419120894135,0,0,0,0.17447026047801,-0.0339576313961575,0,0,0,0,0,0,0,0,0,0,0.163126637648558,0,0,0,0,-0.220741977974416,0.442183317208645,0.0996826860974206,0,0,0,0,0,0,-0.0666000211581854,0,0,0
X5.HK.EQUITY,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0362834456913033,0,0,0,0,0,0.125861688677011,0,0,0.146710586379378,0,0,0,0.412617900065486,0,0,0,-0.0566843719718641,0,0,0,0,0,0,0,0,0,0,0.1376810551331,0.0889568179639172,0,0,0,0,0.13428712966233,0.0269520700728912,0.103194697336102,0,0,0.0453520556526267
X2884.TT.EQUITY,0,0.0554486985244163,-0.145297660869601,0.0482244145677947,0,-0.165652080130681,0,0,0,0,0,0.152565370799169,0,0.196097333668199,0,0,0,0,-6.93889390390723e-18,0,0.0640133268936642,0,0.272320165811515,0,0.439042872725415,0,0,0,0,0,0,0,0,0.207499061991908,0,0,-0.21728770576858,0,0,0,0,0,0,0.00451348576844691,0,0.0527369796326404,0,0,0,0.169294022960793
X2886.TT.EQUITY,0,0,0.0979926119772008,0,0,0,0.0432283757824068,0,0,0,0,-0.233985893329325,0,0,0,0,0,0,0.23517943990846,0,0,0.0538521682766154,0,0,0.404341525202961,0,0,0.0922235950852102,-0.334778897939249,0,0,0.162647301905466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177734439962816,0.18788494781174
X2891.TT.EQUITY,0,0,0.267934874252074,0,0,0,0,-0.154263393274396,0,0,0,0,0,-0.0980344619112493,0.039449619969254,0,0.0415441934112436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187597779113101,-0.0848341463430618,0,0,0,0,0,-0.000491052911176897,-0.105242263333134,-0.0335104373534645,0,0,0,0.346051831660745,0,0.306813491420564,0,0
X2892.TT.EQUITY,0,0,0.202448827440219,0,0,0,-0.0597638628687507,0,0,0.0213978509366064,0,0,0,0,0,0,0.228387824049396,0,0,0,0,0.501664815607945,0.219991551679536,0,0,0,0,0,0,0,-0.0202383676320055,0,0,0.0709291061422939,0,3.46944695195361e-18,0,0,-0.208574715156392,0,0,0,0,0,0,0,0,0,0,0
