,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.114629727775989,0.0679990489284752,0,0,0,0.0440194718011844,0.342125627554986,0,0,0,0,0,0,0,0,0,0,0,0,0.022721573912102,0,0.0245953507199158,0,0,0,0,0,0,0,0,0,0.0323271661356692,0,0,0,0.0255337246223142,0,0,0,0,0.157846659871279,0.0859002794450899,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.163163130653765,0,0,0.155351767238108,0,0.240095717589271,0,0,0,0,0,0,0,0,0,0,0.0335899798890498,0,0,0,0.0607438381759569,0,0,0,0,-0.0374609770720518,2.16840434497101e-19,-0.0556788216343688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211209224416992,0,0,0.139375174865513,0,0.00356412086297221,0
X002958.CH.EQUITY,0,0.0616618002478228,0,0,0,0,0,0,0,0.1302263394907,0,0,0,0,0,0,0,0.362893067695325,0,0,0,0,0,0,0,0.0187902075985571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132247908967391,0.0867875139058068,0,0,0,0,0.0892546197486771,-0.0513563538837502,0.00319712016108518,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0298684288834858,0,0,0,0,0,0,0.621109221037432,0,0,0.0122327084640866,-0.0442346917737388,0.033157985164526,0.16932335413355,0.119498857188923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.055804085810732,0,0,0,0,0,0,0,0.126626426294931,0,0,0,0.116535736189932
X600015.CH.EQUITY,0,0,0,0.141152574560977,0,0,0,0,0,0,0,0,0.0687562172710405,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.101102659714489,0,0,0,0.670503138770806,0,0,0.00638067925272217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764915413710456,0,0,0,-0.0742255570157613,0,-0.0714310493496634
X600016.CH.EQUITY,0.0482071526420117,0,0.147041402925521,0,0.300588169830977,0,0,0,0,0.0845712229535407,0,0,0,0,0,0,0,0.280646918820572,0,0.0421536436813722,0,0,0,0,0,0.0658454332491221,0,0,0,0,0,0,0,0,0,0,0,0.169413557305667,0,0,0,0,0,0,0,0,0,0,-0.003586246337581,0,0,-0.011841155313076
X600036.CH.EQUITY,0.352414903951017,0.17675424990813,0,0,0,0.0309336820170477,0,0,0,0.119363780593014,0,0.119833194049883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11238210056282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753501691250651,0
X600919.CH.EQUITY,0,0.0625047967905179,-0.0424876500320994,0,0.226086920573143,0,0,0,0.533708216103744,0,0,0,0,0,0,0.0683734919828149,0.0532513891631701,0,0,0,0.0641874415265822,0.00975290123535077,0,0,0,0,0,0,0,-0.113338600716987,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490022583188787,0,-0.0854908719456086,0,0,0,0,0,-0.0736845690359972,0
X600926.CH.EQUITY,0,0.0624331362294426,0,0,0,0,0,0.377999488210805,0,0,0,0,0,0,0.0481126560943126,0,0,0,-0.048306256845818,0.447676082800374,0,0,0,0,0,0,0,0,0,-0.019641388538994,0,0.171837686780964,0,0,0,0,0,-0.0901037927489758,0,0,0,0.131995548456657,0,0,0,0,0,0,0,0,0,0.219765628011516
X600928.CH.EQUITY,0,-0.0465954460690214,0.168309249936454,0,0,0,0,0,0,0,0,0,0.0203140869713487,0,0,0,0.11921069066927,0.144158912737082,0.130906744443444,0,0.0112609974500224,-0.0886575083733748,0.434350150376452,0,0,0,0,0,0,-0.0299560704043617,0.0746766102534537,0,0,0,0,0,0,0,0,0,0.0217749757392966,0,0,0,0,0,-0.0268630291895139,0,0,0,0,0
X601009.CH.EQUITY,0.223105386052404,0,0,0,0,-0.321719099115363,0,0.631126077840001,0.0431893225193275,0,0,0.125098741853533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185383531918286,0,0,0.210149747206015,0,0,0,0,0.133366650882111,0,0,0,0,0,0,-0.0825352031292094,0,0,0.192044215617388,0,0,0,0,0,-0.173781539390025,0.0785963567054722
