,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.131795051154463,0.262048724068269,0,0,0.23743989666843,0,0,0,0,0,0,0,0,0.147025394724731,0,0,0,0,0.0326893440920275,0,0,0,0,0,0,0,0,0,0,0,0.0715934111064179,0,0,0,0.0274758457761955,0,0,0,0,0.102806378097398,0,0.0461141421491946,0,0,-0.0279584735150645,0,0,0,0,0,0.0820193052532138
X002142.CH.EQUITY,0.0430436640267004,0,0,0,0,0.413057947220883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166523991897575,0,0,0,0,0.138648534278531,0,0,0,0,0,0,0,0.274978871773735,0.117860068824001,0,0,0,0,0,0,0,0,-0.0517730233632813,0.0752409063863442
X600000.CH.EQUITY,0.164853414306428,0,0,0,0,0,0,-6.93889390390723e-18,0,0.125736422245568,0,0,0.525611940061521,0,0,0,0,0,0,0,0,0,0,0,0.0043413112237035,0,0,0.081143106330239,0,0,0,0,0,0,0,0.117023332403977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.031292498686758,0,0,0,0,0.142553222587179,0,0.0886176746472178,0,0,0,0,0.108544323114769,0,0,0,0,0.0286813863607792,0,0.0832201086700876,0,0,0,0,0,0,0,0.206217313833522,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.206797814440576,0,0,0,0.0982637921776967,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.070149719740667,0,0,0,0,0,0.471938905693146,0,0,0,0,0,0,0.0918887984376723,0,0,0,0,0,0,0,0,0,0.144766642229576,0,0,0,0,0,0,0,0.130195019905716,0,0,0,0,0,0,0,0,0,0,0,0.0979604489535343,0,0
X600036.CH.EQUITY,0.565062877822236,0,-3.46944695195361e-18,0,0,0,0,0,0.0147378894268228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416311010611646,0,0,-0.059982948532559,0,0,0,0,0,0,0,0.0481225539361102,0,0.0984312028354149,0,0,0,0,0,0,0,0.179247463744959,0,-3.46944695195361e-18,0,0,-0.0278952614730685
X600919.CH.EQUITY,0,0,0,0,0.355949005016755,0,0,0,0,1.73472347597681e-18,0.0265960425518587,0,0.0719845586497243,0,0,0.243079218655139,0,0,0,0,0,0,0,0,0,0,0,0,0.198016573619918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0598858104740157,0,-3.46944695195361e-18,0.158846882768559,0,0,0,0,0.0632318336318471,0,0.0648087492390379,0.150914684957986,0,0,0.196450681330343,0.145916736423092,0,0,0,0,0.0409614189896354,0,0,0,0,0,0,0,0,0,0.0815165176223558,0,0,0,0,0,0,0,0,0,0.0213114562205135,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.39560353205626,0,0.310265552040652,0,0.0400762247750333,0,0,0,0,0.159962365947872,0.035175873405144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481362662364599,0,0
X601169.CH.EQUITY,0,0,0.116301744592714,0.242116696640622,0,0,0,0,0.100027110511516,0,0,0,0,0,0,0,0.147129734813364,0,0,0,0,0,0,0,0,0,0.0554395516576924,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0156012877431996,0,0,0,0,0.081778584458108,0,0.196584873664172,0,0,0.0940388521201025,0,0,0,0,0
