,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.199226748290142,0,0,0,0,0,0,0,0,0.0671770125006031,0.163961045406742,0,2.77555756156289e-17,0,0,0,0.17330151106526,0,0,0,0,0,0,0.0991294534700904,0,0,0,0,0,0,0,0,0,0,0.294601880835124,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.381412683951747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263181173472024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201229339121688,0,0,-0.146838118038118,0.0125211244816718,0,0,0,0,0,0.301599196600088,1.38777878078145e-17,0,0,0.0895125117700829,-0.0354611596186665,-0.006117879908961
X600000.CH.EQUITY,0,0,0,0,0.335101866489398,0,0,0,0,0,0.0902617487554634,0,0.170474419521864,0,0,0,0,0.135318939395193,0,0.117856094259865,0,0,0,0,0,0,0.100780906685709,0,0,0,0,0,0.00571973652825506,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.342801952792309,0.309384116021773,0,0,0,0,0,0,0,0,0,0,0,0.222102823562009,-0.115337011592846,0.0550589591003382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137488511556146,0,0,0,0,0,0,0,-0.0209584635726605,0,0.107541498501215,0.0788596708876555
X600016.CH.EQUITY,0,0,0.0277629102405856,0,0,0,0,0,0,0.218429316768558,0.129773623420782,0,0.211259495222555,0,0.017083106388396,0.15745173626307,0.200780414597782,0.0394587715367266,0,0.00240821205198468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704041026719706,0,0
X600036.CH.EQUITY,0,0.0427824113597131,0,0,0,0,0,0,0.398073174744365,0,0,0,0,0,0,0,0,0,0.0183647843663979,0,0,0,0,0.0119460158229474,0.234390609614274,0,0,0,0,0,0,0,0,0.100748858266716,0,0,0,0.0836306671435114,0,0,0,0.0593082383784003,0,0,0,0,0.0583893207978374,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.00061367069491735,0,0,0,0,0.243636352315357,0,0.334734288167994,0,0,0,0,0,0,0,0.0399520529257774,0,0,0,0,0,0,0,0,0,0,0.191557372296879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107617681574617,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.123601936043371,0,0.0259304186997954,0,0.274070084255462,0,0,0,0,-2.16840434497101e-19,0,0.0455358491513811,0,0,0.0674739871661663,0,0,0.0483328205790688,0,0.224785135397157,0,0,0,0,0,0,0,0,0,0,0,0,0.0371535751659794,0,0.034582656034862,0,6.93889390390723e-18,0,0,0,0,0.0192876896310356,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0943745457041486,0.0814072390707025,0.254752598594965,0,0,0,0.132424572168211,0,0,0.0160674677209377,0,0.198885478002475,0.093527268083586,0,0,0,0,0,0,0,0,0.0544567898467432,0,0,0,0,0.0104316716493667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554988534319619,0.0158533745775481,0.0219289867670691,0,0,0,0,0.0070469705174487,0
X601169.CH.EQUITY,0.116007446442351,0,0,0.240334821012045,0,0,0.157966464866205,0,0,0,0,0,0.0331409183214231,0,0,0.0790015479109739,0,0,0.00217162954020882,0.368027061561525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
