,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.204907522919656,0,0.102476703726924,0.0606261839532263,0,0,0.0479258051010139,0,0,0,0,0,0,0,0,0.0910370585471498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619841320876722,0,0,0,0,0,0.0223789788897906,0.144783950439066,0,0.0369605087413236,0,0.115215788180936,0,0,0,0,0,0
X002142.CH.EQUITY,0.0262292742879882,0,0,0,0,0,0.0129955810631091,0.281022350540512,0,0,0.0998848584008922,0,0,0,0,-6.93889390390723e-18,0.0513695647485955,0,-0.00851367124118808,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.178441599491974,0.117666398980571,0,0,0.0214276645823145,0,0,0,0,0,0,0,0.163263337399261,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.238950504961359,0,0,0.201856009639591,0,0.177464343440693,0,0,0,0,0,0,0,0.0205032870659729,0.185856283100512,0.0329129983591313,0,0,0,0.123568921126763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,-0.200978012298834,0,0.119789684285964,0.239449122414822,0,0,0,0,0,0,0.047397656975104,0,0,0.495380364115656,0,0.255453443433181,0,0,0,0,0,-0.0213419949167448,-0.181113386781453,0,0,0,0,0.0141645912844618,0,0,0,0.226106596647576,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039061687908446
X600016.CH.EQUITY,0,0.0166682312783047,0.170078597328892,0.285432848566276,0,0,0,0,0.267921649022967,0.00683613179133117,0.0636065740182723,0.107998553177889,0.095566054158132,0,0.0236588846111075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447560866656331
X600036.CH.EQUITY,0.552073498949311,0,0,0.180421328964121,0,0,0,0,0,0,0,0,0.011898278452643,0.00748756083855648,0.116896131663256,0,0,0,-0.102576444077109,-0.0366834305964429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103960978970196,0,0,0,8.67361737988404e-19,0.0754504400289212,0,0,-0.0998703250999722
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.303271506117598,0,0.094500838131248,0,0,0,0,0,0,0,0,-0.101400082928906,0.00263728459234832,0,0,0,0,0,0,0,0,0,0,0,0,0.153283268385995,0,0.358734314678198,0,0,0,0.207094220159921,0,0,0,-0.102457551788482,0,0,0,0,0,0,-0.164098593752362
X601009.CH.EQUITY,0.302116307655507,0,0,0,0,0,0.358941961835222,0,0.109905337249341,0,0,0,0,0,0,0,-0.0169078747576618,0,0,0.172368007256489,0,-0.129037096383314,0,-0.0326291011068663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205903230831787,0.0667346886297968,0
X601166.CH.EQUITY,0.0265153042241524,0,0.219901288032299,0,0.197689680566822,0,0,0.0828766732504976,0,0,0,0.0384466036414115,0.0827786303708828,0.148605299152306,0,-1.38777878078145e-17,0,0,0.0020117494677074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727830371743274,0,0,0,0,0,0,0,0.0573795783437588,0.017100718735799
X601169.CH.EQUITY,0,0,0,0.164490414408013,0,0.17675973581564,0,0,0,0,0.327800036253852,0.232706629402414,0,0,0,0,0,0,0,0,0,-0.0100084650042007,0.0450946100261825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259533523973168,0,0,0.120946885105241,0,0,0,0,0,0.065205511607947
