,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0889310713557962,0,0,0,0.365212146741623,0,0,0,0,0,0,0,0,0,0.443810415228344,0.0894127298822886,0,0,0,0.108103786327559,0,0,0,-0.0210362593462557,0,0,0,0,0.153944874966953,0,0,0,0,0,0,-0.236581412344095,0,0,0,0,0,0,0,0,0,-0.0281534002063731,0,0,0,0.080082038841658,0
X002142.CH.EQUITY,0,0,0,0,0,0.722711846337426,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0396422091327528,0,0,0,0.0441715460142062,0.0241352219777849,-0.0859340626691551,0,0.245862788687547,0,0,0,0,0,0,0,0,0.0470592542739558,0,0,0,0,0,0,0,0,0,-0.262672916345202,0,0,-0.169303961810797,0.103882184089829,-0.0258813411587025
X600000.CH.EQUITY,0,0,0,0.608206841685885,0,0.464086007281219,0,-0.106747507434,0,0,0,0,0,0,0,0,0,0,0,0.00823025951725515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105275961004054,0,0,0,0,0,0.115920616871156,0,0,0.132401220674607,-0.147147300127679
X600015.CH.EQUITY,0,0,0.00970521969570888,0,0,0.100985355921697,0,0,0.0189364720639768,0.0280984104956723,0,0.1063772135334,0,0.00630110641208449,0.234947872968188,8.67361737988404e-19,0,1.73472347597681e-18,0,0.261358832611336,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0591917976153436,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.105252523641729,0
X600016.CH.EQUITY,0,0.0365551318252738,0,0,0,0,0,0,0,0,0,0.0754634787227009,0,0.162762810399883,0.169330538761523,0,0,0,0.240575308808072,0,0,0,0,-0.0140418563996182,0,0,0.00246126085505667,0,0,0,0,-0.204536589039395,0,0.0911566542214247,0,0,0,0,0,0,0,0,0.175787089892709,0,0,0.167443005242477,0,0,0,0.0973208408584468,0,0
X600036.CH.EQUITY,0.271258311106924,0,0.00247832820510433,0,0,0,0.11400118364882,0,0.142444553956657,0,0,0,0.100376036064067,0,0,0,0,0,0,0,0.00590248524482241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958184118001779,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.167657222126591,0,0.0141241506893779,0.0745075432667151,0,0,0.468949043777477,0,0,0,-0.123409314902235,0,0,0,0,0,0,0,0,0,0,0,0,-0.063295132593213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546275022005249,0.208935786559742,0.209733158415828,0,0,-0.00498939509977661,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.134299426452714,0,0.00162472477236886,0,0,0,0.349916067287201,0,0,0.0731666376129557,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.142353779782616,0,0,0.217309090943178,0,0,-0.0478921846468411,0,0,0,0,0,0,0,0,0,0,0,0,0.0155976641096965,-0.0026442807926849,-0.0310066343705568
X601009.CH.EQUITY,0,0,0,0,0,0.439650148878699,0,0,0,0,0,0,0.143372669550364,0,0,0,0,0,0,0.198065998808325,0,0.0376775562482726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171511501049807,0,0.0328098935207179,0,0,0,0,-0.0182019721166955,0,0.23507477131429,0,0.000320098490560354
X601166.CH.EQUITY,0,0,0,0,0,0,0.00957201134607299,0,0,0,0.269151825298453,0.0139081175528458,0,0,0,0,0,0.090774447187235,0.375051136243844,0,0,0,0,0,0,0,0.000713332641644121,0,0,0,0,0,0,0,0.0617447566773746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172190838022265,0
X601169.CH.EQUITY,0,0,0,0,0,0.0139417938902953,0.0826584746187093,0,0,0.0360627317012511,0,0,0,0,0,0,0,0.691925253639019,0.168064991617835,0,0,0,-0.14206273835793,0,0,0.0318865376605457,0,0.107253652861061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386188202067421,0,0,0,0.00368121575309893
X601229.CH.EQUITY,0,0,0,0,0,0.146205239668215,0.337573784329197,0,0.0729387778325321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108419511105104,0,0,0,0,0.0219720996210083,0,0,0,0,0,0,0.271720443722909,0,0,0,0,0,0,0,0.0236436487312167,0
X601288.CH.EQUITY,0.0613448502106024,0,0,0.126752643724432,0,0,0,0,0,0,0,0,0,0.0745374280639996,0.332702967458159,0.136780252359418,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321315254408554,0,0.0715921083995832,0,0,0.202236021702749,0,0,0.046154726033255,0,0,0,0,0,0,-0.0513427068361532,0,0,-0.0725596835659342,0
X601328.CH.EQUITY,0,0,0.0451332266065547,0,0.269993860484898,0,0,0,0,0,0,0.0609979926115827,0.118146193869446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798064287016461,0,0.0125750101946221,0,0,0,0,0,0,0,0,0,0,0.0137860141771461,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0.0217308997008111,0.176655982328158,0,0,0,0,0.0667825563071851,0,0,0,0.483163574289358,0,0,0,0.214330225364204,0,0,0,0.00320595120268895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584924837733112,0,0,0,0,0,0.0339485214194547,0,0.0115830328904327,0,0,-0.0120801441349918
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.00159750143739057,0,0.267355955611934,0,0.0261704511169173,0.0883834517228002,0,0.0548553411287444,0,0,0,0,0.159504695505576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314255118630786,0,0,0,0,0.0623300665406712,0.0862417777243042,0,0.0608251010201987,0,0,0,0,0,0,0
