,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.14772239226904,0.247033611001978,0,0,0.240741083998633,0,0,0,0,0,0,0,0,0.162143923876999,0,0,0,0,0.0380174335281131,0,0,0,0,-0.0280482322130739,0,0,0,0,0,0,0,0,0,0,0.0778176831608264,0,0,0,0,0.106515512389472,0,0.0636671957792814,0,0,-0.0154240304256095,0,0,0,0,0,0.0759548766374425
X002142.CH.EQUITY,0,0,0,0,0,0.362469832854091,0,0.237331485733654,0,0,0,0,0,0,0,0,0,-0.050167082291212,0,0,0,0,0,-0.0543127814717558,0,0,0,-0.154375262896921,-0.116252765424133,0,0,0,0,0,0,-0.111460594337846,-0.0359513001945603,0,0,0,0.0550532325311129,0.356697856226039,0,0.297914945581372,0,0,0,0,-0.082490894221694,0,-0.0898784566193072,-0.0503582870971784
X600000.CH.EQUITY,0.162126909668228,0,0,0,0,0.069725048739458,0,0,0,0.13267101828386,0,0,0.419216133342261,0,0,0,0,0,0,0,0,0,0.039900057632598,0,0.0303193848018291,0,0,0.0872486181574764,0,0,0,0,0,0,0,0.115826099907526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.138525072669983,0,0.0451158214273861,0,0.0428061837678698,0.109875404232321,0,0,0,0,0,0,0.113895490700924,0,0,0.0223842707698375,0,0,0,0.0438271289660581,0,0,0,0,0,0,0,0.181767257975807,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.239215127891041,0,0,0,0.0359120236643069,0,0,0,0
X600016.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0.0700583975478367,0,0,0,0,0,0.471292075609577,0,0,0,0,0,0,0.0922808078278024,0,0,0,0,0,0,0,0,0,0.1447572428431,0,0,0,0,0,0,0,0.130342827596746,0,0,0,0,0,0,0,0,0,0,0,0.0979174240962981,0,0
X600036.CH.EQUITY,0.572258091365549,-1.35525271560688e-20,0,0,0,0,0,0,0.0132068533872059,0,0,0,0,0,0,0,0,0,0.00261264264660674,0,0,0,0,0,0,0.0443643614293411,0,0,-0.0626257974301229,0,0,0,0,0,0,0,0.0503325345512443,0,0.0927586456526127,0,0,0,0,0,0,0,0.176453866626199,0,0,0,0,-0.0330199557996302
X600919.CH.EQUITY,0,0,3.46944695195361e-18,0,0.12553598917236,0,0,0,0,0,-2.71050543121376e-20,0,0.397409768636789,0,0,0.249907794422039,0,0,0,0,0,0,0,0,0,0,0,0,0.101408018175889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.195644704944178,0,0,0,0,0.103364578115445,0.00738764836382824,0.000234304612764854,0.173326161919755,0,0,0.17565468966114,0.160288534189677,0,0,0,0,0.0406668508178134,0.0133774198714856,0,0,0,0,0,0,0,0,0.10418132831282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.329182891833773,0,0.350070812971769,0,0,0,0,0,0,0.142471593083779,0.067314200711004,0,0,0,0,0,0,0,0,0,0,0,0,0.0492328093149774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558811585665734,0,0
X601169.CH.EQUITY,0.0102308243128692,0,0.13710789768813,0.102571656453646,0,0,0,0,0,0,0,0,0.348994186167869,0.141758803749897,0,0,0,0,0,0.00703627351119636,0,0,0,0,0,0,0,0,0,0,0.146154305373458,0,0,0,0.0857694596358515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
