,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.233633218075311,0,0,0,0,0,0,0.134061541698127,0,0,-0.109224929236386,0,0,0,0.191368577804384,0,0,0.0241688299289294,0,0,0,0,0,-0.0197123986479339,0.0173037384970347,0,0,0,0,0,0,0,0,-0.315569024059541,0.550362132561339,0.000874494678201216,0,0,0.0435173080767291,0,0,0.0480649825004056,0,0.169492260232056,0,0,0,-0.00126029439626724,0,0.0559428019908712,0.206783583035044
X002142.CH.EQUITY,0.282196999253047,0,0,-0.0938058764120128,0,0.162274511213024,0,0.197872470388597,0,0,0,0,0,0,0,0,0,-0.120058179597639,0,0,0.0133119419594136,0,0,0,-0.068121961483981,0,0,-0.0205920785317674,0,0,0,0.0501635447172472,0,0,0,-0.280379405240404,0,0,0,0,0,0.324730050945724,0,0.213252944418079,0,0,0,0,-0.0455211018148146,0,-0.0464173488662892,-0.00219066312605588
X600000.CH.EQUITY,0.0228086799690473,0,0,0,0,0.11621796421441,0,0,0,0,0,0,0.4669705158486,0,0.0277880897695293,0,0.0261246827189731,0,0,0,0,0,0,0,0.0055062966480492,0,0.138274817539477,0,0,0,0,0,0,0,0,0.097784113267763,0,0,0,0,0,0,0,0,0,0,-0.0386868778561984,0,0,0,0,0.0451113543916347
X600015.CH.EQUITY,0,0,0,0,0.0416010684642401,0,0.0331340896378258,0,0,0,0,0,0,0,0.1745647919613,0.156906401727357,0,0.0303132505940253,0,0.0134270670090078,0,0,0,0,0,0,0,0,0,0,0,0,0.0404487460138868,0.0557446810823904,0,0,0.0444528182393848,0,0,0,0,0,0,0.221042325721722,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.22788279098183,0,0,0.135360515267874,0,0,0,0,0,0.175862816815141,0,0,0,0.0721611434118264,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555609019788341,0,0.0819389645797022,0,0,0,0.131142682757742,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.193745044159543,0.175617448748459,0.299047058528143,0,0,0,0,0,0,0,0,0,0.0252379995607332,0,0,0,0,0,0,-0.0457896986552972,0.0499679862927458,0.0431817478608409,0,0.0575532542203528,0,0,0,-0.0661855885372491,0,0,0,0,0,0.068608824919657,0,0,0,0,0,0.101099866815478,0,0,0,0,0,0,0.244204178103628,0,0,0,0.0338162072915335,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.163252508348252,0,0,0.0704312262596253,0.0917331873867579,0.159766832510711,0,0,0,0.0187392283208459,0,0,0,0,0,0,0.0270507053526647,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339186806835613,-0.0172382766731212,0,0,0,0,0,0,0,-0.0180947592525984,0.017176115788088,0,-0.0465994782280839
X601009.CH.EQUITY,0.25940843112749,0,0,0.107625211275481,0,0,0.0552799849701205,0,0,0,0.126017459418593,0,0,0.149902966898748,0,0,0,0,0,0,0,0,0.0807025913357107,0,0,0,0,0.0805925046909793,0,0.12364644073509,0,0,0,0.0518328010602248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295482437081626,0,0,0,0
X601166.CH.EQUITY,8.67361737988404e-19,0,0,0.104729225019824,0,0.354265021257812,0,0.160976200390559,0,0,0,0,0,0,0,0.0465548238596624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342489820762637,0,0,0,0,0.269529453178653,0,0,0,0.00504779014071936,0,0,0
X601169.CH.EQUITY,0,0,0.0954557559509915,0.415380600867813,0,0,0,0,0,0,0,0,0.203110218022707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268116720229454,0,0,0,0,0,0.02942153028377,0,0,0,0,0,0,0.207355933679606,0,0,0,0,0,0,0,0
