,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0140301607740515,0,0,0,0.375455650303567,0.251754692437937,0,0,0,0,0,0.0112476533986374,0,0.472305113854832,0,0,0,0,0,0,0,0,0,-0.0348901728755292,0,0,0,0,0.132305533056809,0,0,0,0,0,0,-0.239776715018327,0,0,0,0.0556219362742588,0,0,0,0,0,0,0,0,0,0.00765717678158783,0
X002142.CH.EQUITY,0,0,0,0.115130656031121,0,0.408368519570395,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0993280716090473,-8.67361737988404e-19,0,0,0,0.0160548322567071,0,0,0,0,0,0,0,0,0.0943105344743943,0,0,0,0,0,0,0.203263068234475,0.100417854741119,0,-0.202331587441135,0,-0.0616378964242891,0,0,0
X600000.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0.0818661766651854,0.0126931258081687,0,0.0753842861483648,0,0.449834866626217,0,0,0,0,0.0287903374965224,0,0,0,0,0,0,0.0496878112506585,0,0.0816840678770753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214875499660305,0,0,0,0,0,0,0,0.0237618201525246,0,0
X600015.CH.EQUITY,0,0.20722487326216,0.108738734393302,0,0,0,0,0.0026560712620341,0.126370694066415,0.200749146902345,0,0,0,0.0972101887821399,0,0,0.0188430931166803,0,0,0,0,0,0,0,0,0,0.020947841670781,0,0,0,0,0,0,0,0,0,0,0.0303545881802228,0,0,0,0,0,0,0,0,0.167606756827538,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.100212775894849,0,0.0350008613054624,0.0866892687825076,0,0,0,-0.0140981480083254,0,0,0,0,0,0,0,0,0,0,0,-0.310680449570341,0,0,0.143746967193245,0.822080049516054,0,-0.223655445415602,0,0,0,0,3.46944695195361e-18,0,0,0.101156480619905,0,0,0,0,0.0561592874219482,0
X600036.CH.EQUITY,0.145847611439996,0.274805192083792,0,0,0,0,0,0.145265033603587,0.109204623582559,0,0,0,0,0,0,0.176040272977738,0.103704952764401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471794500640622,0,0,0,0,0,0,0,0,0.056058117216352,0,0,0,0.0539426144704853,0.203187211009779,0,0,0.0109759271586525,0,0
X600926.CH.EQUITY,0,0.013015315291991,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0931207066475804,0.169028003958292,0,0.0425365363172538,0,0.161317430034231,0,0,0,0,0,0,0,0,0,0,0,0,0.0279293510366508,0,0,0,0.035680174360192,0,0,0,0.234980819068975,-0.164026536143132,0,0,0,0,0,0,0,-0.014259061199265,0,0,0,-0.0194865464052625,0
X601009.CH.EQUITY,0,0,0,0,0,0.207754726740948,0,0,0,0,0,0,0,0.425360999963881,0.267380639141198,0,0,0,0.0922889320375711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150947844279055,0.020941986819054,0,0,0.083629880802616,0,0.0205766965742827,0,0,0.0314402733250784,0.0120382026630208,0
X601166.CH.EQUITY,0.0309150542387884,0,0,0.177609635536561,0,0,0.0868645088836705,0,0,0,0.242464778308219,0,0,0,0.0753339151664994,0,0,0,0.0227152111426475,0,0,0,0,0,0,0,0.0674217212970981,0,0,0,0,0,0.0533530369310084,0,0,0,0.0428174581818449,0,0,0,0,0,0,0,0.079733330767899,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0317532305700543,0,0,0.146079515434431,0,0,0,0,0,0,0.263000926138989,0,0.111339245431072,0.00223274289626486,0,0,0,0.167569298365143,0.130619367556821,0,0,0,0,0,0,0.00509085016960663,0.122859791488785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164329238283392,0,0,0,0
