,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.237267427845516,0,0,0,0.287308427110339,0.0709512533093629,0,0,0,0,0,0,0,0.198714259885417,0,-3.46944695195361e-18,0,0,0.102916337710056,0,0,0.105455031441223,0,-0.0482700811764239,0,0,0.245613356804988,0,0,0,0,0,0,0,0,-0.0372480839017816,0,0,0,0,0,0.0214275555821587,0,0,0,-0.162472446606358,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.0293975375920816,0.581341388653706,0,0.306629717983592,0,0,0,0,0,0,0,0,0,0,0,0,-0.050998262146558,0,0,0.0912253070069882,0.192594733204742,0,0,0.0389653584062137,0,0,0,0,0,0,0,0,0.19181042813159,0,0,0,0.0120693597860667,0,0,0.0737570784168426,0,0,-0.252014415072618,-0.0886592743783027,0,-0.166145374136807,0.0179589675148797,0
X600000.CH.EQUITY,0.210526234906249,0,0,0.493452277916115,0,0.0124525708855292,0,0,0,0,0,0,0.0410049755391657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333489866001629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539806049766906,0,0,0,0
X600015.CH.EQUITY,0,0,0.029693149784207,0,0,0,0,0.174231934560075,0,0,0,0,0.0460440744390427,0,0,0,0,0.387886980448636,0,0,0,0,0,0,0,0,0.00236351708937965,0,0,0,0,0,0,0,0.0451113656167478,0,0,0,0,0,0,0,0.131124036781334,0,0,0,0.0494669866979014,0,0,0,0,0
X600016.CH.EQUITY,0.13177854541521,0.324169492397908,0,0,0,0,0,0,0,0,0,0,0,0,0.124929831254658,0,0,0,0,0,0.0326531722268934,0,-0.199171221166668,0,0.524384868119065,0,0,-0.0958996173635538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434224727120189,-0.180702701046342,-0.0486722938749896,0,0,0.117078913139837
X600036.CH.EQUITY,0.123523814900261,0.0611190870281079,0.0157674118142217,0,0,0,0.0562183072793438,0.149517592493904,0,0,0.0991720264215855,0.0912707953704885,0,0.161216652352946,0,0.194919364069914,0,0,0,0.0872012274313498,0,0,0,0,-0.0581445900775021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013792281311992,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.201307218723015,0,0.0483524137139685,0,0,0.400611897010115,0,0,0,-0.134364771114983,1.38777878078145e-17,0,0,0,0,0,0,0.103616799279735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21429283407418,0,0.156705317520426,0,-0.0220634662123766,-0.042786019295904,0,0,0,0.0481654110030435
X601009.CH.EQUITY,0,0.0934020085489613,0,0,0,0.249979358930673,0,0,0,0,0,0,0,0,0,0,0.0934475539505125,0,0.109723348520695,0.0148448781217239,0.0308188464926131,0,0,0,0,0,0,0.0402810494749134,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463338332537088,0.0162160540338816,0.277597220519068,0,0.0672495766739805,0,0,0,0,0.232156729089687,-0.0380266485220269,0
X601166.CH.EQUITY,0,0,0.0593160202095244,0,0.0357744467643533,0,0.0358970628895858,0,0,0.514739928562576,0,0,0,0,0.15503317801324,0.0290334511343465,0.0829807655021968,0,0,0,0,0,0,0,0.0113497721404199,0,0,0,0,0,0,0,0,0,0,0,0,0.0764406853596429,0,0,0,0,0,0,0,0,0.0346121425034429,0,0.00607942614177428,0,0.00891420736700653,0.0347630841409708
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.075783974180972,0,0,0,0,0,0,0,0,0.695781326421974,0.136684602238547,0,0,0,-0.0883304883190401,0,0,-0.0371406256588405,0,0,0.102499907213491,0,0,0,0.01692285263331,0,0,0,0,0,0,0,0.0136112232598324,0,0,0,0,0,0,0,-0.00581902411086784,0,0,0,0.0218748233248989
X601229.CH.EQUITY,0,0,0,0,0,0.407795590927675,0.103734878987336,0,0,0,0,0,0,0.456128041662623,0,0,0,0,0,0,0,0.204269325928816,-0.0817223234587199,0,0,0,0,0,0,0,0,0,0,0,0,0.3402311037062,0,-0.455354901434996,0,-0.0108238586311952,0,-0.0572326315667498,0,0,0,0,0,0,0,0,0.0941461400586971,0
X601288.CH.EQUITY,0,-0.0502852650864743,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.142195216604084,0,0.794151991807963,0,0,0,0,0,-0.0121010622336062,0.00874621012309009,-0.0291002512774993,0,0.126876342183068,-0.0215326421906758,0,0,0,0,0,0,0,0,0,0,0.122214598233779,0,-0.139658663283769,0,0,0,0,0,0,-0.0372306843540802,0,0,0.0357597703355958,3.46944695195361e-18,0
X601328.CH.EQUITY,0,0,0.238730864419309,0.200071112443255,0,1.73472347597681e-18,0.195479691082601,0,0,0,0,0,0,0.0129649239508719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297858998457692,-0.107233090585419,0.0702239505045475,0,0,0.00649641384496016,0,0,0,0,0,0,0,0.0363108757134624,0,0,0,0.0381682349747564,0,0,0,0,0,0,0.137050737612917
X601398.CH.EQUITY,0,0,0,0,0,0.288945011328528,0,0,0,0,0.187241818018577,0.105289844983077,0.00210106030757191,0,0.140290740233952,0,0.00794280936649397,0,0,0,0.00379796085269775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931545922704855,0,0,0,0,0,0,0,0,0,0,0,0.0228832043722159,0,0,0
X601818.CH.EQUITY,0,0,0.0180060313741331,0,0,0,0,0.00428320366871013,0.22360763813608,0,0,0.122806872662639,0,0,0,0,0,0,0.121183937949773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032395085559224,0,0,0,0.0855539575895998,0.185851540793653,0.0194255578559385,0,0,0,0,0.0230660709403647,0,0,0
X601939.CH.EQUITY,0.098797310878105,0,0,0,0.00729819970575994,0,0,0,0,0,0,0.775462735658606,0,0,0,0,0,0,0.115912549996211,0,0.0731959091944481,0,0,0,0,0,0,0,0.0141597582784596,0,0,0,0,0,0,0,0.00382901373402325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,-6.93889390390723e-18,0.012498625348979,0,0,0,0.0422168399529732,0,0,0,0.953564669812155,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0552155393776396,0,0,0,-0.100228076167137,0,-0.016558689493795,0,0,0,0,0,0,0,0,0,0,0.00478118470799518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425079908818567
X601998.CH.EQUITY,0,-0.00376075537948866,0,0.251452895602064,0,0,0,0,0.0682968733874238,0.532113545254823,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0172531191724436,0,0,0,0.0152014807845411,0,0,0.0691658897688509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253934408203475,0,0.168358321486714,0,0,0,0,0,0,0,-0.0452025412435652,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.155042999332778,0,0,0.00887408106728924,0.00776589882247194,0,0.0492104234009207,0.244901134362857,0.258340826921585,0,0,0,-0.0539729076965844,0,0,0.0367351889727456,0,0,0,0.0836496892378644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705238249566061,0,0,0,0,0,0,0,0,0,0
