,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.252520806717439,0,0,0,3.46944695195361e-18,0,0.0551824772567672,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0807084946913244,0,0,0,-0.0527091378817942,0,0.214384776827601,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.472715304309152,0,0,0.0222544130548086,0,0,0,0,0,0,-0.0074094583941382
X002142.CH.EQUITY,0.114095922651305,0,0,0,0,0.713217540030457,0,-0.0541178640262136,0,0,0.182192151798206,0,-0.21074361910335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247834234860389,0.0423921767754987,0,0,0,0,0,0,0,0,-0.000596198266113327,0
X600000.CH.EQUITY,0.00237061139880336,0,0,0,0.135418560443371,0,0,0,0.200121072906567,0.184478449754618,0,0.10299736329119,0,0,0,0,0.0582028428100349,0,0,0,0,0,0,0.0305355846229205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918872420271992,0,0,0,0.0305714719481879,0,0
X600015.CH.EQUITY,0,0.0442531415572387,0,0,0,0,0,0.397633341031081,0,0.329877016578129,0,0.113475192389363,0,0.0257475843186752,0,-1.38777878078145e-17,0,0,0,0,0,0.0941066085595211,0,0,0,6.93889390390723e-18,0,0,0,-0.499472108774196,0,0,0,0,-0.12140279414895,0,0,0,0,0,0.18252200648268,0,0,0.197857248005529,0,0,0,-0.0789292976887918,0,0.0665344806826374,0,-0.0273480426834302
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0173768845356616,0.176165978309019,0.0589987457406296,0.282617049781981,0.127577965535329,0.18403625083196,0,0,0.0569176737875118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0201526446397619,0,0,0,0,0
X600036.CH.EQUITY,0.0597518719855678,0.384554508161258,0,0,0,0,0.0541398177034432,0,0.200883507059501,0.0199729441267157,-0.0294020006086804,0,0,0,0,0.0883480078425945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386998943077475,0,0,0,-0.0495593894209289,0.0520876985340924,0,0.0409309379107812,0.085188588648185,0.0594887988806221,0,0.125786273779636,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.214772216444893,0.00185640486163736,0,0,0.191024609226025,0,0,0,0,0,0,0,0,0.212301482209628,0.0169670545458683,0,0,0,0,0,0,0.0687073700389138,0,0,0,0,0,0.0486385868340095,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.13795288748082,0,-0.0392971320390953,0.750964217813528,0,0,0,0,0,0,0.10670007480532,0,0,-0.087972398769594,0,-0.0669994797286523,-0.134271690537399,0,0.0233966803360247,0,0,0,0,0,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0512790483252018,0,0,0,0,-0.0102519982897285,0,0,0,0,0.276480199316335,0,0,0,0,0,-0.0881811728426114,0,0
X601166.CH.EQUITY,0.054696156391424,0,0.111382987683982,0.0386863186568607,0,0.392672466008584,0,0,0,0,0,0,0.0192607259569546,0,0.256148221414686,0,0,0,0.0385694517134337,0,0,0,0,0,0.0047654068914929,0,0.107336072088545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.176713423880599,0.202205374463627,0,0,0.529151562067004,0,0,0,-0.016126212570238,0,0,0,0,0,0,0,0.0234986762102854,0,0,0,0,0,0.0812662258647284,0,0,0,0,0,0,0,0,0,0,0.0701633197645831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424147248465071,0
