,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0.0664602661731936,0,0,0,0,0.543424933857758,0,0,0,0,0,0,0.140379633384413,0,0.162156413261753,0,0,0,0,0,0,0.0302629138439442,0,0,0.158636027417409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11698656260462,0
X002142.CH.EQUITY,0,0,0,0.0169472525034256,0.0873607033549294,0,0.316088696293397,0,0,-0.0580711241166496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00929292284626915,0,0,0,0,0,-0.0217544732980489,-0.180373868443219,0,0,0,-0.0702320873009617,0,0,0,0,0,0,0,0.230265533648038,0,0.0230002131723549,0,0,0,-0.00872355250927097,0
X002958.CH.EQUITY,0.0133813333004883,0,0,0,0,0,0,0,0,0,0.133807277530579,-1.73472347597681e-18,0,0.0952615362096456,0,0,0,0,0,0,0,0.0887299632188531,0.164453420025234,0,0,0.234120730526453,0.261878007099569,0,0,0,0,0,0.0696755986306175,0,0,0,0.0251764516854397,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671272346473821,0,-0.0511198076518219
X600000.CH.EQUITY,0,0,0,0,0,0.476445308263976,0.29814426491059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720242591646614,0,0,0,0,0,-0.0750565101564214,0,0.223428720990691,0,0,0,0,0,0,0.0932638495792342,0,0,0,0,-0.0591652272851522,0.0854255702042147,0,0,0
X600015.CH.EQUITY,0,0,0,0.0964079266625397,0,0,0,0,0,0,0,0,0,0,0.121788797900585,0.251263961836564,0,0,0,0,0,0.176140348788201,0,0,0,0,0,0,0,0,0.107001619753063,0,0,0,0,0,0,0.0317847024315145,0,0,0,0,0.141941308704506,0.0286593625541733,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0367594160112131,0,0.0142771711233947,0.260423442267688,0,0,0,0,0,0,0,0,0,0.0641089168318111,0,0,0,0.217688235897077,0,0,0.217968452231595,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.259527780591883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.16069511247915,0.193599244491258,0,0.240771485179086,0,0,0,0,0,0,0,0,-0.018208619723481,0,0,0,0,0,0,0,0,0,0,0,0.167190134178627,0,-0.0462258329055313,0,0,0,0,0.184644246870928,0,0.146322568799354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242794151084865,0,0,0.116150522291015
X600919.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.462269644485429,0,0,0,0,0.0205932137855699,0,-6.93889390390723e-18,0,0,0,0,0,0,0.128987382861223,0,0,0,0,0,0.245817858123331,0,0,0.0363471144010648,0.0627153926216438,0,0,0,0,0,0.0416837945731372,0,0,0,0,0,0,0,0,0.0223927266739986,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.489522096642848,0,0,0,0.0718011701230742,-0.176502674702397,0,0,0.209930875903677,0,0,-3.46944695195361e-18,0,0.359480285520462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451944488173188,0,0.105901898722059
X600928.CH.EQUITY,0,0,0.213193388384275,0,0,0,0,0,0.109327901123287,0,0,0.138774064701227,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.060384948328956,0,0.369555881654132,0,0,0,0,0,0,0,0,0,0,0.129397386105758,0,0,0,0,0,0.122508024850891,0,0,0,0,0,0,0,-0.0413114104816311,0.0376553137675094
