,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.0959532115464326,0.0332533149484312,0,0,0.0011598170169172,0.382414691546909,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0511244688203072,0,0,0,0,0,0,0,0.00627244972532811,0,0.0108922905699072,0,0,0,0.050461601225411,0,0,0.0223270496297428,0,0.102754670652628,0,0,0.0729815717274395,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.162245532726104,0,0,0.143464851627007,0,0.238687693900432,0,0,0,0,0,0,0,0,0,0.0405728173861301,0,0,0,0.0599285900307756,0,0,0,0,-0.0353011772985801,0,0,0,0,0,-0.0523351007851583,0,0,0,0,0,0,0,0,0,0,0.213322998946258,0,0.00345141873139019,0.142209033799894,0,0,0,0,0.00603110484093251
X600000.CH.EQUITY,0,0.0254808243321355,0,0,0,0.0286355589966873,0,0,0,0,0,0.313423449291515,0.150324229483569,0,0.0690206473169113,0,0,0,0,0.236430345498344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602447708945796,0,0,0,0,0,0,0,0,0,0,0.0336222501517002,0,0.0377650064978547
X600015.CH.EQUITY,0,0,0.207126094018272,0,0.0871714363064452,0,0,0,0,0,0.146794362695772,0,0,0,0,0,0,0,0,0,0.0782795036035362,0,0,0,0.481446931939004,0,0.115509309093296,0,0,0.0534832975336383,0,0,-0.0793255785647389,0,0,0,0,0,0,0,0,0,0,0,0,0.0834198593859374,0,0,0,-0.0943636360076838,0,0
X600016.CH.EQUITY,0,0,0.0429316688760234,0.232737199443229,0,0,0,0,0,0,0,0,0,0,0.0620334870551894,0.265150488731913,0,0.190782628241268,0,0,0,0,0,0.168227247282025,0,0,0,0,0.0316530905358779,0,0.0128474955742282,0,0.0437915536712771,0,0,0,0,0,0,0.0675463063783372,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.324321287061298,0.137098810467394,0,0,0.0931119739821048,0,0,0,0,0.0376354303261416,0,0,0,0,0,0,0.0895683875085515,0.0573691841148069,0,0,0,0,0,0,0,0,0.216214396777472,0,0,0,0.135429265343524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486498185600873,0,0,0,0,0
X600919.CH.EQUITY,0,0.095501251157135,0.0226505619305747,0.197406488296498,0,0,0,0.512187842110854,0,0,0,0,0,0.0269502787329783,0.122300091821457,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0870587576491423,0,0,-0.0226122069382552,-0.0313533115616704,0,0,0,0,0,0,0,0,0,0,-0.0767868760818833,0,0,0,0,0,0,0,-0.108239276423232,0
X600926.CH.EQUITY,0,0.110622457203151,0,0,0,0.0749609528369709,0.402500554433125,0,0,0,0,0,0.110613136931853,0.122105356820475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543848888332922,0,0,0.203169678793869,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.208443369384708,0,0,0,0.0705663271262687
X601009.CH.EQUITY,0,0,0,0,-0.00832898534048751,0,0.43537035152604,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.051268397217232,0,0,0,0,0,0.191448664318364,0,0,0.0471933355259109,0.200241449790211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296060672073576,0,0,0,0,0,0,0,0,0.147644293799886
X601166.CH.EQUITY,0,0.116818837239361,0,0,0,0.354613226150185,0.230628463526598,0,0,0,0,0,0,0.0109156441110944,0,0,0,0,0,0.0291778918762551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533877867681255,0,0,0,0,0,0,0.214580717694597,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.146536763402214,0,0,0,0,0,0,0.104246711878605,0,0,0,0,0.194372371485985,0.0479990583804213,0,0,0.110986576549035,0,0,0,0.359143626824257,0,0,0,0,0,-0.088672217390257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186197801911638,-0.0593015499321677
X601229.CH.EQUITY,0,0,0.376777823835838,0.0512786673012514,0,0,0,0,0,0,0.247102330715647,0,0,0,0.0156216383407131,0,0.0269811960320694,0,0,0,0,0,0,0.0128249400242482,0,0,0.0694635099746637,0.0712668047853181,0,0,0,0,0,0,0,0,0,0.138998446326185,0,0.075102585421926,0,0,0,0,0,0,0.013099759882272,0,0,0,0,0
X601288.CH.EQUITY,0,-0.0305326903278707,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0662961313477698,0,0,0.109838463270819,0,0,0,0,0.735418159829134,0.257091103672001,0,0,0,0,0,0,0.0934368679323029,0,0,0,0,0,0,0.0294519509141456,0,0,0,0,0,0,0.0197955017185235,0,0,-0.0996014060152902,0,0,-0.148991813315787,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.309887239847618,0,0,0,0.406285104670992,0.365795678341314,0,0,0,0.0629851553962212,0,0,0,0,0,0,0.0270313559754899,0,0,0.000799047240854297,0,0,0,-0.0743799372897599,0,0,0,0,0,0,-0.033586757593047,0,0,0.0927045450825853,0,-0.0142739607911561,0,0,-0.160586129706723,-0.0949544926315439,0,0,0,0,0.0323353383786871
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.421107554247502,0,0,0,0.0636707982701321,0,0.542514618417859,-6.93889390390723e-18,0,0.127495017058705,0,0,0,0.0509702039515382,0.0223513552814861,0,0,0,0,0,0,0,0,0,-0.111536119219236,0,0.0234426241176186,0,0,0,0,0,-0.111657879226219,0,0,0,0,0.0584332074781942,0,0
X601577.CH.EQUITY,0,0,0,0.129329482649152,0,0,0,0,0,0,0,0.0483875905148742,0,0,0,0,0,0,0,0,0.208963335365611,0,0.0913850306961498,0.0923559065999705,0.261284851493533,-0.0375479681281456,0,0,0,0,0,0,0,0,0,0,0,0.168472432820355,0,0,0,0,0,0,0.0336095140139198,0,0,0,0,0,0,0.012230180942582
