,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.194022824755384,0,0,0,0.0679224640419626,0,0.232705184201613,0,0,0,0,0,0,0,0,0.207128768407381,0,0,0,0,0,0,0,0,0,0,0,0.0787987701555185,0,0,0,0,0,0,0,0,0,0.0178328576327591,0,0.118148468243037,0.0430555909414048,0.105936289120574,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,-0.0199919747566736,0,0.414228413265927,0,0,0,0,0,0,0,0,0,0,-0.0309252405702299,0.00685488300439425,0,0,0,0,0,0,0,-0.218857035299112,0,0,0,0,0,0,0,0,-0.0966803251492957,0,0,0,0,-0.173943932991756,0.0167135671399244,0.241229310005314,0,0.632835124276539,0,2.16840434497101e-19,0,-0.0488503483902135,-0.050263654461946,0,-0.116454528721284,0
X600000.CH.EQUITY,0.113446747838234,0,0,0.0853709965043063,0,0,0,0.0566896266301574,0.151527398748333,0.0758780658735173,0,0.256672667364772,0,0,0,0,0.0104507869972518,0,0.0725479727962998,0,0,0,0,0,0,0.0982008068156629,0.0978950595428076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.416631530782005,0,0,0,0.00134940855231297,0,0.0612065447082963,0,0,0.0282874110874869,0,0.0380330909803094,0,0.0237252267463312,0.112340848792588,0,0.0613674845986937,0,0,0,0,0,0,0,0,0,0.145297504149504,0,0,0,0,0,0,0.0176239051056839,0,0,0,0,0,0,0,0,0.0548806967687999,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0503789777541896,0.0661589743104278,0,0,0.226154607092825,0,0,0,0,0.500890697956263,0,0,0.0692911868868984,0,0,0,0.0770229802471571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.18924183634907,0.0446192581625717,0,0,0,0,0,0.269220369615635,0,0,0,0,0,0.0286215670005915,0,0,0,0.00639363545919581,0,0,0,0,0,0.085742913128701,-0.0232646380118463,0,0,0,0,0,0,0,0,0,0.0627739566671999,0,0,0.105032795526349,0,0,0,0,0,0,0,0,0.210126587714701,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0764823823935929,0,0,0,0,0,0,0,0,0.164801189098672,0,0,0.327602919288055,0,0,0.153747750216311,0.0175725347544009,0,0,0,0,0,0.0646312409140531,0,0,0,0,0,0,0,0,0.146745133147084,-0.114189915393167,0,0,0,0,0,-0.0353450023703602,0,0,0.119109756271299,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.207969486387155,0,0.398789799085154,0,0,1.38777878078145e-17,0,0,0,0,0.346304871712254,0,0,0,0,0,0,0,0,0.12951725610916,0.0321981148282804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227959247666696,-0.0143847494390916,0,0,0,0,0,0,0,-0.0695499045961896,0,0,-0.0248619148129901,0
X601169.CH.EQUITY,0.0566309202995624,0,0,0.141275853062917,0,0,0,0,0,0,0,0.454486405959355,0.0353257686455285,0,0,0,0,0,0.0284500337966857,0,0,0.060498967993612,0,0,0,0,0,0.228036695644699,0,0,0,0.00721818286016649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-2.77555756156289e-17,0,0,0.147756971306858,0,0,0,0.0845785134686356,0,0,0.335935485198311,0,0.0820565196765613,0.104253116714852,0,0.151596815752076,0,0,0,-0.250860241348644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25679058458124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0789230661006563,0,0,0,0,0,0,0.327290201671891,0,0.0746983645969331,0.508724524881913,0,-0.00178222908130596,0,0,0,0,0,0.0290507134383125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274754090211069,0,0,0,0,0,0,0,0.00186876655024379,0,0,0,-0.0347788512164232
X601328.CH.EQUITY,0,0,0.702000135775728,0,0.226562895675895,0,0,0,0,0.0238408298283961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0873097412594383,0,0,0,0,0,0,0,0,0.339320519358874,0,0,0,0,0,0,0,0.0784430071478741,0,0,0,0,0.0367051944624808,0,0.0899510262797568,0,0.0175191753884412,0,0,0,0,0,0,0.0819966239573478,0,-0.0323565651278721,0,0,0,0.0894683236126106,0,0,0,0,0.247974938787744,0,0,0,0,0,0
X601818.CH.EQUITY,0.204279943973442,0.0747117455852698,0,0.450206646014727,0,0,0,0.0871887466470687,0,0,0.11238686689979,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0502578106818551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292426940295857,0,0,0,0,0,0,-0.0861709720036294,0,0,0,0,0.00818913782523241
X601939.CH.EQUITY,0,0.119329571380826,0.434485418490269,0,0,0,0,0.0316472624697281,0,0,0,-6.93889390390723e-18,0.150160666037184,0,0,0,0,0,0,0,0,0,0.0142351896884321,0,0.0788053526925773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319090956094183,0,0.139670924071424,0,0,0,0,0,0,-0.03304953653869
X601988.CH.EQUITY,0,0,0.210690089974664,0,0.238854303885359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148076886719067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895200922167445,0,0,0.100945153487201,0.146668441104465,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.203415964022385,0,0.0530978758806958,0,0,0,0,0,0.108933849573598,0,0.190281998602302,0,0,0,-0.00395909508638983,0.237687302441551,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0771635276115706,0,0,-0.0516729406056884,0,0.0980317592156569,0,0.097221619372997,0,0,0,0,0,0,0,0.00965775913701522
X601658.CH.Equity,0,0,0,0.378500377243143,0.353896839262564,-0.190285359052955,0,0,0,0.25674621746934,0,0,0,0,0,0,0,0,0.661295930008196,0,0,0,0,0,0,-0.31048667831722,0,0,0,0,0,0,0,0,0,0,-0.077187158417426,0,0,0.109517211175037,-0.274641203903608,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0.0942714253976719,0.165603725874535,0,0.235244625294593,0,-0.534922444285563,0,0,0,0,0,0,0,0,0,0,0.460332984792906,0,0,0,0,-0.0376905061399021,0,0,-0.0348939505805871,0,0,0,0,0,0,0,0.355871892987107,0,0,0,0,0,0,0,0,0,0,0,-0.103987997784132,0,0,0.302659706983093,0,0,0.0219013985046973,0.155339196319584
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553680055983946,0,0,0,0,0,0,0,0.039331767890323,0,0,0,0,0,0,0.0529046140894851,0,0,0,0,0,0,0,0,0,0,0.25690689021712,0,0,-6.93889390390723e-18,0,-0.00827317316319357
X2388.HK.EQUITY,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.209335240276051,0,0,0,0,0,0,0,0.311858025843152,0,0.0250461882374417,0,0,0,0.036554522153776,0.0247323173989779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093130848676294,0.267912524647083,0,0
