,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.140611346087555,0,0,0,0,0,0,0,0.142562643540777,0,0.00394227515732045,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.111073404987919,0,0,0.00213656091426321,0,0,0,0.106515226883661,0,0,0.0403758964424588,0.163798768832951,0,0,0,0.130059198152721,0,0,0,0,0,-0.0278467221688622
X002142.CH.EQUITY,0,0,0,0,0,0.378157377735196,0,0,0,0.0112909241326676,0,0,0,0,0,0.225170708728393,0.182698919135999,0,0,0,-0.0887987850895081,-0.196992784773949,0,0,-0.0653921902203198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969612255987458,1.73472347597681e-18,0.192630055894547,0,0,0,0.0277652585094044,-0.0864342373151122,-0.0645665484014716,0,0
X600000.CH.EQUITY,0,0,0,0,0.027735361716376,0.242117112503164,0,0,0.428041406250499,0,0,0,0,0,0,0.219866642556824,0,0.0742043729708282,0,0,0.00170683097546995,0.0210373131407309,0.23739795559413,0,0.04082816112138,0,0,0,0,-0.03365799893529,0,0,-0.0593299027202302,0,0,0,0,-0.144016001992015,0,0,-0.0167483894309564,0,0,0,0,0,-0.0352289437420798,0,0,-0.0573064355553165
X600015.CH.EQUITY,0,0,0.0919774275919229,0,0.0137424211344014,0,0,0.00581397031101208,0,0.44743417016607,0,0,0,0,0.184232164526095,0.0141044743176771,0,0.11096592051389,0.0499459134463714,0,0,0,0,0,0,0,0.0245246839731231,0,0,0,0.215012415595948,0,0,0.0122518237463468,0.0481531614418544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.173991872539735,0.437975499822675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061037910045393,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0293847040728785,0.151847735336197,0,0,0,0.265806089222,0,0,0,0,0,0.483573372206298,0,0.0580146591361122,0,0,0,0.0368150545466921,0,0,0,0,0,0,0.150761792768197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261298813081846,0.191849062471096,0,0.0235111557655091,0,0,0,0,0,0,0
X600919.CH.EQUITY,-0.317853645151349,-0.306732797467042,0,0,0,1.1689890757435,0,0,0,0,0,0.0673640661192498,0,0,0,0,0,0,0,0.187458895240373,0,-0.0353859578663822,0,0,0,0,0,0,0,0,0,0,0,0.202245783964413,0.192179640856285,0,0,0,0,0,-0.0954056008025987,0,0,-0.252450895377558,0,0,0,0.0882347462205998,0,-0.13932481291486
X601009.CH.EQUITY,0,0,-0.112443960559694,0,0,0,0,0,0.685536027020194,0,0,0,0,0,0,0,0,0,0,0.29368226009079,0,-0.482192094893513,0,0,0,0,0,0,0,0,0,0,0,0,0.0145406910631003,0,0,0,0,0,0,0,0,0,0,-0.103895819194971,0,0.00418872186365419,0,0.422479103542656
X601166.CH.EQUITY,0,0,0.345768698557943,0,0,0,0,0.188995848622012,0,0,0,0.271322113546483,0,0.0538843881489537,0,0,0,0,0,0.0156886757879233,0.0543276406403388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,1.19262958383531,0,-0.140651291033892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227078910316757,0,-0.198719970873271,0,0.0393282888429828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334476665159431,0,0,-0.0673248450719851,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0386973872176914,0.0465952502931982,0.0241648325265633,0,0,0,0,0,0,0,0,0,0.49457033551809,0,0,0,0.0718854763099689,-0.0550212462786307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211834754134014,0.0170941772939321,0,0,0,0,0.10896170217367,0,0,0,0,0,0.162891782435735,0,0,0,-0.193173433704277
