,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,-1.38777878078145e-17,0.31910978556171,0.00721517466866911,0,0.0815131928251866,0,0.494718807314808,0,0.00205360737811546,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0683441802935193,0,0,0,0,0,0,0.0829893436353195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619881115022385,0,0,0.153293464679056,-0.20063752107608
X002142.CH.EQUITY,0,0,0,0,0,0.162391671288453,0,0.281198900185196,0,0.0811526583289868,0,0,-0.203261775565673,0,0,0,0,-0.156908542736659,0.269304804963047,0,0,0,0,0,0,-0.231664525149591,0,0,0,0,0,0,0,0,0.00442673592742023,0,0,0,0,0.0753212831430807,0,0.0992993868943954,0,0,0,0,0,0,0,0,0,-0.0374258240746498
X600000.CH.EQUITY,0.11211554361773,0,0,0,0.0981514388586004,0,0,0,0.0560449827850334,0,0,0,0,-0.0297948726275147,0,0,0.328393565645034,0,0,0,0.451770463664453,0,0,-0.138058570630451,0,0,0,0,0,0,0,0,0.00840422963065034,0,0,0,0,0,0,0,0,0,0.00639561858754628,1.38777878078145e-17,0,0,0,0,0,0,-0.283168649120374,0
X600015.CH.EQUITY,0.0382556454721694,0,0,0,0,0,0.196025385922939,0,0,0,0.114918035230964,0,0.283885827407282,0,0,0,0,0.0133704773378278,0,0,0,0.119970530404778,0,0,0.192457465410548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.232185319790499,0.135860810571658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159259849105565,0,0,0,0,0.412915520943652,0,0.505075788878502,0,0,0,0,-0.0291249474863088,0,0,-0.0290419864449702,0,0,0.307680764470042,0,0,0,-0.011779872704527,0,0,0,0,0,0,0,-0.357377406032294,0,0
X600036.CH.EQUITY,0,0.162728488669165,0.0349132339520187,0,0,0,0,0,0,0.159495297639293,0,0,0,0,0,0,0.209454689767879,0,0,0,0,0,0,0,0.0587470939451398,0,0,0,0,0,0,0,0.0189476731158635,-4.33680868994202e-19,0,0.0259614953095435,0,0,0,0,0,0,0,0.263620967667357,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.0579076806044287,0,0,0,0.205907318985798,0,0,0.053506441230195,0.168959054919279,0,0,0,0,0.0882912083790657,0,0.0107549272884739,0,0.0884081432881142,0,0,0,0,0,0,0,-0.0144308022818439,0,0,0,-0.0649166663845482,0,0,0,0,0,0,0,0,0,0.0159983814862312,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0.241905408463949,0.237065162624625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749971451863941,0,0.241371892309924,0,-0.0711965805734157,0,0,0,0.0668696034089096,0,-0.193735483823748,0,0,0,0,0,0,0,-0.135127924686839,0,0,-0.0215798690274323,0,0,0,0,0,0,0.204017815183806,0,0,0,0,0,0,-0.0829204175341392,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.366460832901407,0,0,0,0,0,0,0,0,0.2031348872523,0.0723643494412154,0.103275816028773,0,0,0,0,-0.0199805037794366,0,0,0,0,0,0,0,0,0.0200755092317131,0,0,0,0,0,0,0,0.0966622530972768,0,0,-0.0544625444475731,0,0,0.03694342544566,0
X601166.CH.EQUITY,0.424779401316028,0,0,0,0,0.216637855527911,0,0,0,0,3.46944695195361e-18,0.303889445293015,0,0,0,0,0,0,0,0,0.155429804283025,0,0.158359581446543,0,0,0,-0.100168538860585,0,0,0,0,0,0,0,-0.244901192541059,0,0,0,0,0,0,0,0,0.0625356491372495,0,0,-0.0105591387368856,0,0,0,0,0
X601169.CH.EQUITY,0,0.112097188555931,0,0.0532605649093805,0,0,0.265004153479844,0,0,0.0955866016405895,0,0,0,0.0740356175182547,0,0,0,0,0,0.13983343133305,0,0.0830679754139633,0,0.163665190170239,0.0385348458751386,0,0,0,0,0,0,0,0,0.213444422339911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314697417162413,0
X601229.CH.EQUITY,0,0,0.0295931857667461,0.0507210910476399,0,0,0,0,0.162924551250406,0.00448961537135841,0.0753957930126209,0,0,0.0855352800425806,0,0,0.247002209024277,0,0,0,0.154970631537047,0.0433728793633241,0.1616534221068,0,0,0,0,-0.0557005718609956,1.73472347597681e-18,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0131878897771617,0,0,0
X601288.CH.EQUITY,0,0,0.0152324078699397,0,0,0,0,0,0,0,0,0,0,0,0.643581121846523,0,0,0,0.117546168673729,0.211253379787161,0,0,0,0.0219934636488126,0,0,0,0,-0.13853003395567,0,0,0,0,0,0,0.205687560806284,0,0,0,0,0,0,-0.161369683502957,-0.156680534229849,0,0.105592749962711,0,0,0,-0.0729509726110671,0,0.0478074053593922
X601328.CH.EQUITY,0,0,0.0258544922765676,0,0,0,0,0,0,0,0,0.218263788830466,0.0186812286443604,0,0,0,0,0,0,0.219257308022355,0,0.186539010613597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071602500839588,0.0556011195420533,0,0,0,0,0,0.0765108784063889,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0.00929604104175032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580501409232853,0.136844184428826,0.31764250645563,0,0,0.0811048531007932,0,0.0403968427524797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908827780160495,0.0181500160052282,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0.00223474538731023,0,0,0.516818882504433,0,-0.0624997610259679,0,0,0,0,0,0,0,0,0,0,0.25890324106892,0,0,0,0,-0.0690042052020061,0,0,0,0,0,0,0,0.00521292448129208,-0.347764326148115,0.689780538771707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0251707000631169,0,0.152405703081677,0,0,0.209867467354701,0.0307896004362379,0,0.0173741503938792,0,0,0,0.0188417724520853,0,0.279580276619591,0,0,0,0,0,0,0.102755905701406,0,0,0,0,0.0291222648065265,0,0,0,0,0,0,0,0.0370736505946215,0,0,0,0,0,0.0323042910376625,0,0.00163189149666716,6.93889390390723e-18,0,0,0,0,0,0,0,-0.103780311687605
X601838.CH.EQUITY,0,0,0,0.194741628349737,0,0.0707458188589714,0,0.398511357977977,0,0,0,0,0,0.0742800968114728,0,0,0.0594653877087887,0,0.0476701008262805,0,0,0,0,0,0,0.168983802375802,0,0,-0.0556942198860791,0,0,0,0,0,0,0,0,0,0,0,0.0233493958713295,0,0.0641835869137444,0,0,0,0,0,0,0,0,-0.314089532861811
X601939.CH.EQUITY,0,0.139747816761955,0.0330477135631591,0,0,0,0,0,0,0,0.175239162016882,0,0.242727384133626,0,0.279343731955173,0,0,0,0,0,0,0.0463661933367071,0.0784637717391945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693397810454865,0,0,0,0,0,0,0.176005467035632,0,0,0,0,0,-0.0105710306319869,-0.0358698681364883
X601988.CH.EQUITY,0,0,0.267791326831821,0,0,0,0,-0.00940008733978362,0,0,0,0,0.37869372896429,0,0.17947098390505,0,0,0,0,0,0,-0.111321064242663,0,0,0,0.233677848206476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360874704896481,0,-0.179075272649305,0,-0.162411102111662,0,0,0,0,0
