,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.100888215746528,0,0,0,0.107662267389877,0,0,0,0.0516412156386755,0,0,0,0,0,0,0.025689748825532,0,0,0,0,0,0.158665436596928,0,0,0,0,0,0,0,-0.0590562185132686,0,0,0,0,0,0,0,0.0090532861076157,0.450391257001103,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.122996579064235,0,0,0,0,0.125640473915267,0,0,0.201708518516563,0,0,0,0,0,0,0,0.32180297924127,0,0,0,0,0.0098338954856946,0,0,0,0,0,-0.313354078576736,0,0,0.183721520275932,0,0,0,0,0,0,0,0,0,-0.105294554980055,0,0,0.165925263415566,0.127853509700725,0,0,0,0,0.0389400129769257,0,0
X600000.CH.EQUITY,0.109974914655347,0,0,0.245230104312046,0,0,0,0,0,0.0785719405224672,0,0,0,0,0,0,0,0.153057943393684,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819558092445246,0.0537572258471728,0.0533013324882432,0,0,0,0,0,0.0684640266595236,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.194059705645892,0,0,0,0,0,0,0.0581590310051016,0.138161283889005,0,0,0,0,0,0,0,0,0,0,0.0410978989974934,0,0,0,0,0.316356174518047,0,0,0,0.0670500685219835,0,0,0,0,-0.0842684524624422,0,0,0,0.026358072982879,0,0.0179364802688965,0.146522783284371,0,0,0,0,0,0,0,-0.150122928604231,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0535042138142377,-0.401562990093826,0,1.73472347597681e-18,0,0,0,0,0,0.0709715119823969,0,0,0,0,0,0,0.352150791996219,0,0,0,0.00496206683325926,0,0,0.0379918491391689,0,0,0,0,0,0,0,0,0.172529878308914,0.209450993774095,0,-1.38777878078145e-17,0.171943788806683,0,0,0,0,-0.0498870385014652,0.285366593641852,0,-0.0128982609835463
X600036.CH.EQUITY,0.149773320931706,0.0939582625687981,0,0.112373761495208,0,0,0,0,0.195248717764398,0,0.0255177068535318,0,0.242666291741188,0,0,0,0,0,0,0,0,0,0.038357007788525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0801114516829844,0,0,0,0,0.101448382337641,0.127774354724194,0,0.0072289005460479,0,0,0,0,0,0,0.143368195611571,0,0,0.297153359827883,0,0,0,0,0,0.0334745069619327,0,0,0,0,-0.251956772005064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354464279656392,0,0,0,0,0
X600926.CH.EQUITY,0.0664720027480155,0,0.0408430250474618,0,0,0,0,0,0.123665162148899,0.122415887144864,0,0,0,0,0,0.0351542938315668,0,0.286827909309027,0,0,0,0,0,0,0,0,0,0.0222839008629395,0,0,0,-0.059330657324807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20109388834514,0,0,0,0,0,-0.0393355116921679
X601009.CH.EQUITY,0,0.0753986651101864,0,0.22693372532028,0,0,0,0.355509001124612,0,0,0,0,0,0,0,0,0,0.0465656122450516,0,0,0,0,0,0,0,0,0,0.0829692643448191,0,0,0,-0.0997497358290944,0,0,0,0,0,0,0.0581231854027835,0,0.0691248290164863,0,0,0.0161993254875581,0,0,0,0,0,0,-0.00625016214602432,0
X601166.CH.EQUITY,0.551393166938973,0.0712005133535845,0,0,0.0977698470345424,0.205662485035305,1.73472347597681e-18,0.139433500315294,0,0,0,0,0.0690673494013035,0,0,0,0,0,0,0,0,-0.0994389037883783,0,0,-0.182494430747257,0,0,0,0,0,0,-0.104345430590382,0,0,0,0.0367456513830139,0,0,0,0,0,0,0,0,0,0,0.0529878317910109,0,0,0,0,0
