,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0161427152461242,0,0,0,-8.67361737988404e-19,0,0,0.274872084690667,0,0,0,0.245052526779566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137529981267585,0,0,0,0,0,0.00570076998498298,0,0,0.0458363708715645,0,0.153740729041279,0,0,0.112472268714044,0.0517288584511269,0,0
X002142.CH.EQUITY,0,0,0,0.262501373878834,0,0.0653220184655756,0,0.410872440339201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00362192292481834,0,1.73472347597681e-18,0,0,0,0,0,0.0649912266114525,0.142360932980056,0,0,0.0313020152291679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.014527226794135,0,0,0,0.186668224779905,0,0,0.0314679732770838,0,0,0,0.147097677268785,0,0,0,0,0,0,0,0,0,0,0,0.0986574509794785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471717946039184,0,0.172179330101107,0,0,0.102136730525808,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.627969468606756,0,0,0.0926576737188043,0,0,0,0,0,0.034024679040961,-1.73472347597681e-18,0,0.0781948057241892,0,0.00346674438635765,0,0,0.026670528484264,0.0947510218917745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381508845981221,0,0,0
X600016.CH.EQUITY,0,0,0,0.109711130701455,0,0,0,0,0.00674203634048973,0,0.0822888180433278,0.259546760568806,0.322748466857496,0,0,0,0.0318194867299711,0.0602410541046928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293045683178187,0,0,0
X600036.CH.EQUITY,0.370411563931787,0,0.340387321735041,0,0,0,0,0,0.0522292533422491,0,0,0,0,0,0.00204758954278119,0,0,0,0,-0.0479443429105859,-0.0227942449244071,0,0,0,0,-0.0412113689709492,0,0,0,0,0,0,0,0,0,0,0,0.0550837227527528,0.1018212770406,0,3.46944695195361e-18,0,0,0.0605014724933189,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.267997642310053,0,0,0,0,0,0,0,0,0,0,0,0,0.271569039631875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852558145616852,0,0.189007694258263,0,0,0.0560494815160263,0,0,0.0557851204641328,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.154075341405639,0,0,0,0,0,0,0.409861781591814,0,0,0,0,0,0,0.177108576740417,0,0,-0.0476526993173478,0,0,0,-0.0991406869966259,0,0,0,0,0,0,0,0.180305721216457,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906029372469299,0,-0.0785735090995176,0,0.235824746172453,0,0
X601166.CH.EQUITY,0,0.0678369066498034,0,0,0.163535558974464,0.174100466653836,0,0.0454754640778053,0,0,0,0,0,0,0,0.163076990347483,0.0509374762228264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118579387935734,0,0,0.0281969514372811,0.016743638307133,0,0,0,0.0184149707573968,0,0.062377671847321,0
X601169.CH.EQUITY,0,0,0,0.0897286086625719,0,0.13607295779878,0,0,0,0,0.0645483927085488,0,0.0563624000897968,0,0,0.0636061432449434,0,0.0498426007448587,0,0,0,0,0,0,0.240426586602514,0,0.10847225960131,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00132945293634716,0,0,0.0577571169260535,0,0,0.0551044455569749,0,0,0,0,0,0
