,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.15738258014466,0,0,0,0,0,0.030695345872445,0.121993486535066,0.0635331668695244,0,-0.220087035959293,0,0,0,0.313525459741498,0,0,0,0,0.164176852787846,0,0,0,-0.00373459531881825,0.0353670455963581,0,0,0,0,0,0,0,0,0,0.382965800486396,-4.33680868994202e-19,0,-0.140420795562413,0,0,0,0,-0.209705936341108,0.179510834485689,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.110443383148147,0,0,0,0,0.176193759979933,0.0288778977267172,0.228082167550795,0,0,0,-0.1483134521078,0,0,0,0,0,-0.0826977879995271,0,0,0.0307272382690255,0,0,0,0,0,0,-0.213070851943455,-0.00526197035801541,0,0,0,0,0,0,0,0,0,0,0,0.0569167498300611,0.122523247224406,0,0.220015215132897,0,0,0,0,0,0,-0.075544512498486,-0.101213665764259
X600000.CH.EQUITY,0.0876409028499946,0,0,0,0.0157250472170173,0.138210303639363,0,0,0,0,0,0,0.418919144014322,0,0.175304823777383,0,0,0,0,0,0,0,0,0,0,0,0.20514473956253,0,0,0,0,0,0,0,0,0.0438299128082544,0,0,0,0,0,0,0,0,-0.0516289374427516,0,-0.00633596615502833,0.0264898799637348,0,0,0,0.00839161817476888
X600015.CH.EQUITY,0.00113893393480784,0,0,0,0.0149238270260081,0,0,0,0,0.121916880568185,0.0358585561315178,0,0,0,0.0186208987893857,0.175877478088651,0,0.020743561947025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584554756259362,0,0,0,0,0,0,0.309833921363374,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0370369372139013,0.0556583777496305,0,0,0.171927305225799,0,0,0.00626730014522789,0.0444481590852332,0,0.285886665398804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329707968873277,2.77555756156289e-17,0,0,0,0,0,0.151075249067239,0,0,0,0,0,0,0,0.209632040483785,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.174604388349835,0.142018465397143,0.12569466166826,0,0,0,0,0,0.109323251667059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403002457002821,-0.109550269276235,0,0,-0.0129892934161428,0,0,0,0,0.102500653452621,0.0856089874387386,0,0.047258297227199,0,0,0,0,0,0,0,0,0,0,0.223870007618651,0,-2.16840434497101e-19,0,0.0338930162552478,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.154877708208696,0.18773316185883,0.106629734302473,0,0,0,0,0.0393785567387936,0,0.100074418139761,0,0,0,0,0,0,0,0,0.0496715995996012,0,0,0,0.10401127915406,0,0,0,0,0.00524972585193644,0,0,0,0,0,0,0.0389031396398003,0.0081862254489679,0,0.108113447805388,0,0,0,0,0,0
X601009.CH.EQUITY,0.277349616535643,0,0,0.171272631814761,0,0,0.0227003311820665,0,0,0,0.0471102124838616,0.232389766843121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854104905089281,0,0,0,0.0828283481582404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135469715209344,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.157065265279477,0,0.43504277331001,0,0.0284693065069846,0,0,0,0,0,0,0.048361225199504,0.0635146262808601,0,0.0310397971092735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701167815528161,0,0,0,0,0.235072925587315,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.234999851095084,0.444100797773838,0,0,0,0,0.0474810848528744,0,0,0,0.229628002009522,0,0,0,0.0279277123828428,0,0,0,0,0,0,0,0,0,0.030049847205715,-0.118418014060764,-0.00538701787397998,0,0,0,0,0,0,0,0,0,0,0,0,0.0227360698526568,0,0,0.104246767204079,0,0,0,0,0.072909233923262,0,0
X601229.CH.EQUITY,0,0,0,0,0.0942174818455465,-0.10833457274818,0,0.105182714167208,0,0,0,0,0,0.322992451528844,0,0.16571673286569,0,0,0.0763177080791128,0,-0.172903998231323,0,0,0,0,-0.032896412517769,-0.0768473382946153,0.210625899664261,0,0,0,0,0,0,0,0,0.331384586733762,0,0,0,0,0,0,0,0.0296556022148135,0,0,0,-0.135796300152944,0,-0.0340238576824704,0
X601288.CH.EQUITY,0,-0.0626730533474199,0,0,0,0,0,0,0,0,0.0806375024436239,0,0,0.420550866149215,0,0.1843831906363,0.137415864543002,0,0,0,-0.0140542247929111,0,0,0,0.043022774230533,0,0,0,0,0.212095761401463,0,0.0895158163597326,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272816525891583,0.0457646334361756,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.30700274672826,0,0.119213286803676,0,0,0,0,0.148311269772287,0,0,0,0,0,0,0.046146561367813,0.170381652221136,0,0,0,0,0.206886887464209,0,0,0,0,0,0,0,0.016164617407249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781932477245729,0.00776869015652728,0
X601398.CH.EQUITY,0,0,0.483813625149099,6.93889390390723e-18,0,0,0,0.0954285730976889,0,0,0,0.103611251345611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170101651939747,0,0,-0.150169514950635,0,0,0,0,0.128774185053434,0,0
X601818.CH.EQUITY,0.0344450228950293,0,0.151054822954285,0.269629846141016,0,0,0,0,0,0,0,0,0,0,0,-0.167099881182654,0,0.157431672354849,0,0,0.110327542172942,0,0,0,0,-0.0648138055062054,-0.0478174084005727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208568615151657,0,0,0,0,-0.0473060367491857,0,0.0411825000526132,0
X601939.CH.EQUITY,0.0225130259907607,0,0,0,0,0,0,0,0,0.0919559702978917,0.424304709465966,0.192525544441483,0,0.30612338179864,0,0,0.148643431455855,0.0173768652409309,0,-0.0603062113684978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592865878485801,-0.0197664991631059,0,0,0,-0.088271213282682,0,-0.11640724406384,0,0,0
