,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.135953072746892,0,0.0137439405501574,0,0,0.216911260981848,0.181237931491346,0,0,0,0,0.0623138340940122,0,0.0293288004967633,0,0,0,0,0,-0.053196222690855,0,0,0.256496137012358,0,0,0,0,0,0,0,0,0,0,0.0289403173140962,0,0,0,0,0,0,0.13165636034475,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.39739047971047,0,0,-4.33680868994202e-19,0,0,0,-0.0798746710468728,0,0,0.384389724666322,0,-0.0200989928191477,0,0,0,0,0,0.119691098798536,0,0,0.0210397833574614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698030335726929,0,0,0,0,0,0,0,0,0.0216807023850577,0,-0.0430684463358762
X600000.CH.EQUITY,0.0628447333982911,0,0,0,0.0516508063358923,0,0,0.13657961250884,0,0,0.0520203551802645,0.0761508219943887,0,0,0,0.133624088789812,0,0.0723422087520339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165078696295115,0,0.0669586849584305,0.124326534687788,0.061054474979471,0.028246073371554,0,0,0,0
X600015.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0.172632230871402,0.229282774290309,0,0,0,0,0.30555600145139,0.267465355286342,0,0,0,0,0,0,-0.158873494747623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102753258085623,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0917484929504665,0.00595377087968777,0,0,0,1.73472347597681e-18,0.284930312100114,0.085274442330218,0,0.106933347011834,0.164620901260373,0,0,0,0.136375738768215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123514394597817,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0
X600036.CH.EQUITY,0.0982166566547675,0.105433816156265,0,0,0,0,0,0,0.246993002559063,0,0,0,0,0,0.0425898221233417,0,0,0,0,0,0,0,0.00122013335165841,0,0,0,0.16106017400943,0,0,0,0,0,0,0,0,0,0,0,0.0142458385853975,0,0,0.0431701400090856,0,0.148818115326289,0.119446850711991,0,0,0,0,0,-0.033425666574587,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.239566588111794,0,0.0122249788432385,0,0,0,0,0,0.11483754208477,0,0,0.0778429561095411,0.0863604011680976,0,0.00210852368569356,0,0,0,0,0,0,0,0.0483091457248708,0,0,0.0609045958834603,0.0740167544807657,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601009.CH.EQUITY,0.221169453653283,0,0.04701899557156,0,0,0.105077373345431,0,0,0,0,0.0304958034089639,-6.93889390390723e-18,0,0,0,0,0,0.161154581010147,0,0.211844603577437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148323390600268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.035475293604932,0,0.0628981172258323,0.0342189371977153,0,0.375866495472992,0,0,0,0.0232238770171282,0,0.0245373765851402,0,-8.67361737988404e-19,0.260904224817829,0,0,0,0,0,0,0,0,0,0,0,0.109796104261939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159216851478501,0,0,0,0
X601169.CH.EQUITY,0,0.0816934451588824,0,0.318576704422729,0,0,0.284712760202972,0,0,0,0,0,0,0,0,0,0,0,0.0538094946261619,0.18811782127421,0,0,0,0,0.0734492173490868,0,0,0,0,0,0,0,0,0,0,0,0.0468422303823788,0,0,0.0307985186133298,0,0,0,0,0,0,0,0,0,0,0,0
