,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0559282580231958,0.122078412158141,0.100175052310528,6.93889390390723e-18,0,0.51586106483927,0,0,0,0,0.00348084769157358,0,0,0,0,0,0,0,0,0,0,0,0,0.0551135970785623,0,0,0.0228116804218714,-0.131758365802192,0,0,0,0,0,-0.0670967128350033,0,0,0,0,0,0,0,0,0.306592495182003,0,0,0,0,0,0,0,-0.0250734385393133
X002142.CH.EQUITY,0.207036987628303,0,0,0,0.212864509913836,0,0.28120320842534,0,0,0,0.160799918797711,0,0,0.0157157653540615,0,0,0,0,0,0.106906213654122,0,0,0,0,0.107382792919658,0,0,0,0.0175765107612627,-0.244896080047095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869350970681824,0,0.0974358264375264,0,0.283065774877827,0.0223027147827608,0,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0.0564054266176146,-0.0036124091110734,0.335009894812586,0,0,0,0.278645038214312,0,0,0,0.00716393694945691,0,0,0,0,0.0638568142176959,0,0,0,0,0.130234411159705,-0.0717827446836442,0,0,0,0,0,0,0.25160463552953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366861336556944
X600000.CH.EQUITY,0.0405939603154644,0,0,0,0,0,0,0,0.249298902815076,0,0,0,0.0648883007217323,0,0,0,0,0,0,0,0,0,0,0,0,0.258393923837675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207335553068902,0,0,0
X600015.CH.EQUITY,0.270972793072798,0.00251649166293722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.202448529621511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239427419794706,0.146253234865354,0,0,0,0,0,0,0.0222355443116332
X600016.CH.EQUITY,-0.0640896671044141,0,0,0,0.0760890825756926,0,0,0.290555137154295,0,0,0,0,0.105865792048416,0,0,0,0,0,0,0.00456716152636709,0,0,0,0,0,0,0,0,0,0,0.25538312907915,0,0.0389219854660567,0,0,-0.6854934619805,-8.67361737988404e-19,0.726856608450548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639198926876016
X600036.CH.EQUITY,0.123736120474109,0.24079502351239,0,0,0.169924311253915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124797188597612,0.105317938848295,0.0071131302861669,0,0,0,0,0,0,0,0,0,0,0,0.187941203747891,0,0,0,0,0.00433718538241924,0,0,0,0,0,0,0,-0.0211064433559559
X600919.CH.EQUITY,0,0,0,0.0526972180846718,0,0.00743752235852385,0.077403142666862,0,0.0306212349867725,0,0,0,0,0,0,0,0.172269148614175,0.150334359761835,0,0.138485591602636,0,0,0,0,0.234004962796272,0,0,0,0,0,0,0.194604831191489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0.295479301136398,0,0,0.0685234675449797,0,0,0,0,0,0,0,0.341234389531932,0,0,0,0,0,0.0268403755329121,0,0.211766567651835,0,0,0.0950942430318022,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161831844960853,-0.207583486705803,0,-0.0815896151898354
X600928.CH.EQUITY,0,0,0.168750166961806,0,0.0460537422745108,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.295762618771923,0,0,0.0935075995607904,0,0,0,0,0,0.140583182104357,0,0,0,0,0,0.018953962530684,0,0.0910565704532747,0,0,-0.0426687684922651,0,0,0,0,0,0,0.110433195551406,0,0
X601009.CH.EQUITY,-0.00260164214295342,0,0,0,0.156202985737387,-0.11604822093316,-0.213192702849995,0,0.169568769743659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281849370254476,0,0,0,0.174360132351572,0,0,0,0,0,0,0,-0.265886298362856,0,0,0.457903161246547,0,0,0,0,0,0,0,0,0,0.145696563452365,-0.128895667578815
X601166.CH.EQUITY,0.497508320554436,0,0,0,0,0,0,0,0.176443782285689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799294560408169,0,0,0,0.0797101076011353,0,0,0.103952461043986,0,0,0,0,0,0,0.113225478418683,0,0,0,0,0,0,0,0,0,0,0,0.318761391155816,-0.0142883360144128,0.00291647905182362
X601169.CH.EQUITY,0.0266631414924787,0,0,0.0121263059379294,0.0428950647502588,0,0,0,0,0.0146096885560741,0,0,0,0,0.132034730380808,-0.0861398276930612,0,0,0,0,0,0.713690073287878,0,-0.0238853485126404,0,0,0,0,-0.0602705932622809,0,0,0,0,0,0,0,0,0,0.200104005560611,0,0,0,0,0,0,0,0,0,-0.00208437944627604,0.0250088439826656,0,0.0895489815947648
X601229.CH.EQUITY,0,0.016154141728976,0.0674340871105001,0,-0.152151583676111,0,0,0,0,0,0,0,0,0,0,0,-0.0429067713624671,0,0,0,0.936077761866448,-0.158053745075948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234741551323256,0,0,0,0,0,0,0,0,0,0,0.212206877266261,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.012269810326205,0,0,0,0,0,0,0,0.371897569003928,0,0,0,0.0212355683456323,0,0,0,0,0.46463991508723,-0.0867227913987353,0,0,0,0,0.0772486109978366,0,0,-0.0400206899223802,-0.0686015080250393,0,0,0,-0.0238539716242601,0.0667271821810373,0,0,0,0,0.130441990499507,-0.0594532846840313,0.08333072072593,0,0,0,0,0,0,-0.0771391027438369,0.0154318520612352
X601328.CH.EQUITY,0,0,0,0,0,-0.00290073958454482,0,0,0,0,-0.0138711028490309,0,0,0,0,0,0.807553954856275,0,0,-0.14333799948819,0,0,0,0,0.340690650006695,0,0.0125461652059373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541681799433606,0,0,0,0,0,0,0,0,0,0,-0.182361315730859
X601398.CH.EQUITY,0,-0.0686878499049971,0,0.131167221286944,0,0,0,-3.46944695195361e-18,0,-0.0417875220230656,0,0,0,-0.0504526127515117,0.0542740201481093,0.760666424964484,0,0,0,0,0,0,0,0.00192557256723338,0.226030488029789,0,0,0,0,-0.044365959454063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685283103689373,0,0,0,-0.115750770760049,-0.0992150399593287,0,-0.0509080932703981
X601577.CH.EQUITY,0,0,0.491848232781276,0,0,0,0,0.146030600702155,0.228298937396667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.835254145767523,0,-0.0121015138540249,0,0,0,0.0985470754497278,0,0,0,0,0,0,0,0,0,0,-0.103472069371697,0,-0.0844060250097457,0,0,0,0.116027601626278,-0.0847215902488748
X601818.CH.EQUITY,0.0140247435808875,0.00846680839299238,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01780923543313,0.0436080290351884,0.826090162265308,0,0,0,0,0,0,0,0,0,0,0.0369604922963409,0,0,0,0,0,0.149664429749828,0,0,0,0,0,0.00233898839203524,0.00821355817704589,0
X601838.CH.EQUITY,0,0.377895232288463,0,0.0421791334365754,0,0.0483359255284618,0,0.175752141402009,0.443162483705087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206232578316061,0,0.00421398045525412,0,0,0,-0.353711406955137,0,0,0,0,0,-0.185165164240332,0,0,0,0,0,0,-0.0679092753114751,0,0.2181447286572,0,0,-0.23232781054409,0
