,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0236122157217512,0,0,0,0,0.0524831568042762,0,0,0,0,0,0,0,0,0,0,0,0.0563612664094878,0,0,0,0,0,0.225215416230699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.358398044467927,0,0,0,0.123479168380008,0,0,0,-0.00278727317990794
X002142.CH.EQUITY,0.290085590735781,0,0,0,0,0,0.0337770148870223,0,0,0,0.182123014751484,0,0,0.0405171549239437,0,0,0,0,0.335285739946937,0,0,0,0,0.0207325897478982,0,0.0266401148140669,0,0,0,-0.217743413257753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180112778102207,0,0.203868101019823,0.0790823933607057,0.086001343942792,0,0.0494910029698395,0
X002958.CH.EQUITY,0.0468310596995157,0,0,0,-6.93889390390723e-18,0,0,0,-0.0405824007522688,0.368235625008396,0,0,0,0.336153390970192,-0.0126470595096989,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0121394953969724,0,0.0874972913591223,0,-0.0347773850439271,0,0,0,0,0,-0.0208828614960262,0.100855134495502,0,0,0,0.137891578130515,0,0,-0.0397457930693222,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0295683011240574,0,0,0,0.24761772398853,0,0,0.0408280080735951,0.0101600143085789,0,0,0.0528627461136167,0,0,0,0,0,0,0,0.216032039366902,0,0,0,0,0,0,0,0,0,0,0,0,0.111264927258048,0,0,0,0,0,0.0823579318885074,0,0,0,0,0,0,0,0,0,0.115187088873147,0,0,0
X600015.CH.EQUITY,0.173702405781468,0,0,0.0947459605127607,0,0,0,0,0,0,0.208390832713817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499189636377246,-0.0301548399804839,0,-0.0107463398134982,0,0,0,0,0,0,0,0,0,0,-0.123382627247981,0,-0.0381209814444867,0,0.11743761709385,0,0,0,0,-0.0118293093951554,0.014743050919504,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.358910012413959,0.0970992085705168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41421169646547,0,0,0,0.107009557321586,0,0,0,0,0,0,0.111370018403231,0,0,0,0,0.0591702547772318,0.0137036343078196,0.109566185922948,0,0,0,0.20153152252951,0,0.191149296760855,-0.0967231542830677,0
X600036.CH.EQUITY,0.329515826628142,0.199901155592018,-0.120131750107965,0,0,-0.0252790064860407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116365329523985,0,0,0.314096961513707,0,0,0,0,0,0,-0.0568652923150228,0,0,0,0,0,0,0.158410076275075,0,0,0,0,0,0,0,0,0,-0.0693596689000227,0.157929383030921,0,0
X600919.CH.EQUITY,0,0.0275605155051533,0,0,0,-0.113074594084684,0,0,0.208847188940398,0,0,0,0,0,0,0,0.181038933559815,0,0,0.206626676884706,0,0,0.374570725246182,0,0,0.30890861671211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143279536453129,0.12988329804815,0,0,-0.0805437224597773,0,0,0,0,0,0,0,-0.0726809135939923
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.0152259454859812,0,0,0.153926444680826,0.258235392244209,0,0,0,0,0,0.0705333705106978,0,0.326965820891611,0,0,0,0,0,0,0,-0.0697922218050112,0,0,0,0,0,0,0,-0.0727256142218112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384375875815493,-0.0286147782974885,0,-0.185483343013697
X600928.CH.EQUITY,0,0,0.431584037824107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548122247741307,0,0,0,0,0.149877268919765,0,0,0.213981836176272,0,0,0,0,0,0,0.0210713025571115,0,0,0,0,0,0,0,0,0,0,0,0.115092229098499,0,0,0,0.0265912901251136,0.0660439392577142,0,0.045055950183633
